Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
1,1,1,2.741,420,1,4.036719e+01
1,1,2,3.271,640,1,4.011719e+01
1,1,3,9.178,860,1,-8.145703e+01
1,1,4,2.537,420,1,-2.561016e+02
1,1,5,4.537,420,1,2.209805e+02
1,1,6,2.936,640,1,-2.412656e+02
1,1,7,1.786,200,1,-9.864844e+01
1,1,8,2.053,860,1,-5.963672e+02
1,1,9,2.153,860,1,4.882070e+02
1,1,9,3.288,860,2,5.556719e+02
1,1,10,1.519,420,1,1.505078e+02
1,1,11,2.504,860,1,2.409102e+02
1,1,12,2.370,860,1,-7.179375e+02
1,1,13,1.769,640,1,4.392383e+02
1,1,14,1.820,860,1,-6.680430e+02
1,1,15,1.903,200,1,9.899609e+01
1,1,16,2.270,200,1,-6.992188e+00
1,1,17,1.719,860,1,1.446875e+01
1,1,18,2.220,640,1,-1.323047e+01
1,1,19,1.886,640,1,-3.363281e+00
1,1,20,1.319,420,1,1.498633e+02
1,1,21,1.953,640,1,-7.570703e+01
1,1,22,1.185,200,1,7.248828e+01
1,1,23,1.703,420,1,2.584766e+01
1,1,24,1.403,420,1,-1.802734e+02
1,1,25,1.536,200,1,-1.559766e+01
1,1,25,2.236,200,2,-1.582031e+00
1,1,26,3.021,640,1,-3.273555e+02
1,1,27,1.636,860,1,6.007930e+02
1,1,28,3.455,640,1,-3.085156e+02
1,1,29,2.537,420,1,-2.189531e+02
1,1,30,3.705,860,1,-5.564375e+02
1,1,31,1.953,200,1,4.398438e+00
1,1,32,2.054,860,1,-5.002070e+02
1,1,33,1.870,640,1,2.034375e+02
1,1,34,2.304,640,1,-2.115273e+02
1,1,35,3.105,860,1,-5.543984e+02
1,1,36,2.620,860,1,-4.385312e+02
1,1,37,1.886,640,1,-2.406172e+02
1,1,38,1.319,860,1,4.547188e+02
1,1,39,1.836,200,1,-6.230469e+00
1,1,40,1.869,640,1,4.821094e+01
1,1,41,2.186,200,1,3.765625e+00
1,1,42,1.620,420,1,1.505469e+01
1,1,43,1.519,420,1,1.588672e+01
1,1,44,3.353,640,1,-1.934492e+02
1,1,44,4.187,640,2,-2.864258e+02
1,1,44,5.456,640,3,-3.405938e+02
1,1,45,1.820,200,1,1.241406e+01
1,1,46,2.387,420,1,-5.441406e+01
1,1,47,1.569,640,1,-3.025234e+02
1,1,48,1.653,200,1,7.757812e+00
1,1,49,1.619,420,1,-1.345391e+02
1,1,50,1.753,200,1,-2.574219e+00
1,1,51,1.736,200,1,5.363281e+00
1,1,52,1.820,200,1,-8.304688e+00
1,1,53,1.770,420,1,-3.029688e+01
1,1,54,2.170,200,1,3.019531e+00
1,1,55,1.286,420,1,8.089844e+00
1,1,56,1.419,200,1,1.381641e+01
1,1,57,4.355,860,1,5.450352e+02
1,1,58,2.186,640,1,-2.623828e+02
1,1,59,1.653,420,1,3.333984e+01
1,1,60,1.152,860,1,-4.544531e+01
10,2,1,2.740,420,1,-8.945312e-01
10,2,2,4.540,640,1,-1.682695e+02
10,2,2,5.824,640,2,-1.951289e+02
10,2,3,4.256,860,1,-5.140664e+02
10,2,4,1.569,200,1,7.160156e+00
10,2,5,1.536,200,1,7.070312e+00
10,2,6,2.137,640,1,2.451914e+02
10,2,7,2.354,200,1,1.132812e+00
10,2,8,1.570,200,1,-4.070312e+00
10,2,9,2.687,860,1,-4.231250e+01
10,2,10,2.003,420,1,-1.403086e+02
10,2,11,1.569,420,1,1.227344e+01
10,2,11,2.404,420,2,-9.910547e+01
10,2,12,1.353,640,1,-3.173008e+02
10,2,13,1.452,200,1,7.292969e+00
10,2,14,1.553,200,1,-1.306641e+01
10,2,15,2.237,420,1,-1.701484e+02
10,2,16,1.285,200,1,1.523438e-01
10,2,17,1.519,640,1,-2.989297e+02
10,2,18,2.003,860,1,5.415742e+02
10,2,19,1.202,200,1,1.217969e+01
10,2,20,1.903,860,1,-6.029531e+02
10,2,21,2.670,860,1,-5.732656e+02
10,2,22,1.269,640,1,-3.042383e+02
10,2,23,1.435,860,1,-4.821133e+02
10,2,24,1.486,860,1,5.205078e+02
10,2,25,3.038,420,1,-1.422266e+01
10,2,26,1.953,860,1,-5.743125e+02
10,2,27,1.602,420,1,1.533086e+02
10,2,27,2.837,420,2,4.164062e+01
10,2,28,1.986,420,1,3.874219e+01
10,2,29,1.302,640,1,-3.120078e+02
10,2,30,1.603,200,1,3.167969e+00
10,2,31,1.886,640,1,-3.284297e+02
10,2,32,4.957,640,1,-3.928281e+02
10,2,33,2.470,860,1,-5.561328e+02
10,2,34,2.587,420,1,-4.044141e+01
10,2,35,2.854,860,1,-4.961484e+02
10,2,36,1.770,200,1,-2.734375e-01
10,2,37,1.436,200,1,-7.332031e+00
10,2,38,1.536,640,1,-3.658047e+02
10,2,39,1.703,200,1,-3.222656e+00
10,2,40,1.352,640,1,2.774883e+02
10,2,40,2.103,640,2,3.301641e+02
10,2,41,1.486,860,1,-6.778789e+02
10,2,42,1.870,420,1,1.210938e-01
10,2,43,1.302,200,1,1.828125e+00
10,2,44,2.787,860,1,-5.514180e+02
10,2,45,2.137,640,1,-4.210391e+02
10,2,46,1.970,860,1,-6.061797e+02
10,2,47,1.419,420,1,7.253906e+00
10,2,48,1.402,860,1,3.502695e+02
10,2,49,1.719,420,1,-1.212109e+01
10,2,50,2.486,860,1,5.384180e+02
10,2,51,2.837,640,1,-8.514453e+01
10,2,52,1.352,420,1,1.926562e+01
10,2,53,2.053,420,1,-1.338945e+02
10,2,54,1.686,200,1,1.528125e+01
10,2,55,2.237,640,1,-3.025078e+02
10,2,56,1.686,200,1,3.027344e+00
10,2,57,1.853,640,1,2.726172e+02
10,2,58,1.102,420,1,8.121094e+00
10,2,58,2.721,420,2,6.892188e+01
10,2,59,1.536,420,1,-1.997734e+02
10,2,60,1.352,640,1,3.660586e+02
1000,3,1,3.048,640,1,9.812500e+01
1000,3,1,4.016,640,2,1.796211e+02
1000,3,2,1.869,420,1,-1.294922e+01
1000,3,3,1.336,200,1,-1.160156e+00
1000,3,4,3.738,640,1,-1.700117e+02
1000,3,5,2.337,860,1,-4.961094e+02
1000,3,6,1.269,200,1,-7.523438e+00
1000,3,6,1.920,200,2,7.804688e+00
1000,3,6,2.437,200,3,8.515625e-01
1000,3,7,1.669,200,1,-9.921875e+00
1000,3,8,3.972,860,1,3.884727e+02
1000,3,9,1.586,640,1,-3.939805e+02
1000,3,10,3.471,640,1,3.595234e+02
1000,3,11,1.336,860,1,-6.073984e+02
1000,3,12,1.369,420,1,1.436328e+01
1000,3,13,1.553,420,1,1.988672e+01
1000,3,14,2.504,640,1,2.598438e+02
1000,3,14,3.805,640,2,2.860039e+02
1000,3,14,5.073,640,3,-3.589766e+02
1000,3,15,1.553,200,1,5.832031e+00
1000,3,16,1.202,420,1,2.308984e+01
1000,3,16,4.623,420,2,1.721094e+01
1000,3,17,1.403,200,1,6.867188e+00
1000,3,18,1.853,640,1,3.922773e+02
1000,3,19,1.453,420,1,1.688164e+02
1000,3,19,2.738,420,2,2.525781e+01
1000,3,19,3.989,420,3,4.843750e+01
1000,3,20,1.369,200,1,5.105469e+00
1000,3,21,2.137,860,1,-5.760977e+02
1000,3,22,2.320,420,1,2.593359e+01
1000,3,22,3.104,420,2,4.693359e+01
1000,3,23,1.519,200,1,-8.851562e+00
1000,3,24,1.419,200,1,3.750000e+00
1000,3,25,1.303,860,1,5.250156e+02
1000,3,26,1.803,640,1,-1.006328e+02
1000,3,26,2.487,640,2,-1.399883e+02
1000,3,27,1.152,420,1,1.441797e+01
1000,3,28,1.586,420,1,1.051172e+01
1000,3,29,2.420,860,1,-5.408906e+02
1000,3,30,1.720,200,1,-1.128516e+01
1000,3,31,2.771,640,1,3.220703e+01
1000,3,32,1.269,200,1,-1.353125e+01
1000,3,33,1.903,860,1,5.116055e+02
1000,3,34,1.853,860,1,-5.438438e+02
1000,3,35,1.686,860,1,-5.267188e+02
1000,3,36,1.970,640,1,1.506641e+02
1000,3,37,1.586,420,1,5.398438e+00
1000,3,38,1.235,420,1,1.884766e+01
1000,3,39,1.285,200,1,-3.210938e+00
1000,3,40,1.937,640,1,5.742188e+00
1000,3,41,1.236,860,1,-3.878516e+01
1000,3,42,1.202,200,1,4.308594e+00
1000,3,43,1.686,200,1,-9.308594e+00
1000,3,44,1.452,640,1,3.578477e+02
1000,3,45,2.554,420,1,7.375000e+00
1000,3,46,2.053,640,1,2.502656e+02
1000,3,47,1.586,860,1,-4.987930e+02
1000,3,48,1.152,200,1,8.316406e+00
1000,3,49,3.071,860,1,4.734336e+02
1000,3,50,1.686,420,1,8.812500e+00
1000,3,51,2.120,200,1,-3.730469e+00
1000,3,52,1.336,640,1,2.933906e+02
1000,3,53,1.852,860,1,-4.355820e+02
1000,3,54,1.770,420,1,1.335547e+01
1000,3,55,1.719,640,1,2.392734e+02
1000,3,56,1.770,640,1,-3.301797e+02
1000,3,57,1.369,860,1,5.647344e+02
1000,3,58,1.553,420,1,2.393359e+01
1000,3,58,2.287,420,2,1.422266e+01
1000,3,59,1.619,860,1,-5.714922e+02
1000,3,60,1.887,420,1,1.879297e+01
