Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1,1,1,700,5.065,182,-199,1,6,0
2,1,1,2,5.333333e+02,3.745,-222,-61,-1,6,1
2,1,1,3,5.333333e+02,4.214,-115,26,-1,3,0
2,1,1,4,200,3.648,-95,0,1,4,1
2,1,1,5,5.333333e+02,4.144,-262,59,1,2,0
2,1,1,6,3.666667e+02,3.782,-183,-30,1,6,1
2,1,1,7,700,6.816,-344,-16,1,5,0
2,1,1,8,5.333333e+02,3.233,-157,-119,1,2,0
2,1,1,9,200,2.199,98,2,1,7,1
2,1,1,10,5.333333e+02,2.916,-158,-145,-1,5,1
2,1,1,11,3.666667e+02,2.516,86,-13,1,6,1
2,1,1,12,200,2.666,41,-3,1,2,1
2,1,1,13,3.666667e+02,2.316,78,8,-1,2,0
2,1,1,14,700,2.250,181,-59,1,4,0
2,1,1,15,5.333333e+02,1.883,18,-18,1,4,0
2,1,1,16,3.666667e+02,2.583,-110,-39,-1,3,1
2,1,1,17,700,2.539,165,104,1,5,0
2,1,1,18,700,2.499,-258,-307,-1,2,0
2,1,1,19,200,2.799,68,5,1,2,1
2,1,1,20,200,2.266,-71,-101,1,4,1
2,1,1,21,700,2.199,-232,-58,1,2,0
2,1,1,22,700,1.966,93,-485,1,4,0
2,1,1,23,3.666667e+02,2.033,100,15,1,4,1
2,1,1,24,3.666667e+02,2.933,-82,-98,1,1,0
2,1,1,25,200,1.866,-53,-13,-1,5,1
2,1,1,26,200,1.816,-15,-8,-1,4,1
2,1,1,27,200,3.016,-74,53,1,2,1
2,1,1,28,5.333333e+02,1.600,-53,-187,1,3,0
2,1,1,29,200,1.666,38,-20,1,5,1
2,1,1,30,200,1.883,17,4,1,4,1
2,1,1,31,5.333333e+02,1.666,-200,-68,-1,7,1
2,1,1,32,5.333333e+02,1.916,132,-1,-1,2,0
2,1,1,33,3.666667e+02,5.216,107,95,1,5,1
2,1,1,34,700,3.016,168,-233,-1,4,0
2,1,1,35,3.666667e+02,2.133,45,35,1,3,1
2,1,1,36,700,2.600,203,-21,1,4,0
2,1,1,37,200,1.900,3,0,-1,5,1
2,1,1,38,3.666667e+02,8.699,-35,94,-1,1,0
2,1,1,39,3.666667e+02,2.366,-23,17,1,5,1
2,1,1,40,5.333333e+02,1.650,-55,-107,-1,1,0
2,1,1,41,3.666667e+02,1.816,-171,9,-1,3,0
2,1,1,42,700,2.200,180,-275,-1,3,0
2,1,1,43,200,2.116,-47,112,1,6,1
2,1,1,44,700,1.783,-62,-583,1,6,0
2,1,1,45,200,2.116,29,-38,1,5,1
2,1,1,46,700,2.150,-183,-125,-1,4,0
2,1,1,47,700,2.900,-261,352,-1,3,0
2,1,1,48,700,2.383,25,-323,-1,6,1
2,1,1,49,3.666667e+02,1.633,-84,113,-1,7,1
2,1,1,50,5.333333e+02,1.716,203,-189,-1,3,1
2,1,1,51,3.666667e+02,1.666,62,152,-1,7,1
2,1,1,52,700,2.216,248,-107,1,5,0
2,1,1,53,5.333333e+02,2.383,-162,0,-1,2,0
2,1,1,54,5.333333e+02,1.583,14,-201,1,3,0
2,1,1,55,3.666667e+02,2.166,-22,149,1,4,1
2,1,1,56,5.333333e+02,2.816,259,-252,-1,7,1
2,1,1,57,200,3.116,-21,56,-1,4,1
2,1,1,58,200,1.616,-15,-32,-1,4,1
