Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
1,1,1,1,700,2.951,182,-407,1,6,0
1,1,1,2,5.333333e+02,4.813,-222,369,-1,6,0
1,1,1,3,5.333333e+02,2.497,-115,17,-1,3,0
1,1,1,4,200,3.114,-95,7,1,4,1
1,1,1,5,5.333333e+02,3.359,-262,-26,1,2,0
1,1,1,6,3.666667e+02,2.099,-183,206,1,6,1
1,1,1,7,700,1.900,-344,486,1,5,1
1,1,1,8,5.333333e+02,1.933,-157,360,1,2,1
1,1,1,9,200,1.816,98,73,1,7,1
1,1,1,10,5.333333e+02,1.866,-158,380,-1,5,0
1,1,1,11,3.666667e+02,1.649,86,-121,1,6,1
1,1,1,12,200,1.499,41,2,1,2,1
1,1,1,13,3.666667e+02,2.283,78,-29,-1,2,0
1,1,1,14,700,1.983,181,-241,1,4,0
1,1,1,15,5.333333e+02,1.650,18,311,1,4,1
1,1,1,16,3.666667e+02,1.533,-110,167,-1,3,0
1,1,1,17,700,1.416,165,-166,1,5,0
1,1,1,18,700,1.683,-258,54,-1,2,0
1,1,1,19,200,2.883,68,-14,1,2,1
1,1,1,20,200,1.683,-71,-6,1,4,1
1,1,1,21,700,2.066,-232,-215,1,2,0
1,1,1,22,700,2.233,93,418,1,4,1
1,1,1,23,3.666667e+02,1.666,100,75,1,4,1
1,1,1,24,3.666667e+02,1.483,-82,-28,1,1,0
1,1,1,25,200,3.432,-53,-6,-1,5,1
1,1,1,26,200,1.883,-15,0,-1,4,1
1,1,1,27,200,1.650,-74,8,1,2,1
1,1,1,28,5.333333e+02,1.650,-53,-98,1,3,0
1,1,1,29,200,2.083,38,10,1,5,1
1,1,1,30,200,1.816,17,-8,1,4,1
1,1,1,31,5.333333e+02,1.800,-200,-1,-1,7,1
1,1,1,32,5.333333e+02,3.233,132,366,-1,2,0
1,1,1,33,3.666667e+02,3.083,107,-2,1,5,1
1,1,1,34,700,2.399,168,136,-1,4,0
1,1,1,35,3.666667e+02,1.983,45,-77,1,3,0
1,1,1,36,700,3.249,203,364,1,4,1
1,1,1,37,200,2.033,3,18,-1,5,1
1,1,1,38,3.666667e+02,1.933,-35,12,-1,1,0
1,1,1,39,3.666667e+02,1.616,-23,314,1,5,1
1,1,1,40,5.333333e+02,2.566,-55,489,-1,1,0
1,1,1,41,3.666667e+02,1.750,-171,-52,-1,3,1
1,1,1,42,700,1.866,180,509,-1,3,0
1,1,1,43,200,2.033,-47,7,1,6,1
1,1,1,44,700,2.816,-62,-600,1,6,0
1,1,1,45,200,1.566,29,70,1,5,1
1,1,1,46,700,2.266,-183,-109,-1,4,0
1,1,1,47,700,1.966,-261,451,-1,3,0
1,1,1,48,700,6.532,25,626,-1,6,0
1,1,1,49,3.666667e+02,3.183,-84,5,-1,7,1
1,1,1,50,5.333333e+02,2.749,203,-14,-1,3,0
1,1,1,51,3.666667e+02,1.633,62,146,-1,7,1
1,1,1,52,700,1.500,248,478,1,5,1
1,1,1,53,5.333333e+02,3.233,-162,321,-1,2,0
1,1,1,54,5.333333e+02,1.783,14,-160,1,3,0
1,1,1,55,3.666667e+02,1.216,-22,151,1,4,1
1,1,1,56,5.333333e+02,3.799,259,358,-1,7,0
1,1,1,57,200,1.766,-21,10,-1,4,1
1,1,1,58,200,1.583,-15,7,-1,4,1
1,1,1,59,5.333333e+02,1.783,-30,-18,1,5,0
1,1,1,60,3.666667e+02,2.716,-120,248,-1,3,0
1,10000,2,1,200,2.576,-69,1,1,4,1
1,10000,2,2,3.666667e+02,1.983,52,73,1,4,1
1,10000,2,3,3.666667e+02,3.632,-44,-24,-1,4,1
1,10000,2,4,200,2.016,37,3,-1,4,1
1,10000,2,5,200,1.949,-97,-3,1,4,1
1,10000,2,6,700,3.799,-29,-424,-1,4,1
1,10000,2,7,5.333333e+02,2.899,-41,-229,1,4,0
1,10000,2,8,200,1.866,-74,-2,1,4,1
1,10000,2,9,200,1.649,-72,0,1,4,1
1,10000,2,10,5.333333e+02,3.032,263,-125,-1,4,1
1,10000,2,11,3.666667e+02,3.316,119,-19,-1,4,1
1,10000,2,12,700,2.766,-8,469,1,4,1
1,10000,2,13,5.333333e+02,2.533,236,87,1,4,0
1,10000,2,14,700,2.616,-328,-431,-1,4,1
1,10000,2,15,200,1.766,-65,14,1,4,1
1,10000,2,16,3.666667e+02,1.683,-178,23,-1,4,1
1,10000,2,17,3.666667e+02,2.666,102,19,1,4,1
1,10000,2,18,200,2.599,28,11,-1,4,1
1,10000,2,19,700,2.316,289,449,1,4,1
1,10000,2,20,700,2.633,-250,407,-1,4,0
1,10000,2,21,5.333333e+02,1.866,-66,-136,1,4,0
1,10000,2,22,5.333333e+02,3.283,254,59,1,4,0
1,10000,2,23,3.666667e+02,2.116,-55,-21,-1,4,1
1,10000,2,24,3.666667e+02,1.583,183,42,-1,4,1
1,10000,2,25,200,1.900,-44,0,1,4,1
1,10000,2,26,200,1.600,-90,-5,1,4,1
1,10000,2,27,700,1.666,-338,84,1,4,0
1,10000,2,28,700,2.066,243,557,1,4,1
1,10000,2,29,5.333333e+02,3.366,115,-96,1,4,0
