Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,10000,1,1,860,16.515,-376,-7.687266e+02,1,5,0
2,10000,1,2,860,9.783,299,-6.495938e+02,-1,5,1
2,10000,1,3,200,8.050,1,1.382812e+00,1,5,1
2,10000,1,4,640,3.483,103,-4.350391e+02,-1,5,1
2,10000,1,5,420,4.264,-128,-1.954492e+02,-1,5,1
2,10000,1,6,640,2.981,-29,-3.962656e+02,1,5,0
2,10000,1,7,420,3.416,198,-2.092539e+02,-1,5,1
2,10000,1,8,860,3.834,331,-6.807539e+02,-1,5,1
2,10000,1,9,200,3.317,54,-3.027344e+00,-1,5,1
2,10000,1,10,640,4.350,174,-3.779023e+02,1,5,0
2,10000,1,11,860,3.550,-27,-5.868711e+02,-1,5,1
2,10000,1,12,200,2.817,19,2.082031e+00,-1,5,1
2,10000,1,13,200,2.367,-67,2.171875e+00,-1,5,1
2,10000,1,14,420,6.183,51,-5.019531e+00,-1,5,1
2,10000,1,15,200,3.134,-2,3.242188e+00,-1,5,1
2,10000,1,16,420,5.733,-162,3.892188e+01,1,5,1
2,10000,1,17,860,2.717,-289,-6.762617e+02,1,5,0
2,10000,1,18,860,2.533,253,-6.157031e+02,-1,5,1
2,10000,1,19,420,6.450,19,1.219922e+01,1,5,1
2,10000,1,20,420,4.234,-179,7.640625e+00,1,5,1
2,10000,1,21,420,3.918,-182,6.667969e+00,1,5,1
2,10000,1,22,420,3.867,121,-4.796875e+00,1,5,1
2,10000,1,23,860,3.400,314,-6.128242e+02,1,5,0
2,10000,1,24,420,3.667,-181,-1.031641e+01,-1,5,1
2,10000,1,25,860,3.284,-21,-6.448516e+02,-1,5,1
2,10000,1,26,640,7.967,90,-1.294102e+02,-1,5,1
2,10000,1,27,200,3.033,87,-4.320312e+00,1,5,1
2,10000,1,28,200,4.284,-11,-2.378906e+01,1,5,1
2,10000,1,29,420,3.534,13,-1.792969e+01,1,5,1
2,10000,1,30,200,3.367,-13,-6.945312e+00,-1,5,1
2,10000,1,31,420,4.450,-177,1.192969e+01,-1,5,1
2,10000,1,32,640,5.333,-288,-1.770391e+02,1,5,0
2,10000,1,33,860,2.767,43,-5.273867e+02,-1,5,1
2,10000,1,34,640,3.333,216,-3.605508e+02,-1,5,1
2,10000,1,35,640,2.533,96,-4.210312e+02,1,5,0
2,10000,1,36,200,2.583,-90,-2.259375e+01,-1,5,1
2,10000,1,37,860,2.533,-27,-6.050625e+02,1,5,0
2,10000,1,38,200,2.933,91,1.910156e+00,1,5,1
2,10000,1,39,200,2.750,-67,-6.945312e+00,1,5,1
2,10000,1,40,640,3.683,127,-3.917422e+02,-1,5,1
2,10000,1,41,640,12.968,155,-8.857031e+01,1,5,0
2,10000,1,42,860,3.267,294,-7.492812e+02,-1,5,1
2,10000,1,43,640,2.200,187,-4.696289e+02,1,5,0
2,10000,1,44,640,4.834,-219,-3.269570e+02,-1,5,1
2,10000,1,45,640,2.400,-177,-3.554062e+02,-1,5,1
2,10000,1,46,860,3.217,-228,-7.921328e+02,-1,5,1
2,10000,1,47,200,2.166,43,-1.785156e+00,-1,5,1
2,10000,1,48,420,2.500,-168,-2.601406e+02,-1,5,1
2,10000,1,49,640,1.734,-195,-4.670898e+02,1,5,0
2,10000,1,50,640,5.117,-135,-3.215742e+02,1,5,0
2,10000,1,51,200,2.100,-14,-6.468750e+00,-1,5,1
2,10000,1,52,200,1.650,56,-1.619531e+01,-1,5,1
2,10000,1,53,420,5.000,-131,-4.722656e+00,-1,5,1
2,10000,1,54,200,2.767,40,3.097656e+00,-1,5,1
2,10000,1,55,420,2.850,62,-1.617188e+00,1,5,1
2,10000,1,56,860,4.517,-240,-7.053516e+02,-1,5,1
2,10000,1,57,640,8.084,306,-3.878320e+02,-1,5,1
2,10000,1,58,860,7.934,-293,-5.785117e+02,-1,5,1
2,10000,1,59,860,2.600,222,-6.408438e+02,1,5,0
2,10000,1,60,420,3.318,25,-1.275000e+01,1,5,1
2,1,2,1,200,10.427,46,-1.070312e+01,1,8,1
2,1,2,2,200,4.000,22,-8.949219e+00,1,7,1
2,1,2,3,640,3.067,-139,-4.617539e+02,1,1,0
2,1,2,4,200,6.700,14,-1.667188e+01,1,3,1
2,1,2,5,640,4.267,-32,-5.593125e+02,1,8,0
2,1,2,6,860,2.901,254,-7.790391e+02,1,8,0
2,1,2,7,640,8.000,118,-5.575938e+02,1,5,0
2,1,2,8,420,7.034,-175,2.593750e+00,-1,3,0
2,1,2,9,200,2.767,-30,3.851562e+00,-1,4,1
2,1,2,10,200,1.967,0,4.109375e+00,-1,8,1
2,1,2,11,420,6.067,189,-3.565859e+02,-1,9,1
2,1,2,12,860,2.783,-75,-7.887656e+02,-1,9,1
2,1,2,13,640,2.183,206,-5.755664e+02,1,6,0
2,1,2,14,860,3.150,-137,-8.170391e+02,1,1,0
2,1,2,15,860,5.033,14,-9.110078e+02,-1,3,1
2,1,2,16,200,6.850,5,-2.499766e+02,-1,3,1
2,1,2,17,640,10.200,-115,-6.952266e+02,-1,3,1
2,1,2,18,860,3.534,-216,-9.109336e+02,1,7,0
2,1,2,19,420,4.950,-19,-4.565000e+02,1,6,0
2,1,2,20,640,2.733,89,-6.833359e+02,-1,9,1
2,1,2,21,200,5.533,-45,-1.630469e+01,1,4,1
2,1,2,22,420,5.617,-12,-4.777422e+02,1,6,0
2,1,2,23,420,2.600,82,-1.037109e+01,-1,4,1
2,1,2,24,420,2.567,2,-1.974219e+01,-1,7,1
2,1,2,25,420,3.383,46,-1.614453e+01,1,6,1
2,1,2,26,420,2.983,130,8.148438e+00,-1,5,1
2,1,2,27,200,2.350,23,1.540234e+01,-1,4,1
2,1,2,28,640,3.350,169,-6.799102e+02,1,4,0
2,1,2,29,200,2.017,-27,1.106641e+01,1,8,1
2,1,2,30,860,2.417,-360,-9.108789e+02,-1,5,1
2,1,2,31,420,2.500,-83,4.125000e+00,-1,5,1
2,1,2,32,420,2.617,-31,-1.240234e+01,1,2,0
2,1,2,33,420,3.317,-166,-1.342969e+01,1,1,0
2,1,2,34,860,2.933,-252,-9.065742e+02,-1,1,1
2,1,2,35,860,2.900,-427,-9.072930e+02,1,7,0
2,1,2,36,860,2.667,391,-9.125742e+02,1,9,0
2,1,2,37,420,2.133,-105,-4.795547e+02,1,6,0
2,1,2,38,200,3.567,-23,1.422656e+01,1,3,1
2,1,2,39,200,1.934,90,8.359375e+00,1,5,1
2,1,2,40,200,2.134,-26,-4.566406e+00,-1,8,1
2,1,2,41,640,3.467,151,-5.263789e+02,1,2,0
2,1,2,42,200,2.367,78,-6.890625e+00,1,8,1
2,1,2,43,420,2.500,79,1.417578e+01,1,4,1
2,1,2,44,640,1.883,-148,-5.163828e+02,1,6,0
2,1,2,45,860,2.666,-4,-9.164297e+02,1,2,0
