Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
1,1,1,1,3.666667e+02,14.077,-90,4,1,3,0
1,1,1,2,700,13.363,-42,129,-1,2,0
1,1,1,3,200,7.648,70,10,1,6,1
1,1,1,4,700,8.015,-285,-309,-1,1,0
1,1,1,5,5.333333e+02,4.847,-222,-343,1,2,0
1,1,1,6,700,5.649,27,-29,1,5,0
1,1,1,7,3.666667e+02,8.965,-62,-12,-1,3,0
1,1,1,8,5.333333e+02,6.882,184,223,-1,4,0
1,1,1,9,5.333333e+02,4.049,266,-54,-1,4,0
1,1,1,10,200,4.716,-26,65,1,7,1
1,1,1,11,200,3.633,58,-99,1,7,1
1,1,1,12,3.666667e+02,3.633,-44,57,-1,4,1
1,10000,2,1,5.333333e+02,6.843,52,111,-1,4,0
1,10000,2,2,700,4.483,-317,297,-1,4,0
1,10000,2,3,3.666667e+02,6.516,130,12,-1,4,1
1,10000,2,4,3.666667e+02,4.083,-147,-38,1,4,1
1,10000,2,5,700,4.499,191,210,-1,4,0
1,10000,2,6,5.333333e+02,5.116,10,-166,1,4,0
1,10000,2,7,5.333333e+02,3.983,-192,-213,-1,4,1
1,10000,2,8,3.666667e+02,3.266,-128,-176,1,4,0
1,10000,2,9,200,3.849,86,8,-1,4,1
1,10000,2,10,200,4.549,-98,-11,-1,4,1
1,10000,2,11,200,3.383,10,-11,1,4,1
1,10000,2,12,700,3.799,280,298,1,4,1
