Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
1,10000,1,1,5.333333e+02,10.345,193,-37,1,4,0
1,10000,1,2,200,4.929,-83,-25,-1,4,1
1,10000,1,3,3.666667e+02,6.113,-97,-15,1,4,1
1,10000,1,4,3.666667e+02,5.014,-19,-9,-1,4,1
1,10000,1,5,700,5.594,94,-14,1,4,0
1,10000,1,6,3.666667e+02,4.349,99,-48,-1,4,1
1,10000,1,7,3.666667e+02,6.399,123,-26,-1,4,1
1,10000,1,8,700,9.515,-67,-38,-1,4,0
1,10000,1,9,3.666667e+02,5.282,-53,-15,1,4,1
1,10000,1,10,200,7.182,-91,-19,-1,4,1
1,10000,1,11,700,4.832,-63,-48,1,4,0
1,10000,1,12,200,4.199,-7,-3,1,4,1
1,10000,1,13,5.333333e+02,2.949,87,-289,1,4,0
1,10000,1,14,3.666667e+02,3.183,-81,10,1,4,1
1,10000,1,15,200,3.616,-68,-20,1,4,1
1,10000,1,16,5.333333e+02,3.099,92,312,-1,4,0
1,10000,1,17,5.333333e+02,2.866,86,-267,-1,4,1
1,10000,1,18,700,2.983,-213,514,-1,4,0
1,10000,1,19,700,4.182,-32,-60,1,4,0
1,10000,1,20,5.333333e+02,3.366,252,307,-1,4,0
1,10000,1,21,5.333333e+02,3.283,205,-205,-1,4,1
1,10000,1,22,200,3.349,54,-2,-1,4,1
1,10000,1,23,200,3.383,54,-23,1,4,1
1,10000,1,24,700,4.049,-22,403,-1,4,0
1,10000,1,25,700,3.499,67,-404,-1,4,1
1,10000,1,26,700,3.899,-235,390,-1,4,0
1,10000,1,27,3.666667e+02,3.649,45,-66,-1,4,1
1,10000,1,28,700,4.299,-7,-380,-1,4,1
1,10000,1,29,700,2.916,-269,-379,1,4,0
1,10000,1,30,3.666667e+02,3.033,-123,110,1,4,1
1,10000,1,31,200,2.149,59,-8,-1,4,1
1,10000,1,32,5.333333e+02,6.216,24,89,1,4,1
1,10000,1,33,200,2.183,-85,-13,1,4,1
1,10000,1,34,5.333333e+02,2.600,-231,-350,1,4,0
1,10000,1,35,700,2.366,201,429,1,4,1
1,10000,1,36,200,2.433,73,-14,1,4,1
1,10000,1,37,200,2.100,-86,-15,-1,4,1
1,10000,1,38,3.666667e+02,2.850,-9,-172,-1,4,1
1,10000,1,39,200,2.866,28,-13,-1,4,1
1,10000,1,40,5.333333e+02,2.916,233,400,1,4,1
1,10000,1,41,700,3.416,-37,620,1,4,1
1,10000,1,42,5.333333e+02,4.133,17,-436,1,4,0
1,10000,1,43,700,4.699,-47,536,-1,4,0
1,10000,1,44,5.333333e+02,3.766,-225,-16,-1,4,0
1,10000,1,45,5.333333e+02,4.499,-240,-350,1,4,0
1,10000,1,46,5.333333e+02,2.416,27,380,-1,4,0
1,10000,1,47,5.333333e+02,3.983,180,398,-1,4,0
1,10000,1,48,200,2.033,30,-7,1,4,1
1,10000,1,49,3.666667e+02,3.233,-164,-19,-1,4,1
1,10000,1,50,200,2.216,-6,-1,1,4,1
1,10000,1,51,5.333333e+02,4.583,241,-360,1,4,0
1,10000,1,52,3.666667e+02,6.432,-122,-7,1,4,1
1,10000,1,53,3.666667e+02,3.466,73,170,-1,4,0
1,10000,1,54,200,2.100,49,-22,1,4,1
1,10000,1,55,3.666667e+02,3.683,125,-40,-1,4,1
1,10000,1,56,700,2.616,204,550,1,4,1
1,10000,1,57,3.666667e+02,2.816,-126,0,-1,4,1
1,10000,1,58,700,3.366,-193,562,-1,4,0
1,10000,1,59,3.666667e+02,3.716,-97,-38,-1,4,1
1,10000,1,60,200,2.533,43,-13,-1,4,1
1,1,2,1,700,15.027,300,320,-1,4,0
1,1,2,2,3.666667e+02,4.716,92,-154,-1,3,1
1,1,2,3,3.666667e+02,10.798,-122,46,-1,6,1
1,1,2,4,200,7.632,65,0,-1,7,1
1,1,2,5,700,7.249,-43,468,1,5,1
1,1,2,6,200,4.966,54,16,-1,1,0
1,1,2,7,200,4.132,88,95,1,1,1
1,1,2,8,3.666667e+02,4.716,154,-214,1,2,0
1,1,2,9,700,5.966,-49,-506,1,5,0
1,1,2,10,700,4.782,105,312,-1,6,0
1,1,2,11,5.333333e+02,6.282,146,-343,-1,4,1
1,1,2,12,200,6.349,83,10,1,5,1
1,1,2,13,700,7.365,-233,395,-1,6,0
1,1,2,14,700,3.549,-86,-483,1,4,0
1,1,2,15,700,6.582,-72,-500,1,2,0
1,1,2,16,5.333333e+02,2.899,-73,313,1,6,1
1,1,2,17,5.333333e+02,5.699,163,337,-1,3,0
1,1,2,18,200,3.982,44,9,1,7,1
1,1,2,19,3.666667e+02,3.533,103,-242,1,4,0
1,1,2,20,3.666667e+02,4.432,25,5,-1,6,1
1,1,2,21,200,6.399,-15,11,1,3,1
1,1,2,22,200,3.266,-7,-16,-1,4,1
1,1,2,23,700,5.949,326,-541,1,2,0
1,1,2,24,700,12.998,71,-466,1,2,0
1,1,2,25,5.333333e+02,5.649,148,216,1,5,1
1,1,2,26,200,3.466,-39,-16,-1,6,1
1,1,2,27,5.333333e+02,4.533,-104,-359,-1,5,1
1,1,2,28,200,3.983,-67,3,1,3,1
1,1,2,29,5.333333e+02,4.199,-41,353,1,7,1
1,1,2,30,200,4.399,11,-2,1,7,1
1,1,2,31,5.333333e+02,5.549,135,343,1,3,1
1,1,2,32,5.333333e+02,3.066,46,-394,-1,4,1
1,1,2,33,3.666667e+02,5.399,102,-208,-1,5,1
1,1,2,34,200,3.899,-30,10,-1,7,1
1,1,2,35,3.666667e+02,4.216,-79,185,-1,5,0
1,1,2,36,5.333333e+02,2.766,20,-306,-1,6,1
1,1,2,37,5.333333e+02,4.949,-37,-354,1,3,0
1,1,2,38,700,4.333,-24,484,-1,4,0
1,1,2,39,3.666667e+02,3.999,-125,-35,1,2,0
1,1,2,40,3.666667e+02,2.466,157,200,1,6,1
1,1,2,41,200,2.750,44,-13,1,6,1
1,1,2,42,200,2.216,-40,11,1,5,1
1,1,2,43,3.666667e+02,2.683,172,-216,-1,4,1
1,1,2,44,3.666667e+02,3.099,115,-207,-1,3,1
1,1,2,45,3.666667e+02,4.449,118,220,-1,5,0
1,1,2,46,5.333333e+02,3.633,-185,-243,1,1,0
1,1,2,47,700,2.500,-235,542,-1,6,0
1,1,2,48,3.666667e+02,2.933,133,-23,-1,3,1
1,1,2,49,700,2.300,65,633,1,5,1
1,1,2,50,5.333333e+02,3.083,-35,383,1,3,1
1,1,2,51,200,1.983,-57,22,1,6,1
1,1,2,52,700,2.716,98,-555,1,5,0
1,1,2,53,3.666667e+02,2.516,-157,-37,1,7,1
1,1,2,54,700,1.966,31,451,-1,5,0
1,1,2,55,5.333333e+02,2.600,210,-202,1,3,0
1,1,2,56,700,2.050,249,553,1,2,1
1,1,2,57,5.333333e+02,2.083,156,320,1,7,1
1,1,2,58,5.333333e+02,2.833,-220,395,-1,6,0
1,1,2,59,3.666667e+02,3.183,-87,-147,-1,7,1
1,1,2,60,200,2.283,36,-33,1,6,1
