Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
1,1,1,1,700,3.364,281,293,1,4,1
1,1,1,2,5.333333e+02,3.943,-4,-146,-1,6,1
1,1,1,3,5.333333e+02,2.431,245,254,-1,2,0
1,1,1,4,200,2.181,30,114,1,5,1
1,1,1,5,5.333333e+02,2.526,46,-224,1,7,0
1,1,1,6,3.666667e+02,3.549,29,-2,-1,2,0
1,1,1,7,700,2.416,79,321,-1,6,0
1,1,1,8,5.333333e+02,1.950,195,221,-1,3,0
1,1,1,9,200,2.098,2,-76,-1,6,1
1,1,1,10,5.333333e+02,1.849,-186,-194,-1,3,1
1,1,1,11,700,2.499,-287,315,1,2,0
1,1,1,12,3.666667e+02,3.682,-17,-158,-1,1,0
1,1,1,13,200,1.849,94,108,-1,3,1
1,1,1,14,3.666667e+02,2.166,-47,-52,1,3,0
1,1,1,15,3.666667e+02,2.633,71,-241,-1,7,1
1,1,1,16,700,3.816,165,335,1,5,1
1,1,1,17,700,2.499,-258,-362,-1,2,0
1,1,1,18,200,2.550,68,96,1,2,1
1,1,1,19,200,2.066,-71,-134,1,4,1
1,1,1,20,5.333333e+02,2.033,-177,-370,1,2,0
1,1,1,21,3.666667e+02,1.949,49,231,1,4,1
1,1,1,22,3.666667e+02,3.166,100,-305,1,4,0
1,1,1,23,3.666667e+02,1.933,-82,-213,1,1,0
1,1,1,24,200,2.466,-53,-123,-1,5,1
1,1,1,25,5.333333e+02,2.583,-40,415,-1,4,0
1,1,1,26,200,2.599,-74,-99,1,2,0
1,1,1,27,200,2.549,-20,92,1,3,1
1,1,1,28,3.666667e+02,2.466,69,186,1,5,1
1,1,1,29,5.333333e+02,1.883,45,425,1,4,1
1,1,1,30,700,3.533,-262,-435,-1,7,1
1,1,1,31,700,2.499,173,520,-1,2,0
1,1,1,32,200,2.399,58,114,1,5,1
1,1,1,33,700,2.616,168,556,-1,4,0
1,1,1,34,3.666667e+02,2.466,45,258,1,3,1
1,1,1,35,200,2.166,58,89,1,4,1
1,1,1,36,3.666667e+02,2.416,6,-212,-1,5,1
1,1,1,37,700,3.333,-66,-512,-1,1,0
1,1,1,38,200,3.649,-12,104,1,5,1
1,1,1,39,700,3.466,-72,-563,-1,1,1
1,1,1,40,200,2.983,-93,-84,-1,3,1
1,1,1,41,700,2.050,180,639,-1,3,0
1,1,1,42,5.333333e+02,2.500,-125,-464,1,6,0
1,1,1,43,700,2.716,-62,585,1,6,1
1,1,1,44,700,3.499,101,502,1,5,1
1,1,1,45,3.666667e+02,2.616,-96,-315,-1,4,1
1,1,1,46,200,1.883,-75,-151,-1,3,1
