Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
1,10000,1,1,200,5.616,-15,6.826172e+01,-1,5,1
1,10000,1,2,640,7.467,73,-7.933984e+01,-1,5,0
1,10000,1,3,640,11.951,-204,2.448906e+02,1,5,1
1,10000,1,4,640,13.000,-24,2.311328e+02,1,5,1
1,10000,1,5,860,6.035,-71,-4.500898e+02,-1,5,1
1,10000,1,6,420,6.750,-81,1.712891e+01,-1,5,1
1,10000,1,7,640,11.650,-35,1.161992e+02,-1,5,0
1,10000,1,8,860,6.367,114,-5.027695e+02,-1,5,1
1,10000,1,9,200,3.767,14,-1.734375e+00,-1,5,1
1,10000,1,10,640,2.650,244,3.441250e+02,-1,5,0
1,10000,1,11,640,4.317,-37,5.035156e+00,-1,5,0
1,10000,1,12,420,2.850,82,-2.025156e+02,1,5,0
1,10000,1,13,640,3.400,212,-8.619922e+01,1,5,0
1,10000,1,14,420,3.983,92,-1.780195e+02,-1,5,1
1,10000,1,15,640,5.067,88,-1.486523e+02,1,5,0
1,10000,1,16,860,4.367,336,5.138828e+02,1,5,1
1,10000,1,17,200,2.317,-3,-2.662109e+01,1,5,1
1,10000,1,18,860,2.250,-403,-5.717422e+02,-1,5,1
1,10000,1,19,860,5.317,-133,-3.969062e+02,1,5,0
1,10000,1,20,860,2.584,361,5.830078e+02,1,5,1
1,10000,1,21,860,3.034,-266,3.706875e+02,-1,5,0
1,10000,1,22,640,4.833,176,-1.700195e+02,1,5,0
1,10000,1,23,420,3.233,-67,3.475781e+01,1,5,1
1,10000,1,24,200,2.167,80,1.430859e+01,1,5,1
1,10000,1,25,200,1.833,-71,-7.269531e+00,-1,5,1
1,10000,1,26,200,2.533,33,-1.065234e+01,-1,5,1
1,10000,1,27,200,2.433,65,4.957031e+00,1,5,1
1,10000,1,28,200,2.133,50,-9.738281e+00,-1,5,1
1,10000,1,29,640,2.951,305,-3.640195e+02,1,5,0
1,10000,1,30,200,1.917,16,2.362891e+01,-1,5,1
1,10000,1,31,200,2.200,47,3.037109e+01,1,5,1
1,10000,1,32,200,2.283,75,5.147656e+01,-1,5,1
1,10000,1,33,200,2.434,73,5.450781e+01,-1,5,1
1,10000,1,34,420,3.884,57,-2.081250e+01,1,5,1
1,10000,1,35,200,1.600,-39,-3.588281e+01,1,5,1
1,10000,1,36,860,2.217,-176,-4.123711e+02,1,5,0
1,10000,1,37,860,13.817,-398,3.771094e+02,-1,5,0
1,10000,1,38,420,6.150,74,5.933594e+00,-1,5,1
1,10000,1,39,860,7.467,63,3.077656e+02,-1,5,0
1,10000,1,40,860,6.734,-97,-4.250078e+02,-1,5,1
1,10000,1,41,640,2.751,-208,-3.386523e+02,-1,5,1
1,10000,1,42,860,4.883,-350,5.499883e+02,-1,5,0
1,10000,1,43,860,2.183,-55,-4.079609e+02,1,5,0
1,10000,1,44,420,2.867,110,2.182812e+01,1,5,1
1,10000,1,45,640,4.500,238,-3.000508e+02,-1,5,1
1,10000,1,46,200,2.700,-89,-5.800781e+00,1,5,1
1,10000,1,47,420,9.117,159,1.906250e+00,-1,5,1
1,10000,1,48,420,5.084,145,-1.810547e+01,1,5,1
1,10000,1,49,640,4.817,-90,-2.944648e+02,1,5,0
1,10000,1,50,420,2.633,-109,-1.160664e+02,1,5,1
1,10000,1,51,420,2.317,-50,-1.429297e+01,1,5,1
1,10000,1,52,420,2.100,-40,9.515625e+00,1,5,1
1,10000,1,53,200,1.616,9,3.326172e+01,-1,5,1
1,10000,1,54,420,3.617,124,-1.313672e+01,-1,5,1
1,10000,1,55,420,2.734,10,-1.285156e+01,-1,5,1
1,10000,1,56,860,2.350,-107,-3.095703e+02,1,5,0
1,10000,1,57,860,2.701,5,4.724102e+02,1,5,1
1,10000,1,58,640,2.567,185,-3.042891e+02,-1,5,1
1,10000,1,59,640,3.250,-302,-3.609375e+02,1,5,0
1,10000,1,60,420,2.316,146,2.539453e+01,1,5,1
1,1,2,1,200,5.932,-66,-4.871094e+00,1,6,1
1,1,2,2,200,2.367,-8,2.015625e+00,1,1,0
1,1,2,3,860,4.517,-49,-5.554492e+02,-1,1,0
1,1,2,4,200,2.099,-31,-4.937500e+01,-1,5,1
1,1,2,5,420,2.183,111,3.126055e+02,-1,5,0
1,1,2,6,860,6.417,395,6.167031e+02,1,7,1
1,1,2,7,200,3.900,11,-1.994922e+01,1,8,1
1,1,2,8,420,1.784,-120,-1.998438e+01,-1,5,1
1,1,2,9,860,2.250,-370,-6.024141e+02,-1,7,1
1,1,2,10,640,2.083,-262,-4.783125e+02,1,3,0
1,1,2,11,640,2.984,300,5.330391e+02,1,5,1
1,1,2,12,860,5.284,430,-7.403008e+02,-1,3,1
1,1,2,13,200,2.850,-79,-7.109375e-01,1,3,1
1,1,2,14,200,1.900,93,7.375000e+00,-1,7,1
1,1,2,15,640,2.383,-313,-5.212305e+02,1,2,0
1,1,2,16,640,2.267,6,5.072305e+02,-1,9,0
1,1,2,17,420,2.550,36,-1.171406e+02,-1,5,1
1,1,2,18,420,2.799,148,-1.021484e+01,1,3,0
1,1,2,19,200,1.884,0,8.277344e+00,-1,4,1
1,1,2,20,640,2.717,-233,5.455078e+02,-1,3,0
1,1,2,21,860,3.567,183,7.778359e+02,-1,5,0
1,1,2,22,860,3.301,-390,-6.916367e+02,-1,5,1
1,1,2,23,860,2.683,362,-7.577500e+02,-1,2,1
1,1,2,24,640,2.684,-49,5.606445e+02,-1,5,0
1,1,2,25,200,2.251,-85,-6.878906e+00,1,4,1
1,1,2,26,200,1.566,-13,4.324219e+00,-1,6,1
1,1,2,27,640,2.117,24,-3.823711e+02,1,3,0
1,1,2,28,640,2.333,288,-5.034727e+02,-1,1,1
