Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,10000,1,1,5.333333e+02,11.046,193,233,1,4,1
2,10000,1,2,200,4.610,-83,5,-1,4,1
2,10000,1,3,3.666667e+02,4.714,-97,-129,1,4,0
2,10000,1,4,3.666667e+02,3.981,-19,-151,-1,4,1
2,10000,1,5,700,3.542,94,524,1,4,1
2,10000,1,6,3.666667e+02,2.282,99,-244,-1,4,1
2,10000,1,7,3.666667e+02,2.583,123,246,-1,4,0
2,10000,1,8,700,4.899,-67,338,-1,4,0
2,10000,1,9,3.666667e+02,4.766,-53,1,1,4,1
2,10000,1,10,200,2.899,-91,9,-1,4,1
2,10000,1,11,700,2.799,-63,572,1,4,1
2,10000,1,12,200,2.916,-7,0,1,4,1
2,10000,1,13,5.333333e+02,3.099,87,-324,1,4,0
2,10000,1,14,3.666667e+02,3.716,-81,-5,1,4,1
2,10000,1,15,200,2.599,-68,-8,1,4,1
2,10000,1,16,5.333333e+02,2.849,92,374,-1,4,0
2,10000,1,17,5.333333e+02,2.899,86,406,-1,4,0
2,10000,1,18,700,3.266,-213,-548,-1,4,1
2,10000,1,19,700,2.449,-32,-585,1,4,0
2,10000,1,20,5.333333e+02,2.449,252,448,-1,4,0
2,10000,1,21,5.333333e+02,2.466,205,-368,-1,4,1
2,10000,1,22,200,2.699,54,5,-1,4,1
2,10000,1,23,200,1.983,54,6,1,4,1
2,10000,1,24,700,2.716,-22,618,-1,4,0
2,10000,1,25,700,3.099,67,244,-1,4,0
2,10000,1,26,700,2.466,-235,-544,-1,4,1
2,10000,1,27,3.666667e+02,6.816,45,5,-1,4,1
2,10000,1,28,700,3.633,-7,594,-1,4,0
2,10000,1,29,700,2.316,-269,-506,1,4,0
2,10000,1,30,3.666667e+02,5.666,-123,25,1,4,1
2,10000,1,31,200,1.949,59,-10,-1,4,1
2,10000,1,32,5.333333e+02,4.649,24,-38,1,4,0
2,10000,1,33,200,1.933,-85,-1,1,4,1
2,10000,1,34,5.333333e+02,2.533,-231,-424,1,4,0
2,10000,1,35,700,2.900,201,-607,1,4,0
2,10000,1,36,200,2.066,73,5,1,4,1
2,10000,1,37,200,2.216,-86,-20,-1,4,1
2,10000,1,38,3.666667e+02,2.033,-9,-9,-1,4,1
2,10000,1,39,200,2.000,28,-8,-1,4,1
2,10000,1,40,5.333333e+02,1.950,233,382,1,4,1
2,10000,1,41,700,2.266,-37,-580,1,4,0
2,10000,1,42,5.333333e+02,2.400,17,363,1,4,1
2,10000,1,43,700,2.650,-47,-573,-1,4,1
2,10000,1,44,5.333333e+02,1.866,-225,411,-1,4,0
2,10000,1,45,5.333333e+02,1.516,-240,-426,1,4,0
2,10000,1,46,5.333333e+02,1.650,27,-224,-1,4,1
2,10000,1,47,5.333333e+02,2.150,180,278,-1,4,0
2,10000,1,48,200,2.999,30,7,1,4,1
2,10000,1,49,3.666667e+02,3.683,-164,2,-1,4,1
2,10000,1,50,200,1.950,-6,-1,1,4,1
2,10000,1,51,5.333333e+02,2.366,241,-359,1,4,0
2,10000,1,52,3.666667e+02,2.150,-122,-121,1,4,0
2,10000,1,53,3.666667e+02,2.500,73,17,-1,4,1
2,10000,1,54,200,1.833,49,3,1,4,1
2,10000,1,55,3.666667e+02,2.833,125,-2,-1,4,1
2,10000,1,56,700,2.650,204,625,1,4,1
2,10000,1,57,3.666667e+02,4.316,-126,3,-1,4,1
2,10000,1,58,700,2.200,-193,596,-1,4,0
2,10000,1,59,3.666667e+02,2.666,-97,-2,-1,4,1
2,10000,1,60,200,2.383,43,1,-1,4,1
2,1,2,1,700,3.932,115,348,1,3,0
2,1,2,2,700,2.249,-249,-531,1,5,0
2,1,2,3,5.333333e+02,2.833,228,-12,-1,4,0
2,1,2,4,5.333333e+02,4.316,134,-21,-1,3,0
2,1,2,5,3.666667e+02,3.199,-122,-8,-1,6,1
2,1,2,6,200,2.083,65,9,-1,7,1
2,1,2,7,5.333333e+02,2.066,-32,-69,1,5,0
2,1,2,8,5.333333e+02,2.566,145,38,-1,1,0
