Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
1,1,1,1,700,4.284,182,-22,1,6,0
1,1,1,2,5.333333e+02,3.263,-222,-262,-1,6,1
1,1,1,3,5.333333e+02,6.181,-115,-269,-1,3,1
1,1,1,4,200,3.065,-95,-85,1,4,1
1,1,1,5,5.333333e+02,4.545,-262,349,1,2,1
1,1,1,6,3.666667e+02,2.649,-183,-249,1,6,1
1,1,1,7,700,2.383,-344,207,1,5,1
1,1,1,8,5.333333e+02,2.416,-157,-203,1,2,0
1,1,1,9,200,2.299,98,2,1,7,1
1,1,1,10,5.333333e+02,2.033,-158,-87,-1,5,1
1,1,1,11,3.666667e+02,2.333,86,-191,1,6,1
1,1,1,12,200,1.850,41,-2,1,2,1
1,1,1,13,3.666667e+02,2.050,78,-53,-1,2,0
1,1,1,14,700,2.600,181,464,1,4,1
1,1,1,15,5.333333e+02,2.766,18,251,1,4,1
1,1,1,16,3.666667e+02,2.400,-110,-196,-1,3,1
1,1,1,17,700,2.100,165,494,1,5,1
1,1,1,18,700,1.916,-258,-325,-1,2,0
1,1,1,19,200,2.383,68,94,1,2,1
1,1,1,20,200,2.149,-71,-127,1,4,1
1,1,1,21,700,2.216,-232,-538,1,2,0
1,1,1,22,700,2.483,93,553,1,4,1
1,1,1,23,3.666667e+02,1.883,100,195,1,4,1
1,1,1,24,3.666667e+02,6.066,-82,231,1,1,1
1,1,1,25,200,2.683,-53,96,-1,5,1
1,1,1,26,200,1.700,-15,-86,-1,4,1
1,1,1,27,200,2.283,-74,-107,1,2,0
1,1,1,28,5.333333e+02,2.416,-53,-353,1,3,0
1,1,1,29,200,2.150,38,-3,1,5,1
1,1,1,30,200,1.883,17,-10,1,4,1
1,1,1,31,5.333333e+02,2.066,-200,-53,-1,7,1
1,1,1,32,5.333333e+02,1.833,132,9,-1,2,0
1,1,1,33,3.666667e+02,3.016,107,254,1,5,1
1,1,1,34,700,1.800,168,528,-1,4,0
1,1,1,35,3.666667e+02,2.133,45,-221,1,3,0
1,1,1,36,700,2.316,203,577,1,4,1
1,1,1,37,200,1.950,3,1,-1,5,1
1,1,1,38,3.666667e+02,1.733,-35,-3,-1,1,0
1,1,1,39,3.666667e+02,1.683,-23,-298,1,5,0
1,1,1,40,5.333333e+02,1.817,-55,-429,-1,1,1
1,1,1,41,3.666667e+02,1.783,-171,-283,-1,3,1
1,1,1,42,700,2.316,180,628,-1,3,0
1,1,1,43,200,1.633,-47,-108,1,6,1
1,1,1,44,700,1.783,-62,-635,1,6,0
1,1,1,45,200,1.633,29,64,1,5,1
1,1,1,46,700,1.433,-183,589,-1,4,0
1,1,1,47,700,1.950,-261,-496,-1,3,1
1,1,1,48,700,2.166,25,-559,-1,6,1
1,1,1,49,3.666667e+02,2.083,-84,-278,-1,7,1
1,1,1,50,5.333333e+02,2.433,203,472,-1,3,0
1,1,1,51,3.666667e+02,1.633,62,-274,-1,7,1
1,1,1,52,700,1.466,248,-641,1,5,0
1,1,1,53,5.333333e+02,2.016,-162,-47,-1,2,0
1,1,1,54,5.333333e+02,2.150,14,375,1,3,1
1,1,1,55,3.666667e+02,1.766,-22,241,1,4,1
1,1,1,56,5.333333e+02,2.833,259,431,-1,7,0
1,1,1,57,200,2.150,-21,-132,-1,4,1
1,1,1,58,200,1.583,-15,-111,-1,4,1
1,1,1,59,5.333333e+02,2.150,-30,-446,1,5,0
1,1,1,60,3.666667e+02,5.532,-120,-301,-1,3,1
