Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1,1,1,700,12.528,182,-4,1,6,0
2,1,1,2,5.333333e+02,7.710,-222,5,-1,6,1
2,1,1,3,5.333333e+02,5.463,-115,1,-1,3,0
2,1,1,4,200,4.164,-95,1,1,4,1
2,1,1,5,5.333333e+02,5.743,-262,3,1,2,0
2,1,1,6,3.666667e+02,3.132,-183,7,1,6,1
2,1,1,7,700,6.848,-344,8,1,5,0
2,1,1,8,5.333333e+02,3.066,-157,3,1,2,0
2,1,1,9,200,2.482,98,6,1,7,1
2,1,1,10,5.333333e+02,3.149,-158,3,-1,5,1
2,1,1,11,3.666667e+02,2.733,86,9,1,6,1
2,1,1,12,200,2.916,41,-1,1,2,1
2,1,1,13,3.666667e+02,2.783,78,-4,-1,2,0
2,1,1,14,700,2.899,181,-14,1,4,0
2,1,1,15,5.333333e+02,2.899,18,10,1,4,0
2,1,1,16,3.666667e+02,3.016,-110,5,-1,3,0
2,1,1,17,700,3.155,165,5,1,5,0
2,1,1,18,700,3.199,-258,-1,-1,2,0
2,1,1,19,200,3.732,68,-2,1,2,1
2,1,1,20,200,2.499,-71,-13,1,4,1
2,1,1,21,700,3.966,-232,-7,1,2,0
2,1,1,22,700,2.699,93,-8,1,4,0
2,1,1,23,3.666667e+02,2.499,100,9,1,4,1
2,1,1,24,3.666667e+02,3.249,-82,-3,1,1,0
2,1,1,25,200,2.549,-53,7,-1,5,1
2,1,1,26,200,2.499,-15,-5,-1,4,1
2,1,1,27,200,1.983,-74,12,1,2,1
2,1,1,28,5.333333e+02,2.416,-53,-16,1,3,0
2,1,1,29,200,3.949,38,0,1,5,1
2,1,1,30,200,4.083,17,2,1,4,1
2,1,1,31,5.333333e+02,3.599,-200,-5,-1,7,1
2,1,1,32,5.333333e+02,2.983,132,-6,-1,2,0
2,1,1,33,3.666667e+02,3.183,107,16,1,5,1
2,1,1,34,700,4.366,168,-7,-1,4,0
2,1,1,35,3.666667e+02,2.449,45,-15,1,3,0
2,1,1,36,700,2.866,203,5,1,4,0
2,1,1,37,200,3.199,3,3,-1,5,1
2,1,1,38,3.666667e+02,2.716,-35,-3,-1,1,0
2,1,1,39,3.666667e+02,2.650,-23,5,1,5,1
2,1,1,40,5.333333e+02,3.216,-55,16,-1,1,0
2,1,1,41,3.666667e+02,2.333,-171,10,-1,3,0
2,1,1,42,700,2.466,180,-8,-1,3,0
2,1,1,43,200,2.566,-47,0,1,6,1
2,1,1,44,700,2.883,-62,3,1,6,0
2,1,1,45,200,2.050,29,-2,1,5,1
2,1,1,46,700,3.433,-183,-9,-1,4,0
2,1,1,47,700,2.616,-261,-7,-1,3,0
2,1,1,48,700,1.800,25,-4,-1,6,0
2,1,1,49,3.666667e+02,1.850,-84,-1,-1,7,1
2,1,1,50,5.333333e+02,2.766,203,-1,-1,3,0
2,1,1,51,3.666667e+02,1.933,62,15,-1,7,1
2,1,1,52,700,3.333,248,6,1,5,0
2,1,1,53,5.333333e+02,2.750,-162,-11,-1,2,0
2,1,1,54,5.333333e+02,2.266,14,-1,1,3,0
