Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1,1,1,3.666667e+02,9.884,-90,-33,1,3,0
2,1,1,2,700,8.109,-42,-39,-1,2,0
2,1,1,3,200,4.713,70,-107,1,6,1
2,1,1,4,700,3.747,-285,-376,-1,1,0
2,1,1,5,5.333333e+02,14.211,-222,-174,1,2,0
2,1,1,6,700,6.014,27,538,1,5,1
2,1,1,7,3.666667e+02,4.049,-62,-175,-1,3,1
2,1,1,8,5.333333e+02,3.799,184,364,-1,4,0
2,1,1,9,5.333333e+02,5.132,266,-273,-1,4,1
2,1,1,10,200,11.939,-26,51,1,7,1
2,1,1,11,200,4.232,58,-29,1,7,1
2,1,1,12,3.666667e+02,7.365,-44,-98,-1,4,1
2,10000,2,1,700,6.730,278,-405,1,4,0
2,10000,2,2,700,5.849,218,-419,-1,4,1
2,10000,2,3,3.666667e+02,5.282,-31,201,-1,4,0
2,10000,2,4,200,6.365,44,-32,-1,4,1
2,10000,2,5,700,9.281,-41,507,-1,4,0
2,10000,2,6,5.333333e+02,5.715,-248,248,1,4,1
2,10000,2,7,3.666667e+02,4.166,42,-129,1,4,0
2,10000,2,8,5.333333e+02,4.866,244,246,-1,4,0
2,10000,2,9,200,4.449,-65,21,1,4,1
2,10000,2,10,3.666667e+02,8.348,-6,21,-1,4,1
2,10000,2,11,5.333333e+02,5.765,154,277,1,4,1
2,10000,2,12,200,3.383,50,25,1,4,1
