Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,10000,1,1,5.333333e+02,1.781,193,382,1,4,1
2,10000,1,2,200,2.748,-83,-109,-1,4,1
2,10000,1,3,3.666667e+02,2.248,-97,-95,1,4,0
2,10000,1,4,3.666667e+02,8.165,-19,-157,-1,4,1
2,10000,1,5,700,3.714,94,411,1,4,1
2,10000,1,6,3.666667e+02,3.432,99,142,-1,4,0
2,10000,1,7,3.666667e+02,3.183,123,-8,-1,4,1
2,10000,1,8,700,3.433,-67,-321,-1,4,1
2,10000,1,9,3.666667e+02,2.866,-53,-6,1,4,1
2,10000,1,10,200,3.033,-91,-6,-1,4,1
2,10000,1,11,700,4.983,-63,-292,1,4,0
2,10000,1,12,200,3.883,-7,-2,1,4,1
2,10000,1,13,5.333333e+02,8.982,87,-10,1,4,0
2,10000,1,14,3.666667e+02,3.666,-81,-4,1,4,1
2,10000,1,15,200,2.316,-68,-12,1,4,1
2,10000,1,16,5.333333e+02,4.849,92,224,-1,4,0
2,10000,1,17,5.333333e+02,4.316,86,322,-1,4,0
2,10000,1,18,700,3.999,-213,-512,-1,4,1
2,10000,1,19,700,2.500,-32,542,1,4,1
2,10000,1,20,5.333333e+02,2.433,252,314,-1,4,0
2,10000,1,21,5.333333e+02,2.616,205,182,-1,4,0
2,10000,1,22,200,2.300,54,-4,-1,4,1
2,10000,1,23,200,1.916,54,4,1,4,1
2,10000,1,24,700,2.366,-22,424,-1,4,0
2,10000,1,25,700,2.166,67,494,-1,4,0
2,10000,1,26,700,2.083,-235,464,-1,4,0
2,10000,1,27,3.666667e+02,3.350,45,5,-1,4,1
2,10000,1,28,700,2.049,-7,517,-1,4,0
2,10000,1,29,700,1.983,-269,-478,1,4,0
2,10000,1,30,3.666667e+02,2.099,-123,1,1,4,1
2,10000,1,31,200,1.900,59,2,-1,4,1
2,10000,1,32,5.333333e+02,1.783,24,364,1,4,1
2,10000,1,33,200,2.100,-85,4,1,4,1
2,10000,1,34,5.333333e+02,2.316,-231,-210,1,4,0
2,10000,1,35,700,2.266,201,516,1,4,1
2,10000,1,36,200,2.150,73,0,1,4,1
2,10000,1,37,200,2.183,-86,2,-1,4,1
2,10000,1,38,3.666667e+02,2.483,-9,-5,-1,4,1
2,10000,1,39,200,1.916,28,7,-1,4,1
2,10000,1,40,5.333333e+02,4.133,233,312,1,4,1
2,10000,1,41,700,1.933,-37,-397,1,4,0
2,10000,1,42,5.333333e+02,2.266,17,327,1,4,1
2,10000,1,43,700,2.900,-47,-426,-1,4,1
2,10000,1,44,5.333333e+02,3.816,-225,-309,-1,4,1
2,10000,1,45,5.333333e+02,2.783,-240,-266,1,4,0
2,10000,1,46,5.333333e+02,3.616,27,281,-1,4,0
2,10000,1,47,5.333333e+02,2.200,180,279,-1,4,0
2,10000,1,48,200,2.066,30,7,1,4,1
2,10000,1,49,3.666667e+02,6.016,-164,-4,-1,4,1
2,10000,1,50,200,2.233,-6,-9,1,4,1
2,10000,1,51,5.333333e+02,3.083,241,344,1,4,1
2,10000,1,52,3.666667e+02,3.050,-122,0,1,4,1
2,10000,1,53,3.666667e+02,2.616,73,-17,-1,4,1
2,10000,1,54,200,2.033,49,-1,1,4,1
2,10000,1,55,3.666667e+02,5.583,125,-4,-1,4,1
2,10000,1,56,700,2.200,204,527,1,4,1
2,10000,1,57,3.666667e+02,2.616,-126,-10,-1,4,1
2,10000,1,58,700,1.750,-193,-405,-1,4,1
2,10000,1,59,3.666667e+02,2.900,-97,-2,-1,4,1
2,10000,1,60,200,1.783,43,-14,-1,4,1
2,1,2,1,700,6.201,300,596,-1,4,0
2,1,2,2,3.666667e+02,10.832,92,225,-1,3,0
2,1,2,3,3.666667e+02,6.449,-122,-200,-1,6,1
