Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
1,1,1,1,200,2.851,-41,8.242188e+00,1,5,1
1,1,1,2,640,2.482,-287,1.520312e+01,-1,7,1
1,1,1,3,420,2.416,-197,-2.746094e+00,-1,9,1
1,1,1,4,200,1.834,-25,5.898438e-01,1,6,1
1,1,1,5,420,1.734,207,1.333242e+02,1,5,1
1,1,1,6,640,1.884,276,-4.920195e+02,-1,6,1
1,1,1,7,200,2.100,-96,6.316406e+00,-1,3,1
1,1,1,8,200,2.833,90,9.488281e+00,1,5,1
1,1,1,9,200,1.767,78,1.433594e+00,-1,4,1
1,1,1,10,860,1.983,214,7.179766e+02,1,1,1
1,1,1,11,420,2.101,113,2.763242e+02,1,2,1
1,1,1,12,420,2.250,137,3.618516e+02,-1,4,0
1,1,1,13,860,3.017,363,-7.521758e+02,-1,3,1
1,1,1,14,200,1.767,73,4.378906e+00,1,8,1
1,1,1,15,640,3.383,298,3.707539e+02,1,4,1
1,1,1,16,420,1.433,-168,-3.079961e+02,1,9,1
1,1,1,17,860,2.583,-258,-5.844102e+02,1,2,0
1,1,1,18,420,1.633,-154,4.078125e+00,-1,6,1
1,1,1,19,860,3.500,-308,-6.700469e+02,1,4,0
1,1,1,20,200,1.650,-60,-5.562500e+00,1,4,1
1,1,1,21,860,1.949,-229,-7.324805e+02,1,5,0
1,1,1,22,420,1.849,-104,2.618555e+02,1,4,1
1,1,1,23,200,1.483,-26,7.354688e+01,1,2,1
1,1,1,24,200,1.783,1,-1.101797e+02,-1,3,1
1,1,1,25,860,2.267,-361,6.485898e+02,1,6,1
1,1,1,26,860,2.334,-320,-6.928320e+02,-1,5,1
1,1,1,27,200,1.833,26,-6.320312e+00,-1,6,1
1,1,1,28,640,2.500,-282,220,1,8,1
1,1,1,29,420,1.416,-168,-2.059414e+02,1,4,0
1,1,1,30,420,2.050,-176,9.363281e+00,-1,7,1
1,1,1,31,200,1.416,28,-1.016406e+01,1,5,1
1,1,1,32,640,1.917,217,-3.821250e+02,-1,8,1
1,1,1,33,860,2.033,54,4.661680e+02,1,6,1
1,1,1,34,420,1.451,-95,-2.309453e+02,-1,5,1
1,1,1,35,640,3.084,17,-3.862695e+02,-1,6,1
1,1,1,36,860,2.067,370,6.776875e+02,1,3,1
1,1,1,37,420,1.467,-161,2.494453e+02,-1,8,1
1,1,1,38,860,2.800,49,6.669141e+02,-1,6,0
1,1,1,39,200,1.600,56,-2.063281e+01,1,6,1
1,1,1,40,640,1.650,-191,2.061328e+01,1,8,1
1,1,1,41,420,1.384,-157,-3.171875e+00,-1,3,0
1,1,1,42,200,2.150,27,1.345312e+01,-1,4,1
1,1,1,43,200,1.617,-52,-2.507812e+00,1,2,1
1,1,1,44,860,1.950,-429,-5.905234e+02,-1,7,1
1,1,1,45,860,1.867,21,-1.751094e+02,1,6,0
1,1,1,46,200,2.150,94,20,1,6,1
1,1,1,47,640,1.366,167,3.818086e+02,-1,6,0
1,1,1,48,640,2.133,30,3.805312e+02,1,3,1
1,1,1,49,420,1.500,16,-2.068828e+02,-1,5,1
1,1,1,50,640,1.567,-208,4.334258e+02,1,4,1
1,1,1,51,640,1.633,-34,5.046328e+02,-1,7,0
1,1,1,52,420,2.017,165,2.944727e+02,1,4,1
1,1,1,53,640,1.317,36,-4.248086e+02,1,2,0
1,1,1,54,640,1.466,-23,-4.533984e+02,-1,2,1
1,1,1,55,860,1.617,-278,5.467383e+02,-1,6,0
1,1,1,56,640,1.733,293,-2.726562e+02,1,8,0
1,1,1,57,860,1.432,112,4.180742e+02,1,1,0
1,1,1,58,420,1.633,-185,2.558281e+02,1,2,1
1,1,1,59,640,2.733,153,-6.112578e+02,-1,8,1
1,1,1,60,860,1.883,-33,8.264414e+02,-1,7,0
1,10000,2,1,200,4.700,-13,-2.847656e+00,1,5,1
1,10000,2,2,420,1.900,-50,-2.679688e+00,-1,5,1
1,10000,2,3,860,2.749,3,-8.107852e+02,-1,5,1
1,10000,2,4,420,2.634,-91,-1.516406e+01,1,5,1
1,10000,2,5,200,1.534,-44,-1.055469e+01,-1,5,1
1,10000,2,6,200,1.383,-6,1.842188e+01,1,5,1
1,10000,2,7,640,3.183,-189,6.245117e+02,-1,5,0
1,10000,2,8,640,2.084,-148,6.253789e+02,-1,5,0
1,10000,2,9,860,2.100,-161,8.296523e+02,1,5,1
1,10000,2,10,860,2.033,-271,8.271016e+02,-1,5,0
1,10000,2,11,200,1.583,-31,-1.263672e+01,1,5,1
1,10000,2,12,860,2.500,413,8.189414e+02,-1,5,0
1,10000,2,13,420,2.233,-161,1.280078e+01,1,5,1
1,10000,2,14,640,3.417,30,6.162109e+02,1,5,1
1,10000,2,15,640,2.616,-81,-6.423242e+02,1,5,0
1,10000,2,16,200,1.700,-21,1.201172e+01,1,5,1
1,10000,2,17,640,2.367,274,6.040234e+02,-1,5,0
1,10000,2,18,420,2.417,51,1.093359e+01,1,5,1
1,10000,2,19,860,3.384,303,8.335547e+02,-1,5,0
1,10000,2,20,200,4.967,51,1.185547e+01,1,5,1
1,10000,2,21,420,1.984,-63,2.800781e+00,-1,5,1
1,10000,2,22,860,2.100,17,8.365977e+02,-1,5,0
1,10000,2,23,860,4.250,225,8.595586e+02,-1,5,0
1,10000,2,24,860,1.733,255,8.563789e+02,-1,5,0
1,10000,2,25,200,1.683,-14,3.703906e+01,-1,5,1
1,10000,2,26,200,1.633,-95,3.906250e+00,-1,5,1
1,10000,2,27,860,1.700,242,8.394688e+02,-1,5,0
1,10000,2,28,860,2.017,97,8.269219e+02,-1,5,0
1,10000,2,29,640,2.099,-26,6.524844e+02,1,5,1
1,10000,2,30,200,1.683,-69,1.860625e+02,1,5,1
1,10000,2,31,200,1.567,28,1.965625e+02,-1,5,1
1,10000,2,32,420,1.366,-8,4.415312e+02,-1,5,0
1,10000,2,33,420,1.549,-62,9.062500e+00,1,5,1
1,10000,2,34,200,1.483,-64,-1.958633e+02,-1,5,1
1,10000,2,35,200,1.699,-93,-7.054688e+00,1,5,1
1,10000,2,36,420,1.384,-177,2.750391e+01,1,5,1
1,10000,2,37,640,2.432,-179,-5.282031e+02,1,5,0
1,10000,2,38,860,2.150,-368,7.872266e+02,-1,5,0
1,10000,2,39,640,1.667,213,3.670586e+02,-1,5,0
1,10000,2,40,420,1.282,19,-4.041094e+02,1,5,0
1,10000,2,41,640,1.333,168,-3.968320e+02,1,5,0
1,10000,2,42,640,1.766,209,5.873320e+02,1,5,1
1,10000,2,43,420,2.183,-125,-3.625352e+02,1,5,0
1,10000,2,44,860,1.300,41,6.766211e+02,-1,5,0
1,10000,2,45,860,1.350,-267,-6.409453e+02,-1,5,1
1,10000,2,46,420,2.317,59,-6.398438e+00,1,5,1
1,10000,2,47,200,1.183,-38,-4.464844e+00,1,5,1
1,10000,2,48,420,1.533,-49,-1.159766e+01,-1,5,1
1,10000,2,49,420,1.450,-63,4.875391e+01,-1,5,1
1,10000,2,50,200,1.366,46,-1.792969e+01,-1,5,1
1,10000,2,51,640,1.500,173,5.386328e+01,-1,5,0
1,10000,2,52,640,3.917,-230,5.558398e+02,1,5,1
1,10000,2,53,640,1.600,-181,-5.472891e+02,1,5,0
1,10000,2,54,860,2.167,110,-7.933047e+02,1,5,0
1,10000,2,55,860,1.384,112,6.361094e+02,1,5,1
1,10000,2,56,420,1.516,133,3.798516e+02,1,5,1
1,10000,2,57,420,1.350,-49,4.116055e+02,1,5,1
1,10000,2,58,640,1.666,-172,-6.411641e+02,1,5,0
