Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,10000,1,1,5.333333e+02,63.296,193,-68,1,4,0
2,10000,1,2,200,4.927,-83,1,-1,4,1
2,10000,1,3,3.666667e+02,5.680,-97,-23,1,4,1
2,10000,1,4,3.666667e+02,4.764,-19,1,-1,4,1
2,10000,1,5,700,5.593,94,-435,1,4,0
2,10000,1,6,3.666667e+02,3.248,99,-3,-1,4,1
2,10000,1,7,3.666667e+02,4.682,123,10,-1,4,1
2,10000,1,8,700,5.482,-67,63,-1,4,0
2,10000,1,9,3.666667e+02,5.082,-53,4,1,4,1
2,10000,1,10,200,4.482,-91,17,-1,4,1
2,10000,1,11,700,17.063,-63,-214,1,4,0
2,10000,1,12,200,3.349,-7,15,1,4,1
2,10000,1,13,5.333333e+02,2.833,87,11,1,4,0
2,10000,1,14,3.666667e+02,2.783,-81,17,1,4,1
2,10000,1,15,200,2.383,-68,9,1,4,1
2,10000,1,16,5.333333e+02,2.633,92,11,-1,4,0
2,10000,1,17,5.333333e+02,2.499,86,-199,-1,4,1
2,10000,1,18,700,2.199,-213,-163,-1,4,0
2,10000,1,19,700,4.566,-32,409,1,4,1
2,10000,1,20,5.333333e+02,4.432,252,-157,-1,4,1
2,10000,1,21,5.333333e+02,2.900,205,-165,-1,4,1
2,10000,1,22,200,2.200,54,2,-1,4,1
2,10000,1,23,200,2.866,54,8,1,4,1
2,10000,1,24,700,2.533,-22,-380,-1,4,1
2,10000,1,25,700,3.049,67,281,-1,4,0
2,10000,1,26,700,3.299,-235,394,-1,4,0
2,10000,1,27,3.666667e+02,3.149,45,-3,-1,4,1
2,10000,1,28,700,2.750,-7,-293,-1,4,1
2,10000,1,29,700,4.516,-269,-343,1,4,0
2,10000,1,30,3.666667e+02,2.483,-123,-12,1,4,1
2,10000,1,31,200,2.266,59,-16,-1,4,1
2,10000,1,32,5.333333e+02,2.516,24,23,1,4,0
2,10000,1,33,200,2.583,-85,2,1,4,1
2,10000,1,34,5.333333e+02,2.333,-231,-312,1,4,0
2,10000,1,35,700,1.949,201,-292,1,4,0
2,10000,1,36,200,2.550,73,-6,1,4,1
2,10000,1,37,200,2.016,-86,-9,-1,4,1
2,10000,1,38,3.666667e+02,2.333,-9,-7,-1,4,1
2,10000,1,39,200,3.000,28,13,-1,4,1
2,10000,1,40,5.333333e+02,2.716,233,-128,1,4,0
2,10000,1,41,700,2.833,-37,294,1,4,1
2,10000,1,42,5.333333e+02,2.650,17,69,1,4,0
2,10000,1,43,700,4.949,-47,364,-1,4,0
2,10000,1,44,5.333333e+02,2.066,-225,72,-1,4,0
2,10000,1,45,5.333333e+02,1.816,-240,-224,1,4,0
2,10000,1,46,5.333333e+02,1.883,27,321,-1,4,0
2,10000,1,47,5.333333e+02,1.800,180,-242,-1,4,1
2,10000,1,48,200,1.683,30,-4,1,4,1
2,10000,1,49,3.666667e+02,2.267,-164,-3,-1,4,1
2,10000,1,50,200,1.766,-6,-8,1,4,1
2,10000,1,51,5.333333e+02,2.166,241,-243,1,4,0
2,10000,1,52,3.666667e+02,1.666,-122,90,1,4,1
2,10000,1,53,3.666667e+02,1.916,73,55,-1,4,1
2,10000,1,54,200,2.116,49,7,1,4,1
2,10000,1,55,3.666667e+02,3.366,125,-12,-1,4,1
2,10000,1,56,700,2.216,204,-196,1,4,0
2,10000,1,57,3.666667e+02,2.133,-126,19,-1,4,1
2,10000,1,58,700,2.200,-193,-213,-1,4,0
2,10000,1,59,3.666667e+02,1.766,-97,-45,-1,4,1
2,10000,1,60,200,1.750,43,26,-1,4,1
2,1,2,1,700,3.119,300,466,-1,4,0
2,1,2,2,3.666667e+02,2.166,92,12,-1,3,0
2,1,2,3,3.666667e+02,1.716,-122,36,-1,6,1
2,1,2,4,200,1.516,65,-3,-1,7,1
2,1,2,5,700,1.700,-43,40,1,5,0
2,1,2,6,200,1.533,54,6,-1,1,0
2,1,2,7,200,2.483,88,-11,1,1,0
2,1,2,8,3.666667e+02,1.699,154,-5,1,2,0
2,1,2,9,700,1.866,-49,63,1,5,0
2,1,2,10,700,1.933,105,25,-1,6,0
2,1,2,11,5.333333e+02,1.766,146,11,-1,4,0
2,1,2,12,200,1.666,83,4,1,5,1
2,1,2,13,700,2.433,-233,-273,-1,6,1
2,1,2,14,700,1.883,-86,-359,1,4,0
2,1,2,15,700,1.650,-72,-334,1,2,0
2,1,2,16,5.333333e+02,2.283,-73,-190,1,6,0
2,1,2,17,5.333333e+02,2.199,163,243,-1,3,0
2,1,2,18,200,1.716,44,3,1,7,1
2,1,2,19,3.666667e+02,2.083,103,-10,1,4,1
2,1,2,20,3.666667e+02,2.083,25,8,-1,6,1
2,1,2,21,200,2.149,-15,5,1,3,1
2,1,2,22,200,2.033,-7,-22,-1,4,1
2,1,2,23,700,1.683,326,36,1,2,0
2,1,2,24,700,1.300,71,-55,1,2,0
2,1,2,25,5.333333e+02,1.617,148,-24,1,5,0
2,1,2,26,200,1.900,-39,0,-1,6,1
2,1,2,27,5.333333e+02,1.700,-104,29,-1,5,0
2,1,2,28,200,1.916,-67,-13,1,3,1
