Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
1,1,1,20.283,860,1,3.629688e+01
1,1,1,25.856,860,2,2.433203e+01
1,1,2,19.989,420,1,3.074414e+02
1,1,3,8.143,640,1,-5.421953e+02
1,1,4,6.609,200,1,-4.200391e+01
10,2,1,4.833,860,1,7.476094e+02
10,2,2,3.236,420,1,-3.099375e+02
10,2,3,4.956,200,1,-1.214336e+02
10,2,4,3.471,640,1,5.327969e+02
1000,3,1,4.571,640,1,-3.912695e+02
1000,3,2,5.023,860,1,6.181992e+02
1000,3,3,2.954,420,1,2.698633e+02
1000,3,4,2.086,200,1,-9.257812e-01
