Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
10000,1,1,24.632,860,1,-4.799727e+02
10000,1,2,3.535,860,1,6.889570e+02
10000,1,3,2.283,200,1,-3.546875e+00
10000,1,4,3.068,640,1,-2.299766e+02
10000,1,5,5.549,420,1,4.382812e+00
10000,1,6,2.482,640,1,-2.146992e+02
10000,1,7,2.567,420,1,1.466016e+01
10000,1,8,2.051,860,1,-4.799609e+02
10000,1,9,1.968,200,1,7.785156e+00
10000,1,10,1.618,640,1,3.928555e+02
10000,1,11,2.151,860,1,-6.299414e+02
10000,1,12,1.702,200,1,1.092578e+01
10000,1,13,1.434,200,1,-1.522266e+01
10000,1,14,2.584,420,1,4.074219e+00
10000,1,15,1.434,200,1,-1.105078e+01
10000,1,16,2.818,420,1,4.171875e+00
10000,1,17,1.585,860,1,-7.140352e+02
10000,1,18,3.784,860,1,-7.157617e+02
10000,1,19,2.335,420,1,5.058594e+00
10000,1,20,2.101,420,1,1.461719e+01
10000,1,21,3.168,420,1,1.079297e+01
10000,1,22,2.584,420,1,7.882812e+00
10000,1,23,1.835,860,1,-7.199570e+02
10000,1,24,2.433,420,1,-2.585938e+00
10000,1,25,2.034,860,1,7.384453e+02
10000,1,26,2.551,640,1,-3.798906e+02
10000,1,27,1.584,200,1,9.441406e+00
10000,1,28,1.201,200,1,-1.204297e+01
10000,1,29,1.751,420,1,-7.984375e+00
10000,1,30,1.418,200,1,1.423047e+01
10000,1,31,1.834,420,1,7.890625e-01
10000,1,32,1.817,640,1,-5.737539e+02
10000,1,33,3.050,860,1,-7.702344e+02
10000,1,34,1.918,640,1,-5.031602e+02
10000,1,35,1.368,640,1,5.228086e+02
10000,1,36,1.335,200,1,-6.406250e+00
10000,1,37,1.418,860,1,-7.461445e+02
10000,1,38,1.634,200,1,4.398438e+00
10000,1,39,1.002,200,1,2.812500e+00
10000,1,40,2.018,640,1,5.151680e+02
10000,1,41,1.035,640,1,5.310352e+02
10000,1,42,2.101,860,1,7.952656e+02
10000,1,43,1.484,640,1,5.514180e+02
10000,1,44,3.368,640,1,5.095547e+02
10000,1,45,1.935,640,1,-5.445430e+02
10000,1,46,2.067,860,1,-7.662891e+02
10000,1,47,1.851,200,1,4.015625e+00
10000,1,48,1.418,420,1,-3.479414e+02
10000,1,49,1.968,640,1,-5.798242e+02
10000,1,50,2.651,640,1,-5.787539e+02
10000,1,51,1.152,200,1,-8.359375e-01
10000,1,52,1.251,200,1,-1.494922e+01
10000,1,53,1.918,420,1,2.972656e+00
10000,1,54,1.251,200,1,1.417578e+01
10000,1,55,1.734,420,1,1.392969e+01
10000,1,56,2.768,860,1,7.987109e+02
10000,1,57,1.834,640,1,5.700391e+02
10000,1,58,1.484,860,1,7.817344e+02
10000,1,59,1.401,860,1,7.839023e+02
10000,1,60,1.468,420,1,5.234375e+00
1,2,1,3.994,200,1,-1.777344e+00
1,2,2,1.484,200,1,-4.371094e+00
1,2,3,14.851,640,1,-2.161094e+02
1,2,4,1.851,200,1,6.960938e+00
1,2,5,3.051,640,1,-2.176328e+02
1,2,6,5.684,860,1,-5.656094e+02
1,2,7,5.768,640,1,1.158984e+01
1,2,8,2.584,420,1,-3.953125e+00
1,2,9,3.451,200,1,-9.367188e+00
1,2,10,2.051,200,1,-1.308594e+00
1,2,11,3.401,420,1,1.547148e+02
1,2,12,5.518,860,1,-6.039766e+02
1,2,13,2.368,640,1,3.302344e+02
1,2,14,5.218,860,1,3.990273e+02
1,2,14,6.968,860,2,4.512773e+02
1,2,15,13.102,860,1,-8.049219e+02
1,2,16,13.635,200,1,-9.739844e+01
1,2,17,3.751,640,1,-5.913438e+02
1,2,18,1.268,860,1,8.060352e+02
1,2,19,14.618,420,1,-1.496250e+02
1,2,20,5.534,640,1,-4.278711e+02
1,2,21,2.068,200,1,4.066406e+00
1,2,22,2.084,420,1,-9.687500e-01
1,2,23,3.551,420,1,1.203125e+01
1,2,24,1.634,420,1,-5.585938e-01
1,2,25,2.301,420,1,1.325000e+01
1,2,26,1.385,420,1,9.179688e+00
