Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
1,1,1,8.460,700,1,244
1,1,2,14.076,5.333333e+02,1,138
1,1,2,16.592,5.333333e+02,2,158
1,1,3,3.714,5.333333e+02,1,170
1,1,4,2.565,200,1,-2
1,1,5,2.443,5.333333e+02,1,-215
1,1,6,4.899,3.666667e+02,1,-134
1,1,7,4.266,700,1,-316
1,1,7,5.599,700,2,-368
1,1,7,6.532,700,3,-392
1,1,8,3.150,5.333333e+02,1,-246
1,1,9,2.749,200,1,-1
1,1,10,2.650,5.333333e+02,1,323
1,1,11,3.283,3.666667e+02,1,-21
1,1,12,2.083,200,1,-3
1,1,13,1.383,3.666667e+02,1,-9
1,1,13,2.400,3.666667e+02,2,-22
1,1,14,3.833,700,1,579
1,1,15,2.483,5.333333e+02,1,-434
1,1,16,3.100,3.666667e+02,1,143
1,1,17,3.933,700,1,588
1,1,18,2.900,700,1,458
1,1,19,2.000,200,1,0
1,1,20,1.683,200,1,-2
1,1,21,2.383,700,1,-522
1,1,21,3.233,700,2,-546
1,1,22,1.617,700,1,-554
1,1,23,2.833,3.666667e+02,1,-204
1,1,24,1.250,3.666667e+02,1,42
1,1,25,1.350,200,1,0
1,1,26,1.483,200,1,-11
1,1,27,1.883,200,1,15
1,1,28,1.600,5.333333e+02,1,-388
1,1,29,1.200,200,1,3
1,1,30,1.617,200,1,0
1,1,31,2.133,5.333333e+02,1,-337
1,1,32,3.033,5.333333e+02,1,383
1,1,33,1.183,3.666667e+02,1,213
1,1,34,2.317,700,1,-537
1,1,35,1.950,3.666667e+02,1,240
1,1,36,2.417,700,1,527
1,1,37,2.333,200,1,10
1,1,37,3.300,200,2,4
1,1,38,2.550,3.666667e+02,1,-104
1,1,39,2.467,3.666667e+02,1,-289
1,1,40,2.450,5.333333e+02,1,-414
1,1,41,1.317,3.666667e+02,1,246
1,1,42,2.533,700,1,618
1,1,43,1.750,200,1,-7
1,1,44,2.017,700,1,-631
1,1,45,1.883,200,1,9
1,1,46,1.667,700,1,-582
1,1,47,2.483,700,1,-616
1,1,48,1.250,700,1,-590
1,1,49,2.050,3.666667e+02,1,247
1,1,50,1.550,5.333333e+02,1,249
1,1,51,1.750,3.666667e+02,1,-12
1,1,52,1.650,700,1,-590
1,1,53,1.033,5.333333e+02,1,-436
1,1,54,2.383,5.333333e+02,1,419
1,1,55,2.100,3.666667e+02,1,264
1,1,56,3.716,5.333333e+02,1,-472
1,1,57,1.500,200,1,-5
1,1,58,1.450,200,1,11
1,1,59,1.833,5.333333e+02,1,-430
1,1,60,1.250,3.666667e+02,1,-18
10000,2,1,3.106,200,1,-4
10000,2,2,1.450,3.666667e+02,1,-6
10000,2,3,1.683,3.666667e+02,1,-5
10000,2,4,1.100,200,1,-10
10000,2,5,1.233,200,1,5
10000,2,6,2.333,700,1,-352
10000,2,6,3.266,700,2,-495
10000,2,6,4.099,700,3,-414
10000,2,7,1.083,5.333333e+02,1,-289
10000,2,8,1.900,200,1,-9
10000,2,9,1.200,200,1,2
10000,2,10,1.816,5.333333e+02,1,318
10000,2,11,3.349,3.666667e+02,1,-246
10000,2,12,2.666,700,1,576
10000,2,13,2.983,5.333333e+02,1,-456
10000,2,14,1.233,700,1,-611
10000,2,15,1.567,200,1,-4
10000,2,16,3.433,3.666667e+02,1,24
10000,2,17,1.533,3.666667e+02,1,-12
10000,2,17,2.416,3.666667e+02,2,-8
10000,2,18,1.950,200,1,-6
10000,2,19,1.800,700,1,495
10000,2,20,1.983,700,1,497
10000,2,21,1.183,5.333333e+02,1,352
10000,2,22,1.717,5.333333e+02,1,340
10000,2,23,3.766,3.666667e+02,1,24
10000,2,24,1.533,3.666667e+02,1,13
10000,2,25,1.383,200,1,-6
10000,2,26,1.550,200,1,9
10000,2,27,1.567,700,1,-397
10000,2,27,3.550,700,2,-658
10000,2,28,1.933,700,1,-665
10000,2,29,2.983,5.333333e+02,1,-477
10000,2,30,1.367,3.666667e+02,1,288
10000,2,31,1.450,5.333333e+02,1,-470
10000,2,32,1.583,200,1,2
10000,2,33,2.267,5.333333e+02,1,-479
10000,2,34,1.433,200,1,1
10000,2,35,1.667,5.333333e+02,1,-452
10000,2,36,2.117,3.666667e+02,1,-81
10000,2,37,1.500,200,1,-4
10000,2,38,1.833,5.333333e+02,1,-311
10000,2,39,1.617,5.333333e+02,1,-477
10000,2,40,1.817,5.333333e+02,1,-506
10000,2,41,1.217,5.333333e+02,1,-485
10000,2,42,2.317,200,1,0
10000,2,43,4.399,700,1,-656
10000,2,44,4.166,3.666667e+02,1,-10
10000,2,45,2.983,3.666667e+02,1,-34
10000,2,46,1.017,200,1,-16
10000,2,47,3.216,700,1,596
10000,2,48,1.467,3.666667e+02,1,-3
10000,2,49,3.583,700,1,553
10000,2,50,2.317,700,1,605
10000,2,51,2.150,5.333333e+02,1,469
10000,2,52,2.083,700,1,-634
10000,2,53,2.117,700,1,640
10000,2,54,1.317,3.666667e+02,1,18
10000,2,55,2.617,700,1,609
10000,2,56,1.733,5.333333e+02,1,-461
10000,2,57,2.217,3.666667e+02,1,37
10000,2,58,2.350,700,1,-656
10000,2,59,1.867,3.666667e+02,1,-84
10000,2,60,1.517,200,1,12
