Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
1,1,1,3.105,420,1,1.158984e+01
1,1,2,1.466,640,1,4.726562e+01
1,1,3,1.900,640,1,3.757070e+02
1,1,4,1.233,640,1,3.083594e+01
1,1,5,1.034,420,1,9.839844e+00
1,1,6,1.501,640,1,1.567461e+02
1,1,7,1.917,200,1,-1.286719e+01
1,1,8,1.984,640,1,-1.483242e+02
1,1,9,2.551,640,1,3.438516e+02
1,1,10,1.334,420,1,2.371484e+01
1,1,11,2.050,860,1,3.416719e+02
1,1,12,1.117,420,1,-2.613672e+01
1,1,13,1.051,200,1,6.375000e+00
1,1,14,1.534,640,1,-1.539062e+00
1,1,15,2.868,860,1,2.018906e+02
1,1,16,3.567,860,1,3.369023e+02
1,1,17,1.668,200,1,-2.516016e+01
1,1,18,2.085,860,1,-7.058359e+02
1,1,19,1.751,860,1,-6.789609e+02
1,1,20,1.152,420,1,2.031250e+01
1,1,21,1.168,200,1,-1.359375e+00
1,1,22,1.551,420,1,1.175742e+02
1,1,23,2.118,640,1,-2.788398e+02
1,1,24,1.968,200,1,6.127344e+01
1,1,25,1.434,200,1,-5.930078e+01
1,1,26,2.384,200,1,-1.360547e+02
1,1,27,1.651,200,1,-3.101562e+00
1,1,28,0.984,420,1,-2.067422e+02
1,1,29,1.451,420,1,3.873438e+01
1,1,30,0.951,420,1,9.031250e+00
1,1,31,1.600,860,1,-4.860586e+02
1,1,31,2.718,860,2,6.676133e+02
1,1,32,2.051,860,1,6.213945e+02
1,1,33,1.051,860,1,-5.741562e+02
1,1,34,1.018,420,1,1.898086e+02
1,1,35,1.434,640,1,-2.461719e+02
1,1,36,0.900,200,1,-8.943750e+01
1,1,37,1.085,640,1,2.316523e+02
1,1,38,3.168,860,1,5.589453e+02
1,1,39,1.018,420,1,-1.578242e+02
1,1,40,1.084,200,1,8.038672e+01
1,1,41,1.701,860,1,-7.246953e+02
1,1,42,1.434,200,1,-7.377734e+01
1,1,43,0.984,420,1,1.928125e+02
1,1,44,0.901,200,1,-8.280469e+01
1,1,45,1.250,640,1,-4.904453e+02
1,1,46,1.534,420,1,-2.835273e+02
1,1,47,1.168,640,1,5.372852e+02
1,1,48,1.318,200,1,-2.580469e+01
1,1,49,2.151,860,1,-6.851602e+02
1,1,50,1.185,200,1,9.811719e+01
1,1,51,2.101,860,1,7.584102e+02
1,1,52,1.585,640,1,5.142656e+02
1,1,53,1.051,200,1,-2.980078e+01
1,1,54,0.968,860,1,7.220156e+02
1,1,55,1.368,860,1,-7.277578e+02
1,1,56,1.117,420,1,3.153203e+02
1,1,57,1.268,420,1,3.389336e+02
1,1,58,0.951,640,1,-4.920117e+02
1,1,59,0.934,860,1,7.700117e+02
1,1,60,2.285,640,1,-4.552148e+02
10000,2,1,3.143,860,1,-2.680742e+02
10000,2,2,1.134,200,1,1.280078e+01
10000,2,3,1.718,640,1,3.246953e+02
10000,2,4,0.968,420,1,-4.369922e+01
10000,2,4,1.535,420,2,-1.400391e+01
10000,2,5,1.001,640,1,2.872891e+02
10000,2,6,1.934,860,1,-5.175547e+02
10000,2,7,1.134,200,1,-1.509766e+01
10000,2,8,1.468,200,1,-6.472656e+00
10000,2,9,1.968,640,1,1.972656e+02
10000,2,10,1.217,200,1,-2.692969e+01
10000,2,10,1.934,200,2,-1.489062e+01
10000,2,11,2.850,860,1,6.048203e+02
10000,2,12,1.969,420,1,-9.238281e+01
10000,2,13,1.267,200,1,9.296875e-01
10000,2,14,1.051,200,1,-1.029688e+01
10000,2,15,1.335,860,1,-4.667266e+02
10000,2,16,1.918,640,1,-3.293633e+02
10000,2,17,1.584,640,1,4.485977e+02
10000,2,18,2.834,420,1,-1.192344e+02
10000,2,19,2.051,420,1,-1.317969e+02
10000,2,20,1.351,200,1,4.632812e+00
10000,2,21,2.084,860,1,-5.495234e+02
10000,2,22,2.484,640,1,4.899102e+02
10000,2,23,1.301,420,1,-2.193750e+02
10000,2,24,1.718,860,1,-4.792578e+02
10000,2,25,1.652,860,1,-5.736172e+02
10000,2,26,2.068,860,1,-5.553398e+02
10000,2,27,1.334,200,1,-5.003906e+00
10000,2,28,1.034,200,1,4.718750e+00
10000,2,29,0.968,640,1,3.482109e+02
10000,2,30,0.952,860,1,-6.071094e+02
10000,2,31,1.017,200,1,-5.390625e+00
10000,2,32,1.001,420,1,2.055664e+02
10000,2,33,1.834,420,1,3.060664e+02
10000,2,34,1.001,200,1,-1.971094e+01
10000,2,35,1.401,420,1,-2.264336e+02
10000,2,36,1.883,420,1,-2.261055e+02
10000,2,37,1.801,640,1,4.291367e+02
10000,2,38,1.084,420,1,-2.604766e+02
10000,2,39,1.117,200,1,1.379297e+01
10000,2,40,1.368,860,1,-6.053359e+02
10000,2,41,1.352,860,1,-5.567422e+02
10000,2,42,0.834,420,1,-2.362891e+02
10000,2,43,1.101,860,1,-6.269648e+02
10000,2,44,2.634,420,1,2.585977e+02
10000,2,45,0.934,200,1,-2.144531e+01
10000,2,46,1.051,640,1,-3.387617e+02
10000,2,47,0.901,860,1,6.171172e+02
10000,2,48,0.900,640,1,-4.073047e+02
10000,2,49,1.568,420,1,-1.781758e+02
10000,2,50,0.784,640,1,4.396133e+02
10000,2,51,0.984,200,1,7.694531e+01
10000,2,52,0.751,420,1,-2.327031e+02
10000,2,53,0.952,860,1,6.103867e+02
10000,2,54,1.618,640,1,-3.037305e+02
10000,2,55,0.801,860,1,6.240391e+02
10000,2,56,1.134,420,1,-1.983672e+02
10000,2,57,1.401,640,1,-2.489727e+02
10000,2,58,0.984,640,1,4.703594e+02
10000,2,59,1.301,640,1,-5.404492e+02
10000,2,60,1.018,200,1,6.500000e+00
