Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
1,1,1,4.090,700,1,-413
1,1,1,5.672,700,2,-288
1,1,1,6.055,700,3,-446
1,1,2,4.896,5.333333e+02,1,-4
1,1,3,4.565,5.333333e+02,1,-140
1,1,4,2.365,200,1,4
1,1,5,3.128,5.333333e+02,1,320
1,1,6,2.633,3.666667e+02,1,-97
1,1,6,3.299,3.666667e+02,2,-42
1,1,7,2.750,700,1,606
1,1,7,3.949,700,2,608
1,1,8,1.700,5.333333e+02,1,-212
1,1,9,2.083,200,1,1
1,1,9,3.249,200,2,13
1,1,10,1.383,5.333333e+02,1,-415
1,1,11,5.133,3.666667e+02,1,12
1,1,12,1.917,200,1,8
1,1,13,1.317,3.666667e+02,1,-8
1,1,14,1.267,700,1,540
1,1,15,2.450,5.333333e+02,1,264
1,1,16,1.083,3.666667e+02,1,-7
1,1,17,1.400,700,1,-584
1,1,18,1.717,700,1,-593
1,1,19,1.633,200,1,8
1,1,20,5.799,200,1,-9
1,1,21,4.066,700,1,-625
1,1,22,2.416,700,1,-607
1,1,23,2.183,3.666667e+02,1,-194
1,1,24,1.917,3.666667e+02,1,-161
1,1,25,1.083,200,1,0
1,1,26,1.167,200,1,-5
1,1,27,1.083,200,1,9
1,1,28,2.000,5.333333e+02,1,-381
1,1,29,0.983,200,1,12
1,1,30,1.000,200,1,2
1,1,31,1.883,5.333333e+02,1,-337
1,1,32,1.950,5.333333e+02,1,-375
1,1,33,1.150,3.666667e+02,1,174
1,1,34,1.400,700,1,-596
1,1,35,1.067,3.666667e+02,1,-263
1,1,36,1.400,700,1,539
1,1,38,1.533,3.666667e+02,1,157
1,1,39,1.317,3.666667e+02,1,83
1,1,40,1.550,5.333333e+02,1,-402
1,1,41,1.200,3.666667e+02,1,216
1,1,42,1.083,700,1,559
1,1,43,1.067,200,1,19
1,1,43,1.933,200,2,-4
1,1,44,1.233,700,1,590
1,1,45,1.517,200,1,-3
1,1,46,1.084,700,1,609
1,1,47,2.717,700,1,625
1,1,48,1.733,700,1,604
1,1,50,1.400,5.333333e+02,1,391
1,1,51,1.367,3.666667e+02,1,241
1,1,52,1.233,700,1,552
1,1,53,1.367,5.333333e+02,1,228
1,1,54,1.633,5.333333e+02,1,-407
1,1,55,1.333,3.666667e+02,1,201
1,1,56,1.083,5.333333e+02,1,372
1,1,57,1.183,200,1,-9
1,1,58,1.267,200,1,0
10000,2,1,5.723,3.666667e+02,1,15
10000,2,2,1.933,700,1,617
10000,2,3,1.683,700,1,593
10000,2,4,1.733,5.333333e+02,1,-412
10000,2,5,1.550,5.333333e+02,1,421
10000,2,6,2.300,3.666667e+02,1,-226
10000,2,7,1.300,200,1,11
10000,2,8,1.233,5.333333e+02,1,419
10000,2,9,2.133,5.333333e+02,1,459
10000,2,11,1.133,3.666667e+02,1,-252
10000,2,12,1.966,200,1,-7
10000,2,13,1.633,3.666667e+02,1,5
10000,2,15,1.733,3.666667e+02,1,-2
10000,2,15,2.717,3.666667e+02,2,12
10000,2,16,2.916,3.666667e+02,1,16
10000,2,17,3.066,3.666667e+02,1,15
10000,2,18,1.166,200,1,3
10000,2,19,1.000,200,1,2
10000,2,20,1.383,5.333333e+02,1,457
10000,2,21,0.966,700,1,-645
10000,2,22,1.083,700,1,697
10000,2,23,4.616,5.333333e+02,1,638
10000,2,24,2.616,5.333333e+02,1,-451
10000,2,25,2.000,3.666667e+02,1,13
10000,2,26,1.800,3.666667e+02,1,15
10000,2,27,1.617,200,1,-5
10000,2,28,1.267,700,1,679
10000,2,29,2.500,5.333333e+02,1,-487
10000,2,30,1.650,200,1,6
10000,2,31,1.300,5.333333e+02,1,2
10000,2,31,2.416,5.333333e+02,2,461
10000,2,33,1.517,5.333333e+02,1,485
10000,2,35,1.417,700,1,699
10000,2,36,1.617,5.333333e+02,1,-536
10000,2,37,5.199,200,1,1
10000,2,38,2.633,200,1,-4
10000,2,39,1.117,700,1,639
10000,2,40,1.050,700,1,611
10000,2,41,2.067,5.333333e+02,1,516
10000,2,41,2.566,5.333333e+02,2,465
10000,2,42,1.833,700,1,-650
10000,2,43,1.034,700,1,-621
10000,2,44,1.100,700,1,-611
10000,2,45,2.467,200,1,9
10000,2,47,1.267,700,1,571
10000,2,48,1.183,3.666667e+02,1,8
10000,2,49,0.934,200,1,5
10000,2,50,1.183,5.333333e+02,1,444
10000,2,51,0.817,3.666667e+02,1,-277
10000,2,51,2.267,3.666667e+02,2,8
10000,2,52,1.050,3.666667e+02,1,13
10000,2,53,1.833,700,1,-610
10000,2,54,1.867,3.666667e+02,1,0
10000,2,55,1.417,200,1,3
10000,2,56,1.217,3.666667e+02,1,10
10000,2,57,1.067,200,1,5
10000,2,58,1.450,200,1,-16
10000,2,58,2.350,200,2,-3
