Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
1,1,1,1,400,2.152,168,-20,1,6,1
1,1,1,2,600,2.666,180,-253,-1,5,1
1,1,1,3,900,1.916,-349,-693,-1,2,1
1,1,1,4,700,2.117,-301,-536,-1,8,1
1,1,1,5,500,1.700,143,-330,1,5,0
1,1,1,6,200,1.567,20,-1,1,8,1
1,1,1,7,800,1.750,228,-583,1,1,0
1,1,1,8,300,2.650,-80,-5,-1,9,1
