Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1,1,1,3.666667e+02,4.271,-90,-1,1,3,0
2,1,1,2,700,1.910,-42,-593,-1,2,1
2,1,1,3,200,2.047,70,-8,1,6,1
2,1,1,4,700,1.914,-285,-587,-1,1,1
2,1,1,5,5.333333e+02,2.010,-222,-424,1,2,0
2,1,1,6,700,2.165,27,-502,1,5,0
2,1,1,7,3.666667e+02,2.133,-62,3,-1,3,0
2,1,1,8,5.333333e+02,1.799,184,-364,-1,4,1
2,1,1,9,5.333333e+02,2.066,266,-430,-1,4,1
2,1,1,10,200,2.036,-26,1,1,7,1
2,1,1,11,200,2.533,58,3,1,7,1
2,1,1,12,3.666667e+02,1.849,-44,-18,-1,4,1
2,10000,2,1,700,1.831,278,-536,1,4,0
2,10000,2,2,700,1.916,218,-543,-1,4,1
2,10000,2,3,3.666667e+02,2.666,-31,10,-1,4,1
2,10000,2,4,200,1.999,44,-3,-1,4,1
2,10000,2,5,700,1.783,-41,-479,-1,4,1
2,10000,2,6,5.333333e+02,1.849,-248,-331,1,4,0
2,10000,2,7,3.666667e+02,2.116,42,-26,1,4,1
2,10000,2,8,5.333333e+02,1.716,244,-352,-1,4,1
2,10000,2,9,200,2.133,-65,-1,1,4,1
2,10000,2,10,3.666667e+02,2.199,-6,3,-1,4,1
2,10000,2,11,5.333333e+02,1.799,154,-360,1,4,0
2,10000,2,12,200,1.966,50,-3,1,4,1
