Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
1,1,1,2.580,860,1,-5.197578e+02
1,1,2,6.708,860,1,3.123477e+02
1,1,3,3.505,365,1,2.990859e+02
1,1,4,2.337,530,1,-4.542305e+02
1,1,5,2.101,695,1,-2.160156e+01
1,1,6,2.786,200,1,1.221172e+02
1,1,7,4.205,530,1,2.399414e+02
1,1,8,3.038,860,1,6.714609e+02
1,1,9,3.004,530,1,2.093672e+02
1,1,10,3.021,365,1,-1.490234e+01
1,1,11,3.805,695,1,-4.700977e+02
1,1,12,2.237,860,1,-6.960781e+02
1,1,13,2.921,365,1,2.493555e+02
1,1,14,2.754,365,1,2.065586e+02
1,1,15,2.387,695,1,-2.672266e+01
1,1,16,3.889,695,1,5.753633e+02
1,1,17,2.154,695,1,-3.093594e+02
1,1,18,2.504,200,1,1.737891e+01
1,1,19,1.703,695,1,-6.357109e+02
1,1,20,2.337,860,1,9.159375e+01
1,1,21,1.937,695,1,4.999844e+02
1,1,22,1.920,530,1,-4.537734e+02
1,1,23,2.054,365,1,-2.557578e+02
1,1,24,1.903,200,1,-1.359648e+02
1,1,25,1.836,200,1,1.077852e+02
1,1,26,2.487,695,1,-3.066094e+02
1,1,27,7.243,365,1,-2.366367e+02
1,1,28,3.722,860,1,6.612539e+02
1,1,29,2.204,200,1,-9.707031e+00
1,1,30,2.804,695,1,-4.481641e+01
1,1,31,2.788,200,1,-4.343750e+00
1,1,32,3.555,860,1,-5.896484e+01
1,1,33,3.589,860,1,-7.358203e+01
1,1,34,1.870,530,1,-3.337031e+02
1,1,35,1.870,695,1,2.757852e+02
1,1,36,1.753,365,1,1.900938e+02
1,1,37,1.703,530,1,-4.286289e+02
1,1,38,1.870,200,1,-8.453906e+01
1,1,39,1.736,530,1,-4.540078e+02
1,1,40,2.838,200,1,1.010625e+02
1,1,41,2.821,200,1,7.794922e+01
1,1,42,3.071,695,1,-1.327852e+02
1,1,43,4.706,200,1,-8.719141e+01
1,1,44,2.838,860,1,5.426875e+02
1,1,45,2.554,860,1,-7.269805e+02
1,1,46,2.104,530,1,5.326172e+02
1,1,46,3.772,530,2,3.903086e+02
1,1,47,1.836,860,1,5.734609e+02
1,1,48,2.004,860,1,-6.704727e+02
1,1,49,2.054,530,1,-3.958828e+02
1,1,50,1.703,365,1,-2.643125e+02
1,1,51,2.020,200,1,-1.025742e+02
1,1,52,1.670,365,1,1.649727e+02
1,1,53,2.537,860,1,6.275977e+02
1,1,54,2.738,530,1,-3.795078e+02
1,1,55,2.404,365,1,-2.444492e+02
1,1,56,1.969,365,1,-1.962383e+02
1,1,57,2.270,200,1,-1.155547e+02
1,1,58,1.636,200,1,1.121719e+02
1,1,59,1.903,695,1,6.738945e+02
1,1,60,3.488,530,1,4.417227e+02
1,1,61,3.188,695,1,6.198242e+02
1,1,62,2.621,695,1,6.292344e+02
1,1,63,3.755,365,1,-2.875078e+02
1,1,64,2.888,530,1,4.426016e+02
1,1,65,1.936,200,1,-1.264844e+02
1,1,66,2.537,530,1,4.286211e+02
1,1,67,2.004,365,1,-2.750469e+02
1,1,68,2.170,860,1,7.587227e+02
1,1,69,2.070,530,1,-4.135352e+02
1,1,70,2.254,860,1,7.922656e+02
1,1,71,2.854,365,1,-2.631602e+02
1,1,72,2.287,365,1,2.521328e+02
1,1,73,3.272,695,1,-5.739922e+02
1,1,74,1.870,530,1,4.231328e+02
1,1,75,1.569,200,1,1.040117e+02
10000,2,1,4.488,365,1,1.424648e+02
10000,2,2,1.786,860,1,-7.566875e+02
10000,2,3,3.088,200,1,8.750781e+01
10000,2,4,3.722,860,1,-6.560234e+02
10000,2,5,3.004,695,1,-4.669961e+02
10000,2,6,2.671,860,1,-5.826406e+02
10000,2,7,2.103,530,1,-3.442695e+02
10000,2,8,2.554,860,1,6.439688e+02
10000,2,9,2.888,695,1,5.527188e+02
10000,2,10,3.021,695,1,-5.131094e+02
10000,2,11,1.887,695,1,-5.115156e+02
10000,2,12,3.005,530,1,3.371719e+02
10000,2,13,1.953,860,1,-7.350508e+02
10000,2,14,2.053,200,1,4.074219e+01
10000,2,15,1.569,860,1,-6.779180e+02
10000,2,16,1.586,695,1,6.054062e+02
10000,2,17,1.937,200,1,6.886328e+01
10000,2,18,1.686,365,1,-2.510039e+02
10000,2,19,1.403,530,1,3.985547e+02
10000,2,20,1.319,695,1,-6.360977e+02
10000,2,21,1.787,200,1,1.274688e+02
10000,2,22,1.870,365,1,3.103633e+02
10000,2,23,1.970,530,1,-3.902812e+02
10000,2,24,1.302,530,1,3.559883e+02
10000,2,25,1.903,200,1,-6.316406e+00
10000,2,26,1.519,200,1,-5.199219e+00
10000,2,27,1.887,200,1,-1.492188e+01
10000,2,28,1.553,695,1,-3.955859e+02
10000,2,29,1.603,365,1,2.835898e+02
10000,2,30,1.503,860,1,-2.718906e+02
10000,2,31,1.870,365,1,-1.798828e+01
10000,2,32,1.570,860,1,-2.385938e+01
10000,2,33,1.653,860,1,2.346445e+02
10000,2,34,1.770,365,1,-2.242227e+02
10000,2,35,1.402,365,1,-2.081914e+02
10000,2,36,1.319,365,1,-1.110938e+01
10000,2,37,1.770,530,1,6.345703e+01
10000,2,37,4.306,530,2,-1.561328e+02
10000,2,38,16.570,695,1,-3.172227e+02
10000,2,38,18.689,695,2,2.507734e+02
10000,2,39,2.187,200,1,8.022656e+01
10000,2,40,2.220,200,1,6.310547e+01
10000,2,41,2.120,200,1,5.821094e+01
10000,2,42,2.404,200,1,-9.304297e+01
10000,2,43,2.504,530,1,2.898555e+02
10000,2,44,2.371,530,1,-7.199219e+00
10000,2,45,2.104,860,1,-5.290117e+02
10000,2,46,1.753,365,1,2.918789e+02
10000,2,47,4.373,860,1,-5.125703e+02
10000,2,48,2.120,365,1,-2.309805e+02
