Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
10000,1,1,2.943,530,1,2.456641e+01
10000,1,1,3.811,530,2,1.382422e+01
10000,1,2,1.118,530,1,2.807422e+01
10000,1,2,1.752,530,2,1.978516e+01
10000,1,2,2.387,530,3,1.418359e+01
10000,1,3,1.469,530,1,-6.660156e+00
10000,1,4,1.552,860,1,-3.464453e+02
10000,1,5,1.233,200,1,7.531250e+00
10000,1,6,1.333,365,1,2.109375e+00
10000,1,7,1.369,695,1,1.981328e+02
10000,1,8,1.035,200,1,-6.730469e+00
10000,1,9,1.152,530,1,7.558594e+00
10000,1,10,1.035,365,1,7.304688e+00
10000,1,11,1.602,695,1,2.239453e+02
10000,1,12,1.185,200,1,1.425781e+00
10000,1,13,0.919,860,1,-3.977891e+02
10000,1,14,1.152,365,1,-6.269531e+00
10000,1,15,1.669,530,1,-6.164062e+00
10000,1,16,1.319,860,1,3.484688e+02
10000,1,17,1.352,860,1,4.401641e+02
10000,1,18,1.069,365,1,-6.914062e-01
10000,1,19,1.336,365,1,-1.245703e+01
10000,1,20,1.503,365,1,-7.187500e-01
10000,1,21,23.728,695,1,-2.658086e+02
10000,1,22,15.952,365,1,9.550781e+00
10000,1,22,16.937,365,2,-3.312500e+00
10000,1,23,1.252,530,1,-1.555859e+01
10000,1,24,1.102,530,1,9.976562e+00
10000,1,25,1.186,365,1,4.023438e+00
10000,1,26,1.069,200,1,1.375000e+00
10000,1,27,1.503,695,1,3.123945e+02
10000,1,28,0.969,695,1,-1.570195e+02
10000,1,29,1.302,365,1,-2.090234e+01
10000,1,29,1.820,365,2,-5.445312e+00
10000,1,30,1.469,860,1,-4.875820e+02
10000,1,31,1.202,530,1,-1.157031e+01
10000,1,32,1.321,695,1,-3.073281e+02
10000,1,33,1.386,365,1,1.035547e+01
10000,1,34,1.002,200,1,-1.197266e+01
10000,1,34,1.536,200,2,-1.093750e+00
10000,1,35,1.536,365,1,-1.032422e+01
10000,1,36,2.053,530,1,5.050781e+00
10000,1,37,1.386,860,1,-4.300273e+02
10000,1,38,1.319,200,1,-1.117188e+00
10000,1,39,1.385,695,1,-3.069961e+02
10000,1,40,1.386,200,1,8.648438e+00
10000,1,41,1.385,695,1,2.206055e+02
10000,1,42,1.002,695,1,2.453672e+02
10000,1,43,1.035,365,1,-4.492188e+00
10000,1,44,1.119,695,1,-2.557109e+02
10000,1,45,1.019,530,1,2.728906e+01
10000,1,45,1.569,530,2,2.178125e+01
10000,1,45,1.937,530,3,1.654688e+01
10000,1,45,2.287,530,4,5.921875e+00
10000,1,46,0.919,530,1,-3.015625e+00
10000,1,47,1.736,200,1,1.507812e+00
10000,1,48,0.969,530,1,-3.269531e+00
10000,1,48,1.419,530,2,-1.519141e+01
10000,1,49,1.436,530,1,-7.589844e+00
10000,1,50,0.935,200,1,-3.246094e+00
10000,1,50,1.452,200,2,7.156250e+00
10000,1,51,1.803,860,1,4.497227e+02
10000,1,52,1.119,695,1,-2.748203e+02
10000,1,53,1.186,860,1,-4.690195e+02
10000,1,54,1.369,530,1,1.616797e+01
10000,1,55,1.753,860,1,3.741602e+02
