Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1,1,1,860,14.094,-325,-4.151562e+01,-1,6,0
2,1,1,2,860,6.640,-294,-3.825938e+02,1,5,0
2,1,1,3,365,9.343,-36,-4.173438e+01,1,3,0
2,1,1,4,530,3.070,-214,-1.899531e+02,1,5,0
2,1,1,5,695,7.189,-233,-2.246211e+02,-1,2,0
2,1,1,6,200,3.335,51,9.201953e+01,1,6,1
2,1,1,7,530,3.420,219,3.048047e+02,1,2,1
2,1,1,8,860,5.756,-292,-3.863398e+02,-1,7,1
2,1,1,9,530,2.319,149,2.343867e+02,1,7,1
2,1,1,10,365,7.542,0,1.958555e+02,1,4,1
2,1,1,11,695,3.303,79,4.129258e+02,-1,7,0
2,1,1,12,860,4.405,106,7.467188e+01,1,3,0
2,1,1,13,365,2.803,179,2.284336e+02,1,5,1
2,1,1,14,365,6.257,-157,-1.605898e+02,-1,9,1
2,1,1,15,695,3.120,-214,-3.182188e+02,-1,2,0
2,1,1,16,695,6.641,-51,-2.773828e+02,-1,9,1
2,1,1,17,695,6.207,173,2.887852e+02,1,5,1
2,1,1,18,200,2.603,27,3.964844e+01,-1,1,0
2,1,1,19,695,3.387,29,3.430859e+01,-1,8,1
2,1,1,20,860,2.369,-400,-4.684219e+02,1,3,0
2,1,1,21,695,5.523,298,2.697461e+02,1,3,0
2,1,1,22,530,2.402,-249,-1.901875e+02,-1,3,1
2,1,1,23,365,3.604,-154,-1.478984e+02,1,3,0
2,1,1,24,200,6.373,-66,-1.771875e+01,-1,8,1
2,1,1,25,200,7.108,100,5.734375e+00,-1,2,1
2,1,1,26,695,13.131,-62,-2.076758e+02,-1,3,0
2,1,1,27,365,2.469,-165,-1.817188e+02,1,6,1
2,1,1,28,860,3.604,242,3.374883e+02,-1,6,0
2,1,1,29,200,2.185,7,-4.296875e-01,-1,7,1
2,1,1,30,695,2.903,-32,4.306328e+02,-1,2,0
2,1,1,31,200,1.768,-6,8.239062e+01,-1,6,1
2,1,1,32,860,1.885,-35,4.456914e+02,1,4,1
2,1,1,33,860,2.803,-126,-6.799180e+02,1,3,0
2,1,1,34,530,2.552,193,-3.058750e+02,1,1,0
2,1,1,35,695,2.652,-21,-5.548555e+02,1,3,0
2,1,1,36,365,1.851,89,-2.871836e+02,1,9,1
2,1,1,37,530,2.603,-212,-3.814688e+02,1,8,0
2,1,1,38,200,1.801,-64,-1.157539e+02,-1,6,1
2,1,1,39,530,1.801,-195,-3.485898e+02,1,6,0
2,1,1,40,200,1.935,37,1.632812e+00,-1,3,1
2,1,1,41,200,1.735,23,-1.436328e+01,1,7,1
2,1,1,42,695,2.686,-82,4.853242e+02,1,3,1
2,1,1,43,200,1.718,29,7.913281e+01,1,7,1
2,1,1,44,860,2.369,-282,-6.684492e+02,-1,3,1
2,1,1,45,860,2.903,-331,-6.569414e+02,-1,1,0
2,1,1,46,530,2.119,16,-4.141602e+02,-1,7,1
2,1,1,47,860,2.252,-3,-7.432617e+02,-1,9,1
2,1,1,48,860,4.555,54,-7.823672e+02,-1,9,1
2,1,1,49,530,3.570,-84,-4.269375e+02,-1,4,1
2,1,1,50,365,2.669,-39,-2.842578e+02,-1,7,1
2,1,1,51,200,2.269,-62,-8.764453e+01,1,8,1
2,1,1,52,365,2.919,73,5.616406e+01,1,9,1
2,1,1,53,860,3.387,-326,6.739766e+02,1,7,1
2,1,1,54,530,2.586,158,3.692188e+02,-1,6,0
2,1,1,55,365,1.685,136,-2.125391e+02,-1,7,1
2,1,1,56,365,1.434,171,-1.770391e+02,-1,1,0
2,1,1,57,200,1.951,11,-1.319180e+02,1,5,1
2,1,1,58,200,2.386,-16,3.144531e+00,1,2,1
2,1,1,59,695,2.435,188,5.829922e+02,1,8,1
2,1,1,60,530,1.935,86,4.198164e+02,1,9,1
2,1,1,61,695,2.953,-321,-6.285938e+02,1,5,0
