Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,10000,1,1,530,7.249,-178,6.648438e+00,1,5,1
2,10000,1,2,530,5.305,-12,-4.761719e+00,1,5,1
2,10000,1,3,530,4.354,105,-2.876172e+01,1,5,0
2,10000,1,4,860,5.572,-116,-3.478750e+02,-1,5,1
2,10000,1,5,200,3.068,40,1.046875e+01,1,5,1
2,10000,1,6,365,3.318,60,1.171250e+02,1,5,1
2,10000,1,7,695,2.385,344,-3.724727e+02,1,5,0
2,10000,1,8,200,2.369,-75,-1.812500e+00,1,5,1
2,10000,1,9,530,2.302,-36,-1.243242e+02,1,5,0
2,10000,1,10,365,2.970,-155,1.036055e+02,1,5,1
2,10000,1,11,695,2.018,344,-3.424609e+02,-1,5,1
2,10000,1,12,200,2.269,-80,1.652344e+00,-1,5,1
2,10000,1,13,860,2.769,252,-5.787383e+02,-1,5,1
2,10000,1,14,365,2.486,163,1.277383e+02,1,5,1
2,10000,1,15,530,2.836,-32,1.730820e+02,1,5,1
2,10000,1,16,860,1.985,14,3.748945e+02,1,5,1
2,10000,1,17,860,2.052,-88,-4.984180e+02,-1,5,1
2,10000,1,18,365,3.020,127,3.393750e+01,-1,5,1
2,10000,1,19,365,4.622,159,7.256641e+01,-1,5,1
2,10000,1,20,365,2.519,-173,-5.265625e+00,-1,5,1
2,10000,1,21,695,2.252,18,4.333359e+02,1,5,1
2,10000,1,22,365,2.185,180,1.811680e+02,1,5,1
2,10000,1,23,530,1.668,-8,-3.171797e+02,1,5,0
2,10000,1,24,530,2.302,7,-2.806289e+02,1,5,0
2,10000,1,25,365,1.985,-32,-1.598789e+02,1,5,1
2,10000,1,26,200,2.018,71,-2.404688e+01,1,5,1
2,10000,1,27,695,2.118,35,-3.355703e+02,-1,5,1
2,10000,1,28,695,1.918,-73,-4.823633e+02,1,5,0
2,10000,1,29,365,2.502,134,7.275781e+01,1,5,1
2,10000,1,30,860,2.219,-385,-6.439922e+02,-1,5,1
2,10000,1,31,530,2.085,-25,3.022344e+02,-1,5,0
2,10000,1,32,695,2.402,-22,4.702031e+02,-1,5,0
2,10000,1,33,365,2.102,-15,-9.032812e+01,1,5,1
2,10000,1,34,200,2.052,-29,7.449219e+00,1,5,1
2,10000,1,35,365,2.185,133,4.585938e+00,1,5,1
2,10000,1,36,530,1.735,-16,-2.656914e+02,1,5,0
2,10000,1,37,860,2.269,209,-6.339414e+02,1,5,0
2,10000,1,38,200,1.835,-80,-7.363281e+00,1,5,1
2,10000,1,39,695,2.653,-223,-4.388477e+02,-1,5,1
2,10000,1,40,200,2.102,-73,1.446875e+01,1,5,1
2,10000,1,41,695,1.935,208,-1.570273e+02,1,5,0
2,10000,1,42,695,3.237,-135,3.867109e+02,1,5,1
2,10000,1,43,365,1.751,18,-1.530742e+02,-1,5,1
2,10000,1,44,695,2.018,-39,-3.751523e+02,1,5,0
2,10000,1,45,530,2.302,201,-2.777969e+02,-1,5,1
2,10000,1,46,530,2.569,-211,2.725547e+02,-1,5,0
2,10000,1,47,200,1.785,43,1.179688e+01,-1,5,1
2,10000,1,48,530,2.002,33,-3.176953e+01,-1,5,1
2,10000,1,49,530,2.669,-167,2.821445e+02,-1,5,0
2,10000,1,50,200,1.868,-32,8.863281e+00,-1,5,1
2,10000,1,51,860,2.352,79,-6.145625e+02,-1,5,1
2,10000,1,52,695,1.851,-58,4.741641e+02,1,5,1
2,10000,1,53,860,2.619,-294,5.694102e+02,-1,5,0
2,10000,1,54,530,2.336,-43,3.702969e+02,1,5,1
2,10000,1,55,860,1.835,358,-4.281328e+02,1,5,0
2,10000,1,56,860,1.534,-240,7.413281e+01,1,5,0
2,10000,1,57,695,2.119,-110,-4.062578e+02,1,5,0
2,10000,1,58,695,2.252,264,2.815000e+02,1,5,1
2,10000,1,59,365,1.968,-18,-9.519922e+01,1,5,1
2,10000,1,60,860,2.069,302,-4.953203e+02,-1,5,1
2,10000,1,61,200,2.903,75,9.589844e+00,-1,5,1
2,10000,1,62,365,2.920,-33,3.890625e+01,-1,5,1
2,10000,1,63,860,2.019,-396,6.463398e+02,1,5,1
