Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
10000,1,1,26.210,860,1,-1.043398e+02
10000,1,2,58.400,860,1,-3.673047e+01
10000,1,3,2.938,860,1,1.371758e+02
10000,1,4,3.956,695,1,3.652109e+02
10000,1,5,12.599,200,1,7.265625e+00
10000,1,6,4.023,530,1,3.408594e+01
10000,1,7,4.807,200,1,3.867188e-01
10000,1,8,5.339,530,1,3.967969e+01
10000,1,9,3.405,695,1,-1.001836e+02
10000,1,10,2.354,200,1,2.096484e+01
10000,1,11,7.176,530,1,1.593320e+02
10000,1,12,4.123,695,1,-2.960547e+01
10000,1,13,2.454,365,1,-3.060938e+01
10000,1,14,3.305,365,1,2.362891e+01
10000,1,15,2.421,200,1,5.875000e+00
10000,1,16,4.690,365,1,-2.003906e+00
10000,1,17,5.658,860,1,-1.656484e+02
10000,1,17,6.659,860,2,-3.479688e+01
10000,1,17,8.044,860,3,-1.539453e+01
10000,1,18,4.139,695,1,-2.560703e+02
10000,1,19,2.354,200,1,-3.281250e+00
10000,1,20,2.588,695,1,2.455312e+02
10000,1,21,3.055,365,1,3.279297e+01
10000,1,22,4.073,365,1,-1.847656e+01
10000,1,23,2.721,695,1,-2.730078e+01
10000,1,24,1.970,200,1,-1.519531e+00
10000,1,25,2.737,695,1,1.552305e+02
10000,1,26,1.686,365,1,-8.335938e+00
10000,1,27,3.739,860,1,-2.125664e+02
10000,1,28,3.622,860,1,-1.713867e+02
10000,1,29,1.569,530,1,-2.022031e+02
10000,1,30,13.967,530,1,6.798438e+01
10000,1,31,1.820,530,1,-9.804688e-01
10000,1,32,3.789,695,1,8.641797e+01
10000,1,33,2.321,860,1,1.968516e+02
10000,1,34,4.490,860,1,6.039453e+01
10000,1,35,2.471,860,1,2.620430e+02
10000,1,36,1.252,200,1,1.171875e+01
10000,1,37,1.620,200,1,1.877734e+01
10000,1,38,2.671,530,1,-3.220703e+01
10000,1,39,2.988,530,1,-3.987891e+01
10000,1,40,2.538,860,1,-1.811719e+02
10000,1,41,1.453,365,1,7.601562e+00
10000,1,42,4.289,695,1,1.734492e+02
10000,1,43,1.503,200,1,1.753906e+00
10000,1,44,1.919,365,1,3.535156e+01
10000,1,45,2.304,695,1,-1.482695e+02
10000,1,45,3.772,695,2,-1.645586e+02
10000,1,46,1.453,200,1,-1.158594e+01
10000,1,47,2.237,860,1,-2.147695e+02
10000,1,47,3.338,860,2,-2.420625e+02
10000,1,48,3.071,860,1,2.949883e+02
10000,1,49,1.252,365,1,2.569141e+01
10000,1,50,2.437,530,1,-1.047461e+02
10000,1,51,1.136,530,1,4.028906e+01
10000,1,52,1.186,200,1,1.238281e+01
10000,1,53,2.137,695,1,3.120625e+02
10000,1,54,2.137,530,1,1.084844e+02
10000,1,55,2.003,695,1,2.940117e+02
10000,1,55,2.921,695,2,1.498711e+02
10000,1,56,2.020,365,1,6.908594e+01
10000,1,57,3.906,860,1,1.168750e+02
10000,1,57,5.307,860,2,1.989023e+02
10000,1,58,2.971,530,1,6.408594e+01
10000,1,59,1.486,365,1,8.253906e+01
10000,1,59,2.354,365,2,3.431641e+01
10000,1,60,1.586,200,1,-1.921875e+00
10000,1,61,1.452,365,1,-4.403125e+01
10000,1,61,2.270,365,2,-7.222656e+00
10000,1,62,2.054,365,1,-1.348438e+01
10000,1,63,2.237,860,1,1.782109e+02
10000,1,64,1.720,530,1,1.380430e+02
10000,1,65,1.302,200,1,7.468750e+00
10000,1,66,1.936,530,1,-1.675430e+02
10000,1,67,1.302,365,1,3.404297e+01
10000,1,68,1.920,695,1,-1.417539e+02
10000,1,69,1.219,200,1,4.292969e+00
10000,1,70,1.703,530,1,-1.795469e+02
10000,1,71,4.840,695,1,1.414062e+02
10000,1,72,1.619,695,1,2.394805e+02
10000,1,73,1.436,365,1,-1.631641e+01
10000,1,74,1.219,200,1,1.583984e+01
10000,1,75,1.787,860,1,4.239961e+02
1,2,1,3.221,695,1,-1.241211e+02
1,2,2,1.352,860,1,-6.796875e+00
1,2,3,1.336,695,1,-6.668359e+01
1,2,4,2.004,860,1,3.271055e+02
1,2,5,1.002,200,1,-5.914062e+00
1,2,6,1.035,365,1,-3.175000e+01
1,2,7,1.569,860,1,3.473750e+02
1,2,8,1.686,530,1,4.892188e+01
1,2,9,1.686,200,1,1.652344e+00
1,2,10,1.336,695,1,-3.084883e+02
1,2,11,1.269,530,1,4.328906e+01
1,2,12,1.236,200,1,-3.320312e+00
1,2,13,1.769,530,1,-1.776758e+02
