Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1,1,1,860,1.897,-325,-1.435977e+02,-1,6,0
2,1,1,2,860,1.534,-294,1.935898e+02,1,5,0
2,1,1,3,365,1.534,-36,7.160156e+00,1,3,0
2,1,1,4,530,2.152,-214,2.889844e+01,1,5,1
2,1,1,5,695,1.666,-233,3.156055e+02,-1,2,0
2,1,1,6,200,2.818,51,-1.383984e+01,1,6,1
2,1,1,7,530,1.334,219,-2.664062e+00,1,2,0
2,1,1,8,860,1.668,-292,3.910742e+02,-1,7,0
2,1,1,9,530,1.384,149,6.166016e+01,1,7,1
2,1,1,10,365,1.551,0,3.065625e+01,1,4,1
2,1,1,11,695,1.584,79,-6.421875e+01,-1,7,1
2,1,1,12,860,1.518,106,-4.305859e+01,1,3,0
2,1,1,13,365,1.418,179,2.611328e+01,1,5,1
2,1,1,14,365,6.574,-157,-1.027734e+01,-1,9,1
2,1,1,15,695,1.501,-214,4.953125e+01,-1,2,0
2,1,1,16,695,4.238,-51,3.246094e+00,-1,9,1
2,1,1,17,695,1.551,173,2.481680e+02,1,5,1
2,1,1,18,200,1.885,27,-1.731641e+01,-1,1,0
2,1,1,19,695,1.584,29,4.047656e+01,-1,8,1
2,1,1,20,860,1.768,-400,9.696484e+01,1,3,0
2,1,1,21,695,1.718,298,4.597656e+00,1,3,0
2,1,1,22,530,1.651,-249,-4.025781e+01,-1,3,0
2,1,1,23,365,2.452,-154,6.507812e+00,1,3,0
2,1,1,24,200,1.568,-66,1.189805e+02,-1,8,1
2,1,1,25,200,1.501,100,1.034375e+02,-1,2,0
2,1,1,26,695,2.236,-62,2.613164e+02,-1,3,0
2,1,1,27,365,1.585,-165,-6.977344e+01,1,6,1
2,1,1,28,860,1.451,242,-4.109531e+02,-1,6,1
2,1,1,29,200,1.851,7,1.119531e+01,-1,7,1
2,1,1,30,695,1.685,-32,222,-1,2,0
2,1,1,31,200,1.718,-6,1.715234e+01,-1,6,1
2,1,1,32,860,1.635,-35,3.032422e+02,1,4,0
2,1,1,33,860,1.735,-126,-5.417227e+02,1,3,0
2,1,1,34,530,2.152,193,-4.361289e+02,1,1,0
2,1,1,35,695,1.668,-21,5.212383e+02,1,3,1
2,1,1,36,365,3.270,89,1.389922e+02,1,9,1
2,1,1,37,530,1.451,-212,-2.425781e+02,1,8,1
2,1,1,38,200,1.351,-64,-1.924609e+01,-1,6,1
2,1,1,39,530,1.501,-195,2.727188e+02,1,6,1
2,1,1,40,200,2.352,37,1.596875e+01,-1,3,1
2,1,1,41,200,2.720,23,2.750000e+00,1,7,1
2,1,1,42,695,1.785,-82,4.090547e+02,1,3,1
2,1,1,43,200,1.685,29,2.583203e+01,1,7,1
2,1,1,44,860,1.534,-282,-5.138516e+02,-1,3,0
2,1,1,45,860,1.668,-331,5.921172e+02,-1,1,0
2,1,1,46,530,1.618,16,-3.860781e+02,-1,7,1
2,1,1,47,860,1.684,-3,7.140703e+02,-1,9,0
2,1,1,48,860,1.534,54,4.846914e+02,-1,9,0
2,1,1,49,530,1.418,-84,-3.888242e+02,-1,4,1
2,1,1,50,365,1.618,-39,1.712969e+02,-1,7,1
2,1,1,51,200,1.718,-62,2.268359e+01,1,8,1
2,1,1,52,365,1.685,73,1.061289e+02,1,9,1
2,1,1,53,860,1.534,-326,-6.266719e+02,1,7,0
2,1,1,54,530,1.351,158,-3.348945e+02,-1,6,1
2,1,1,55,365,1.551,136,1.428047e+02,-1,7,1
2,1,1,56,365,1.401,171,2.121797e+02,-1,1,0
2,1,1,57,200,1.534,11,-3.627344e+01,1,5,1
2,1,1,58,200,1.501,-16,-2.275000e+01,1,2,1
2,1,1,59,695,1.718,188,-5.827344e+02,1,8,0
2,1,1,60,530,14.432,86,3.227031e+02,1,9,1
2,1,1,61,695,20.005,-321,2.860625e+02,1,5,1
2,1,1,62,695,2.135,153,2.507344e+02,-1,1,0
2,1,1,63,365,1.768,131,1.895078e+02,1,2,1
2,1,1,64,530,6.123,209,-2.406758e+02,1,6,0
2,1,1,65,200,1.368,-87,-2.699219e+01,1,6,1
2,1,1,66,530,1.418,-38,2.161953e+02,-1,8,1
2,1,1,67,365,1.434,134,2.485156e+01,1,3,1
2,1,1,68,860,1.634,-161,-6.412930e+02,-1,6,1
2,1,1,69,530,1.902,-175,2.944648e+02,-1,2,0
2,1,1,70,860,4.805,165,7.115430e+02,1,4,1
2,1,1,71,365,1.518,-42,1.752773e+02,1,6,1
2,1,1,72,365,1.334,-171,-2.507734e+02,-1,1,1
2,1,1,73,695,1.584,218,-4.250938e+02,-1,3,1
2,1,1,74,530,1.718,249,3.223242e+02,-1,6,0
