Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1,1,1,860,6.464,-325,4.105469e+00,-1,6,0
2,1,1,2,860,6.073,-294,2.472852e+02,1,5,0
2,1,1,3,365,6.056,-36,-8.153906e+01,1,3,0
2,1,1,4,530,4.438,-214,1.190508e+02,1,5,1
2,1,1,5,695,3.635,-233,-2.764219e+02,-1,2,0
2,1,1,6,200,4.036,51,8.812500e+01,1,6,1
2,1,1,7,530,6.090,219,-1.881875e+02,1,2,0
2,1,1,8,860,3.520,-292,3.906250e+01,-1,7,0
2,1,1,9,530,3.937,149,6.998047e+01,1,7,1
2,1,1,10,365,2.786,0,-3.544141e+01,1,4,1
2,1,1,11,695,2.435,79,-1.943984e+02,-1,7,1
2,1,1,12,860,4.104,106,-4.390586e+02,1,3,0
2,1,1,13,365,2.603,179,7.894922e+01,1,5,1
2,1,1,14,365,2.369,-157,-9.206250e+01,-1,9,1
2,1,1,15,695,2.101,-214,-1.384844e+02,-1,2,0
2,1,1,16,695,2.602,-51,-2.953555e+02,-1,9,1
2,1,1,17,695,2.319,173,-1.257812e+00,1,5,0
2,1,1,18,200,2.669,27,-1.672656e+01,-1,1,0
2,1,1,19,695,2.836,29,-1.679492e+02,-1,8,1
2,1,1,20,860,23.426,-400,-4.810938e+01,1,3,0
2,1,1,21,695,15.717,298,-3.135938e+01,1,3,0
2,1,1,22,530,3.087,-249,-1.239492e+02,-1,3,0
2,1,1,23,365,2.719,-154,6.839453e+01,1,3,1
2,1,1,24,200,2.386,-66,-1.258594e+01,-1,8,1
2,1,1,25,200,2.986,100,3.699609e+01,-1,2,1
2,1,1,26,695,3.136,-62,-2.346875e+02,-1,3,0
2,1,1,27,365,2.836,-165,1.364727e+02,1,6,1
2,1,1,28,860,2.853,242,-3.445703e+01,-1,6,0
2,1,1,29,200,1.835,7,-3.514062e+01,-1,7,1
2,1,1,30,695,2.269,-32,-2.192969e+01,-1,2,0
2,1,1,31,200,2.052,-6,-2.792188e+01,-1,6,1
2,1,1,32,860,1.818,-35,-2.740898e+02,1,4,0
2,1,1,33,860,1.952,-126,3.624453e+02,1,3,0
2,1,1,34,530,2.052,193,-6.360156e+01,1,1,0
2,1,1,35,695,2.586,-21,4.597031e+02,1,3,1
2,1,1,36,365,2.519,89,-1.412500e+02,1,9,1
2,1,1,37,530,1.952,-212,-2.182500e+02,1,8,1
2,1,1,38,200,1.818,-64,-6.114453e+01,-1,6,1
2,1,1,39,530,1.952,-195,-2.049023e+02,1,6,0
2,1,1,40,200,1.568,37,6.193359e+01,-1,3,1
2,1,1,41,200,1.668,23,-4.345312e+01,1,7,1
2,1,1,42,695,1.818,-82,-1.634141e+02,1,3,0
2,1,1,43,200,2.185,29,4.454688e+01,1,7,1
2,1,1,44,860,3.804,-282,-5.332305e+02,-1,3,1
2,1,1,45,860,5.489,-331,-2.930781e+02,-1,1,0
2,1,1,46,530,3.387,16,8.108594e+01,-1,7,1
2,1,1,47,860,3.671,-3,-2.244336e+02,-1,9,1
2,1,1,48,860,2.219,54,-5.003125e+01,-1,9,1
2,1,1,49,530,2.419,-84,-3.751953e+01,-1,4,0
2,1,1,50,365,2.769,-39,-1.613672e+01,-1,7,1
2,1,1,51,200,2.352,-62,1.957812e+01,1,8,1
2,1,1,52,365,2.519,73,5.331250e+01,1,9,1
2,1,1,53,860,4.221,-326,-3.534102e+02,1,7,0
2,1,1,54,530,2.753,158,1.325234e+02,-1,6,0
2,1,1,55,365,1.718,136,-1.437930e+02,-1,7,1
2,1,1,56,365,1.952,171,-1.035430e+02,-1,1,0
2,1,1,57,200,1.518,11,-5.449219e+00,1,5,1
2,1,1,58,200,3.887,-16,-3.501562e+01,1,2,1
2,1,1,59,695,2.352,188,-2.755078e+01,1,8,1
2,1,1,60,530,2.018,86,-1.197227e+02,1,9,1
2,1,1,61,695,1.484,-321,-3.595703e+01,1,5,0
2,1,1,62,695,1.351,153,3.567031e+02,-1,1,0
2,1,1,63,365,1.985,131,-1.591875e+02,1,2,0
2,1,1,64,530,1.785,209,4.732812e+01,1,6,1
2,1,1,65,200,1.618,-87,-1.613281e+00,1,6,1
2,1,1,66,530,1.935,-38,4.010938e+01,-1,8,1
2,1,1,67,365,1.718,134,1.034375e+01,1,3,0
2,1,1,68,860,2.536,-161,3.324219e+00,-1,6,0
2,1,1,69,530,2.035,-175,-1.417461e+02,-1,2,0
2,1,1,70,860,1.818,165,-3.920742e+02,1,4,0
2,1,1,71,365,1.551,-42,1.192188e+01,1,6,1
2,1,1,72,365,1.551,-171,-7.847656e+00,-1,1,0
2,1,1,73,695,1.751,218,-1.459023e+02,-1,3,0
2,1,1,74,530,1.618,249,-1.943750e+02,-1,6,1
2,1,1,75,200,1.852,77,6.507812e+00,-1,6,1
2,10000,2,1,365,3.570,133,1.980469e+01,-1,5,1
2,10000,2,2,860,3.353,-256,3.188242e+02,1,5,1
2,10000,2,3,200,1.968,-27,-1.698828e+01,-1,5,1
2,10000,2,4,860,2.102,-264,-3.727344e+02,-1,5,1
2,10000,2,5,695,2.202,21,3.043242e+02,-1,5,0
2,10000,2,6,860,1.951,218,-2.924727e+02,-1,5,0
2,10000,2,7,530,2.536,46,1.144961e+02,-1,5,0
2,10000,2,8,860,1.635,99,-4.704648e+02,1,5,0
2,10000,2,9,695,2.068,-178,2.934727e+02,-1,5,0
