Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1,1,1,860,4.392,-325,-6.629375e+02,-1,6,1
2,1,1,2,860,3.052,-294,-6.624805e+02,1,5,0
2,1,1,3,365,2.452,-36,3.105469e+00,1,3,0
2,1,1,4,530,2.319,-214,3.146055e+02,1,5,1
2,1,1,5,695,2.501,-233,3.797305e+02,-1,2,0
2,1,1,6,200,5.086,51,6.449219e+00,1,6,1
2,1,1,7,530,2.386,219,2.747227e+02,1,2,0
2,1,1,8,860,2.703,-292,-6.435898e+02,-1,7,1
2,1,1,9,530,2.502,149,-3.279922e+02,1,7,0
2,1,1,10,365,1.735,0,-8.269531e+00,1,4,1
2,1,1,11,695,3.737,79,3.629414e+02,-1,7,0
2,1,1,12,860,3.887,106,-5.978594e+02,1,3,0
2,1,1,13,365,2.002,179,-1.485156e+02,1,5,1
2,1,1,14,365,2.185,-157,7.512500e+01,-1,9,1
2,1,1,15,695,3.871,-214,3.450039e+02,-1,2,0
2,1,1,16,695,2.803,-51,-4.984102e+02,-1,9,1
2,1,1,17,695,2.652,173,4.808008e+02,1,5,1
2,1,1,18,200,2.219,27,-2.195312e+00,-1,1,0
2,1,1,19,695,2.319,29,-5.606680e+02,-1,8,1
2,1,1,20,860,3.203,-400,7.025625e+02,1,3,1
2,1,1,21,695,3.287,298,4.460352e+02,1,3,1
2,1,1,22,530,2.369,-249,-3.496797e+02,-1,3,1
2,1,1,23,365,2.118,-154,-1.818633e+02,1,3,0
2,1,1,24,200,2.503,-66,2.097656e+00,-1,8,1
2,1,1,25,200,2.469,100,-2.175781e+00,-1,2,1
2,1,1,26,695,2.102,-62,-5.248438e+02,-1,3,1
2,1,1,27,365,2.502,-165,1.861992e+02,1,6,1
2,1,1,28,860,2.602,242,-6.806406e+02,-1,6,1
2,1,1,29,200,2.152,7,-3.277344e+00,-1,7,1
2,1,1,30,695,1.985,-32,5.038867e+02,-1,2,0
2,1,1,31,200,1.851,-6,-4.230469e+00,-1,6,1
2,1,1,32,860,2.035,-35,6.562422e+02,1,4,1
2,1,1,33,860,2.486,-126,-6.727891e+02,1,3,0
2,1,1,34,530,1.901,193,-3.730156e+02,1,1,0
2,1,1,35,695,1.685,-21,-5.308711e+02,1,3,0
2,1,1,36,365,1.801,89,1.473086e+02,1,9,1
2,1,1,37,530,2.035,-212,3.082461e+02,1,8,1
2,1,1,38,200,2.820,-64,-6.289062e+00,-1,6,1
2,1,1,39,530,1.901,-195,-3.432031e+02,1,6,0
2,1,1,40,200,2.319,37,-1.517578e+01,-1,3,1
2,1,1,41,200,1.885,23,-2.722656e+00,1,7,1
2,1,1,42,695,1.784,-82,4.801406e+02,1,3,1
2,1,1,43,200,2.953,29,5.160156e+00,1,7,1
2,1,1,44,860,2.035,-282,-6.729062e+02,-1,3,1
2,1,1,45,860,2.870,-331,6.781758e+02,-1,1,0
2,1,1,46,530,1.952,16,3.864570e+02,-1,7,0
2,1,1,47,860,1.735,-3,-6.828945e+02,-1,9,1
2,1,1,48,860,2.319,54,6.575117e+02,-1,9,0
2,1,1,49,530,2.152,-84,3.481133e+02,-1,4,0
2,1,1,50,365,2.119,-39,-1.548047e+02,-1,7,1
2,1,1,51,200,1.584,-62,-2.121094e+00,1,8,1
2,1,1,52,365,2.569,73,1.107422e+01,1,9,1
2,1,1,53,860,2.119,-326,-6.498281e+02,1,7,0
2,1,1,54,530,1.618,158,3.162266e+02,-1,6,0
2,1,1,55,365,1.968,136,-1.312031e+02,-1,7,1
2,1,1,56,365,2.235,171,1.614414e+02,-1,1,0
2,1,1,57,200,1.618,11,-1.035156e+00,1,5,1
2,1,1,58,200,1.868,-16,-5.937500e-01,1,2,1
2,1,1,59,695,2.018,188,-5.412383e+02,1,8,0
2,1,1,60,530,2.302,86,2.879766e+02,1,9,1
2,1,1,61,695,1.751,-321,4.690469e+02,1,5,1
2,1,1,62,695,2.002,153,-5.135469e+02,-1,1,0
2,1,1,63,365,2.703,131,-2.216953e+02,1,2,0
2,1,1,64,530,2.152,209,3.247891e+02,1,6,1
2,1,1,65,200,3.654,-87,9.175781e+00,1,6,1
2,1,1,66,530,1.618,-38,-3.588594e+02,-1,8,1
2,1,1,67,365,1.985,134,-1.938633e+02,1,3,0
2,1,1,68,860,1.952,-161,6.033594e+02,-1,6,0
