Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
1,1,1,2.673,860,1,-5.486719e+01
1,1,1,4.225,860,2,-1.178125e+01
1,1,2,6.842,860,1,-1.508594e+01
1,1,2,7.492,860,2,6.228125e+01
1,1,3,2.054,365,1,-4.606641e+01
1,1,4,1.336,530,1,2.555469e+01
1,1,5,1.400,695,1,-2.503359e+02
1,1,6,1.934,200,1,-1.022656e+01
1,1,7,1.285,530,1,2.655664e+02
1,1,8,2.437,860,1,-7.864453e+01
1,1,9,2.304,530,1,1.199297e+02
1,1,10,1.436,365,1,-1.039023e+02
1,1,11,3.438,695,1,5.957031e+00
1,1,12,3.071,860,1,-3.300781e+02
1,1,13,1.970,365,1,3.033203e+01
1,1,14,1.252,365,1,1.892578e+01
1,1,14,1.803,365,2,-1.072852e+02
1,1,15,1.369,695,1,-3.634570e+02
1,1,16,1.586,695,1,-5.318672e+02
1,1,17,1.569,695,1,4.457188e+02
1,1,18,1.236,200,1,1.737891e+01
1,1,19,1.519,695,1,-2.661328e+01
1,1,19,2.754,695,2,-1.176875e+02
1,1,19,3.288,695,3,-2.013281e+02
1,1,20,2.537,860,1,5.649258e+02
1,1,21,1.553,695,1,4.184922e+02
1,1,22,1.252,530,1,-3.085508e+02
1,1,23,1.169,365,1,-1.418906e+02
1,1,24,1.002,200,1,4.507422e+01
1,1,25,1.737,200,1,-7.712500e+01
1,1,26,1.236,695,1,-5.100508e+02
1,1,27,1.570,365,1,1.892812e+02
1,1,28,1.737,860,1,6.384609e+02
1,1,29,0.985,200,1,-4.289844e+01
1,1,30,1.336,695,1,-2.708242e+02
1,1,31,0.985,200,1,-6.717578e+01
1,1,32,1.236,860,1,6.254141e+02
1,1,33,1.970,860,1,-7.001914e+02
1,1,34,1.119,530,1,2.818672e+02
1,1,35,1.603,695,1,1.888750e+02
1,1,36,1.319,365,1,7.210938e+01
1,1,37,0.935,530,1,-2.624062e+02
1,1,38,0.952,200,1,1.041797e+01
1,1,39,0.852,530,1,2.507930e+02
1,1,40,0.868,200,1,-3.156641e+01
1,1,41,1.853,200,1,-1.632031e+01
1,1,42,1.136,695,1,-5.687773e+02
1,1,43,0.868,200,1,4.402734e+01
1,1,44,0.969,860,1,7.365352e+02
1,1,45,1.336,860,1,-6.707812e+02
1,1,46,0.969,530,1,-3.597070e+02
1,1,47,1.536,860,1,-7.583828e+02
1,1,48,1.135,860,1,6.815352e+02
1,1,49,1.119,530,1,-5.323438e+01
1,1,50,1.453,365,1,2.397695e+02
1,1,51,0.919,200,1,1.178125e+01
1,1,52,1.002,365,1,1.739062e+01
1,1,53,1.903,860,1,6.356797e+02
1,1,54,1.052,530,1,3.312695e+02
1,1,55,0.819,365,1,-8.898828e+01
1,1,56,1.019,365,1,5.664062e+00
1,1,57,0.769,200,1,-5.335156e+01
1,1,58,0.802,200,1,-3.488281e+00
1,1,59,1.753,695,1,5.624766e+02
1,1,60,0.885,530,1,2.832891e+02
1,1,61,0.768,695,1,-5.141680e+02
1,1,62,0.935,695,1,5.254492e+02
1,1,63,1.419,365,1,-1.880977e+02
1,1,64,1.119,530,1,3.785664e+02
1,1,65,0.985,200,1,7.047656e+01
1,1,66,0.902,530,1,-3.442617e+02
1,1,67,0.851,365,1,1.936328e+02
1,1,68,0.852,860,1,7.444375e+02
1,1,69,1.019,530,1,-3.609180e+02
1,1,70,0.885,860,1,-7.502773e+02
1,1,71,0.685,365,1,-2.175664e+02
1,1,72,0.885,365,1,1.464570e+02
1,1,73,1.136,695,1,-5.656328e+02
1,1,74,0.735,530,1,-3.425664e+02
1,1,75,0.568,200,1,-3.753906e+01
10000,2,1,3.073,365,1,-5.257812e+00
10000,2,2,0.802,860,1,-5.362812e+02
10000,2,3,0.919,200,1,6.292969e+00
10000,2,4,1.052,860,1,5.911055e+02
10000,2,5,1.186,695,1,-2.325469e+02
10000,2,6,0.985,860,1,-4.073008e+02
10000,2,7,1.252,530,1,-8.790234e+01
10000,2,8,1.753,860,1,4.857305e+02
10000,2,9,1.002,695,1,-2.881289e+02
10000,2,10,0.869,695,1,-2.537148e+02
10000,2,11,0.935,695,1,-2.935742e+02
10000,2,12,1.069,530,1,-1.624727e+02
10000,2,13,1.486,860,1,4.802969e+02
10000,2,14,1.135,200,1,2.303125e+01
10000,2,15,1.135,860,1,-4.810938e+02
10000,2,16,0.835,695,1,-2.833516e+02
10000,2,17,1.102,200,1,1.612109e+01
10000,2,18,1.118,365,1,6.816406e+00
10000,2,19,1.953,530,1,3.368750e+01
10000,2,20,1.002,695,1,-2.177422e+02
10000,2,21,0.952,200,1,-1.008594e+01
10000,2,22,1.202,365,1,-1.953516e+01
10000,2,23,1.102,530,1,6.485156e+01
10000,2,24,0.818,530,1,6.375391e+01
10000,2,25,0.835,200,1,-2.067578e+01
10000,2,26,0.568,200,1,-5.203125e+00
10000,2,27,0.668,200,1,-2.986719e+01
10000,2,28,1.035,695,1,-3.344609e+02
10000,2,29,0.752,365,1,5.602734e+01
10000,2,30,1.085,860,1,3.530703e+02
10000,2,31,1.536,365,1,1.560156e+01
10000,2,32,1.136,860,1,3.471641e+02
10000,2,33,1.469,860,1,-3.709102e+02
10000,2,34,1.169,365,1,-7.851562e-01
10000,2,35,0.835,365,1,-1.221094e+01
10000,2,36,0.835,365,1,-6.261719e+00
10000,2,37,1.136,530,1,1.247070e+02
10000,2,38,0.802,695,1,-2.597305e+02
10000,2,39,0.919,200,1,8.816406e+00
10000,2,40,0.618,200,1,6.023438e+00
10000,2,41,0.468,200,1,9.589844e+00
10000,2,42,0.735,200,1,2.057812e+01
10000,2,43,1.202,530,1,2.821445e+02
10000,2,44,1.052,530,1,1.926641e+02
10000,2,45,0.952,860,1,-3.765117e+02
10000,2,46,0.835,365,1,2.391016e+01
10000,2,47,1.085,860,1,5.590977e+02
10000,2,48,1.670,365,1,-1.112500e+01
10000,2,49,1.436,860,1,7.072734e+02
10000,2,50,1.035,365,1,4.867188e+00
10000,2,51,1.570,695,1,-4.141250e+02
10000,2,52,0.985,365,1,1.507031e+01
10000,2,53,0.802,200,1,5.781250e-01
10000,2,54,0.518,530,1,-6.449219e+00
10000,2,55,1.102,695,1,2.641914e+02
10000,2,56,0.852,200,1,5.082031e+00
10000,2,57,0.568,365,1,-1.254688e+01
10000,2,58,0.485,530,1,9.796875e+00
10000,2,59,0.985,530,1,6.859375e+00
10000,2,60,0.885,860,1,4.081367e+02
10000,2,61,0.735,200,1,-1.288281e+01
10000,2,62,0.935,860,1,5.307227e+02
10000,2,63,0.602,365,1,-2.031367e+02
10000,2,64,1.352,530,1,2.665508e+02
10000,2,65,0.952,365,1,6.636719e+00
10000,2,66,0.768,695,1,3.370117e+02
10000,2,67,0.668,530,1,1.132305e+02
10000,2,68,0.835,695,1,3.818125e+02
10000,2,69,0.668,695,1,2.388906e+02
10000,2,70,1.786,695,1,3.967266e+02
10000,2,71,1.953,530,1,1.360547e+01
10000,2,72,0.768,200,1,-2.603516e+01
10000,2,73,0.668,530,1,5.258203e+01
10000,2,74,0.985,860,1,4.044766e+02
10000,2,75,0.818,695,1,-40
