Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,10000,1,1,530,4.694,-178,1.382422e+01,1,5,1
2,10000,1,2,530,3.253,-12,1.418359e+01,1,5,1
2,10000,1,3,530,2.252,105,-6.660156e+00,1,5,1
2,10000,1,4,860,2.385,-116,-3.464453e+02,-1,5,1
2,10000,1,5,200,1.966,40,7.531250e+00,1,5,1
2,10000,1,6,365,1.999,60,2.109375e+00,1,5,1
2,10000,1,7,695,2.068,344,1.981328e+02,1,5,1
2,10000,1,8,200,1.751,-75,-6.730469e+00,1,5,1
2,10000,1,9,530,1.885,-36,7.558594e+00,1,5,1
2,10000,1,10,365,1.885,-155,7.304688e+00,1,5,1
2,10000,1,11,695,2.469,344,2.239453e+02,-1,5,0
2,10000,1,12,200,1.885,-80,1.425781e+00,-1,5,1
2,10000,1,13,860,1.568,252,-3.977891e+02,-1,5,1
2,10000,1,14,365,1.818,163,-6.269531e+00,1,5,1
2,10000,1,15,530,2.469,-32,-6.164062e+00,1,5,1
2,10000,1,16,860,2.069,14,3.484688e+02,1,5,1
2,10000,1,17,860,1.985,-88,4.401641e+02,-1,5,0
2,10000,1,18,365,1.768,127,-6.914062e-01,-1,5,1
2,10000,1,19,365,2.085,159,-1.245703e+01,-1,5,1
2,10000,1,20,365,2.252,-173,-7.187500e-01,-1,5,1
2,10000,1,21,695,24.544,18,-2.658086e+02,1,5,0
2,10000,1,22,365,17.820,180,-3.312500e+00,1,5,1
2,10000,1,23,530,1.985,-8,-1.555859e+01,1,5,0
2,10000,1,24,530,1.735,7,9.976562e+00,1,5,1
2,10000,1,25,365,1.835,-32,4.023438e+00,1,5,1
2,10000,1,26,200,1.785,71,1.375000e+00,1,5,1
2,10000,1,27,695,2.135,35,3.123945e+02,-1,5,0
2,10000,1,28,695,1.785,-73,-1.570195e+02,1,5,0
2,10000,1,29,365,2.471,134,-5.445312e+00,1,5,1
2,10000,1,30,860,2.168,-385,-4.875820e+02,-1,5,1
2,10000,1,31,530,1.885,-25,-1.157031e+01,-1,5,1
2,10000,1,32,695,2.035,-22,-3.073281e+02,-1,5,1
2,10000,1,33,365,2.135,-15,1.035547e+01,1,5,1
2,10000,1,34,200,2.252,-29,-1.093750e+00,1,5,1
2,10000,1,35,365,2.286,133,-1.032422e+01,1,5,1
2,10000,1,36,530,2.786,-16,5.050781e+00,1,5,1
2,10000,1,37,860,2.085,209,-4.300273e+02,1,5,0
2,10000,1,38,200,2.002,-80,-1.117188e+00,1,5,1
2,10000,1,39,695,2.068,-223,-3.069961e+02,-1,5,1
2,10000,1,40,200,2.035,-73,8.648438e+00,1,5,1
2,10000,1,41,695,2.068,208,2.206055e+02,1,5,1
2,10000,1,42,695,1.685,-135,2.453672e+02,1,5,1
2,10000,1,43,365,1.785,18,-4.492188e+00,-1,5,1
2,10000,1,44,695,1.835,-39,-2.557109e+02,1,5,0
2,10000,1,45,530,2.986,201,5.921875e+00,-1,5,1
2,10000,1,46,530,1.635,-211,-3.015625e+00,-1,5,1
2,10000,1,47,200,2.402,43,1.507812e+00,-1,5,1
2,10000,1,48,530,2.169,33,-1.519141e+01,-1,5,1
2,10000,1,49,530,2.169,-167,-7.589844e+00,-1,5,1
2,10000,1,50,200,2.169,-32,7.156250e+00,-1,5,1
2,10000,1,51,860,2.536,79,4.497227e+02,-1,5,0
2,10000,1,52,695,1.768,-58,-2.748203e+02,1,5,0
2,10000,1,53,860,1.802,-294,-4.690195e+02,-1,5,1
2,10000,1,54,530,2.035,-43,1.616797e+01,1,5,1
2,10000,1,55,860,3.420,358,4.061562e+02,1,5,1
2,10000,1,56,860,2.052,-240,4.328398e+02,1,5,1
2,10000,1,57,695,7.024,-110,-2.886211e+02,1,5,0
2,10000,1,58,695,3.921,264,2.416250e+02,1,5,1
2,10000,1,59,365,5.973,-18,1.076172e+01,1,5,1
2,10000,1,60,860,19.321,302,4.534180e+02,-1,5,0
2,10000,1,61,200,1.518,75,-1.382812e+00,-1,5,1
2,10000,1,62,365,1.718,-33,1.084375e+01,-1,5,1
2,10000,1,63,860,2.302,-396,-5.055273e+02,1,5,0
2,10000,1,64,200,1.902,-6,1.039062e+00,1,5,1
2,10000,1,65,695,2.069,-284,3.488477e+02,-1,5,0
2,10000,1,66,200,2.336,95,-1.136719e+00,-1,5,1
2,10000,1,67,200,4.805,22,-2.777344e+00,1,5,1
2,10000,1,68,860,1.501,-79,-4.079062e+02,1,5,0
2,10000,1,69,200,1.751,-96,2.832031e+00,-1,5,1
2,10000,1,70,530,4.488,48,-2.430078e+01,-1,5,1
2,10000,1,71,860,1.618,9,-4.766211e+02,1,5,0
2,10000,1,72,860,1.935,247,4.259336e+02,1,5,1
2,10000,1,73,365,2.302,180,-4.648438e+00,-1,5,1
2,10000,1,74,200,1.735,-94,-1.476562e+00,-1,5,1
2,10000,1,75,695,1.801,218,-4.009648e+02,-1,5,1
2,1,2,1,530,2.613,49,2.689414e+02,-1,7,0
2,1,2,2,200,2.152,-40,-8.007812e-01,-1,8,1
2,1,2,3,365,2.085,-105,2.460938e+00,1,3,0
2,1,2,4,200,2.168,-64,3.652344e+00,-1,7,1
2,1,2,5,860,1.834,-321,-6.927812e+02,-1,7,1
2,1,2,6,200,1.651,-26,1.898438e+00,1,7,1
2,1,2,7,695,1.568,282,4.951328e+02,-1,8,0
2,1,2,8,860,2.035,228,6.288906e+02,1,4,1
2,1,2,9,200,1.785,11,-5.753906e+00,-1,7,1
2,1,2,10,860,2.636,-125,-6.362969e+02,1,4,0
2,1,2,11,860,1.835,251,6.829883e+02,1,9,1
2,1,2,12,860,2.452,-190,7.125234e+02,-1,3,0
2,1,2,13,695,1.935,-233,-5.134492e+02,1,7,0
2,1,2,14,200,1.935,3,4.488281e+00,-1,1,0
2,1,2,15,365,1.451,-97,-1.571367e+02,1,2,0
2,1,2,16,200,1.818,-59,-3.753906e+00,-1,1,0
2,1,2,17,530,1.785,-207,-3.639023e+02,-1,1,0
2,1,2,18,695,1.835,-281,-5.030430e+02,-1,5,1
2,1,2,19,860,2.202,-322,6.901172e+02,-1,8,0
2,1,2,20,365,2.218,-95,-1.528164e+02,1,8,1
2,1,2,21,530,2.686,127,2.511484e+02,-1,7,0
2,1,2,22,695,2.052,334,-5.303555e+02,1,5,0
2,1,2,23,695,4.538,150,4.533867e+02,1,2,1
2,1,2,24,365,2.319,-47,-8.800781e+00,-1,8,1
2,1,2,25,365,1.668,-60,8.722656e+00,1,7,1
2,1,2,26,365,1.902,-154,-2.081133e+02,1,2,0
2,1,2,27,860,2.436,386,-6.852148e+02,-1,7,1
2,1,2,28,530,2.119,-195,-2.757383e+02,1,4,0
2,1,2,29,200,1.751,-9,-1.257812e+00,-1,8,1
2,1,2,30,530,11.212,-2,-3.293945e+02,1,8,0
2,1,2,31,200,1.551,-5,1.609375e+00,-1,7,1
2,1,2,32,200,1.901,49,9.882812e+00,-1,2,1
2,1,2,33,530,2.152,-169,2.846797e+02,1,6,1
2,1,2,34,530,1.901,104,2.895547e+02,-1,6,0
2,1,2,35,530,6.774,260,2.947930e+02,-1,4,0
2,1,2,36,695,1.768,190,-5.025703e+02,-1,7,1
2,1,2,37,365,1.835,-126,-1.464844e+02,1,3,0
2,1,2,38,860,1.785,387,6.258555e+02,-1,1,0
2,1,2,39,365,1.701,114,1.978711e+02,1,8,1
2,1,2,40,365,1.768,135,2.041758e+02,1,2,1
2,1,2,41,365,1.768,6,-2.172344e+02,1,4,0
2,1,2,42,365,2.202,-111,-2.098555e+02,-1,6,1
2,1,2,43,695,1.901,58,4.847578e+02,-1,5,0
2,1,2,44,200,2.169,69,-4.265625e+00,1,6,1
2,1,2,45,530,2.235,-220,-3.476914e+02,1,3,0
2,1,2,46,695,2.286,-134,4.861055e+02,1,6,1
2,1,2,47,530,1.818,14,3.722617e+02,1,8,1
2,1,2,48,200,1.751,0,8.339844e+00,1,6,1
2,1,2,49,530,1.751,198,-3.890977e+02,1,2,0
2,1,2,50,200,3.137,-55,2.628906e+00,-1,3,1
2,1,2,51,860,2.436,11,-7.056914e+02,-1,9,1
2,1,2,52,200,1.785,24,3.281250e+00,-1,4,1
2,1,2,53,530,1.384,-157,-3.556562e+02,-1,2,1
2,1,2,54,365,1.468,-73,1.913867e+02,-1,5,0
2,1,2,55,695,1.568,-327,-4.328594e+02,-1,4,1
2,1,2,56,695,1.601,287,5.187227e+02,1,4,1
2,1,2,57,860,1.818,357,-6.569844e+02,-1,4,1
2,1,2,58,530,1.868,66,-3.984180e+02,-1,6,1
2,1,2,59,860,1.885,-185,6.551680e+02,1,4,1
2,1,2,60,365,1.952,-175,-2.341445e+02,1,8,1
2,1,2,61,695,1.618,30,4.486562e+02,1,3,1
2,1,2,62,695,1.601,-155,-5.196055e+02,1,5,0
2,1,2,63,200,1.735,99,-3.429688e+00,-1,4,1
2,1,2,64,365,1.685,117,-1.662109e+02,1,3,0
2,1,2,65,530,1.351,191,2.910664e+02,-1,6,0
2,1,2,66,695,2.102,140,-4.786719e+02,1,7,0
2,1,2,67,530,1.635,150,3.312422e+02,1,9,1
2,1,2,68,860,1.734,232,-6.994180e+02,-1,9,1
2,1,2,69,860,1.718,-99,6.656445e+02,-1,4,0
2,1,2,70,860,7.275,-121,-6.733359e+02,1,8,0
2,1,2,71,695,1.534,-340,5.146992e+02,1,6,1
2,1,2,72,365,1.768,-106,1.963438e+02,1,4,1
2,1,2,73,695,1.886,-38,-5.037578e+02,-1,5,1
2,1,2,74,200,1.735,5,-3.476562e+00,-1,4,1
2,1,2,75,860,1.952,-25,-7.085508e+02,1,8,0
