Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1,1,1,860,4.578,-325,-2.602344e+01,-1,6,0
2,1,1,2,860,3.369,-294,1.193789e+02,1,5,0
2,1,1,3,365,2.485,-36,-3.375391e+01,1,3,0
2,1,1,4,530,2.185,-214,2.062109e+01,1,5,1
2,1,1,5,695,3.385,-233,1.971484e+01,-1,2,0
2,1,1,6,200,2.767,51,8.937500e+00,1,6,1
2,1,1,7,530,2.402,219,1.992578e+01,1,2,0
2,1,1,8,860,2.236,-292,-6.259180e+02,-1,7,1
2,1,1,9,530,3.437,149,-2.663281e+01,1,7,1
2,1,1,10,365,1.851,0,-1.382812e+01,1,4,1
2,1,1,11,695,2.919,79,4.016953e+02,-1,7,0
2,1,1,12,860,2.085,106,2.125000e+00,1,3,0
2,1,1,13,365,2.669,179,8.781250e+00,1,5,1
2,1,1,14,365,1.918,-157,1.073047e+01,-1,9,1
2,1,1,15,695,2.168,-214,1.414844e+01,-1,2,0
2,1,1,16,695,6.040,-51,8.410156e+00,-1,9,1
2,1,1,17,695,2.302,173,161,1,5,1
2,1,1,18,200,2.636,27,-3.476562e-01,-1,1,0
2,1,1,19,695,1.985,29,-4.536602e+02,-1,8,1
2,1,1,20,860,2.669,-400,6.989258e+02,1,3,1
2,1,1,21,695,1.835,298,4.160352e+02,1,3,1
2,1,1,22,530,1.751,-249,-2.311523e+02,-1,3,1
2,1,1,23,365,1.851,-154,1.921094e+01,1,3,0
2,1,1,24,200,2.352,-66,1.667188e+01,-1,8,1
2,1,1,25,200,1.601,100,8.609375e+00,-1,2,1
2,1,1,26,695,1.901,-62,5.125312e+02,-1,3,0
2,1,1,27,365,1.685,-165,1.974609e+01,1,6,1
2,1,1,28,860,1.635,242,6.506367e+02,-1,6,0
2,1,1,29,200,1.668,7,-7.097656e+00,-1,7,1
2,1,1,30,695,2.001,-32,4.160195e+02,-1,2,0
2,1,1,31,200,2.803,-6,6.582031e+00,-1,6,1
2,1,1,32,860,2.085,-35,6.925977e+02,1,4,1
2,1,1,33,860,2.870,-126,-7.142695e+02,1,3,0
2,1,1,34,530,1.751,193,1.016016e+01,1,1,0
2,1,1,35,695,2.035,-21,5.182695e+02,1,3,1
2,1,1,36,365,1.618,89,2.959375e+01,1,9,1
2,1,1,37,530,1.701,-212,-4.843750e+00,1,8,1
2,1,1,38,200,2.085,-64,7.851562e+00,-1,6,1
2,1,1,39,530,1.668,-195,-2.527344e+02,1,6,0
2,1,1,40,200,1.618,37,8.203125e+00,-1,3,1
2,1,1,41,200,1.785,23,1.857812e+01,1,7,1
2,1,1,42,695,2.419,-82,-4.190820e+02,1,3,0
2,1,1,43,200,1.601,29,1.802344e+01,1,7,1
2,1,1,44,860,1.851,-282,-8.057578e+02,-1,3,1
2,1,1,45,860,2.169,-331,4.486680e+02,-1,1,0
2,1,1,46,530,2.336,16,-2.802109e+02,-1,7,1
2,1,1,47,860,1.701,-3,6.819492e+02,-1,9,0
2,1,1,48,860,1.685,54,-8.460938e+00,-1,9,1
2,1,1,49,530,1.468,-84,-3.202734e+01,-1,4,0
2,1,1,50,365,1.167,-39,8.121094e+00,-1,7,1
2,1,1,51,200,1.651,-62,-2.625000e+00,1,8,1
2,1,1,52,365,1.634,73,4.217188e+01,1,9,1
2,1,1,53,860,2.468,-326,1.684531e+02,1,7,1
2,1,1,54,530,1.384,158,-4.719922e+01,-1,6,1
2,1,1,55,365,1.418,136,-9.144531e+00,-1,7,1
2,1,1,56,365,1.968,171,2.158984e+01,-1,1,0
2,1,1,57,200,4.138,11,2.921875e+00,1,5,1
2,1,1,58,200,1.351,-16,3.281641e+01,1,2,1
2,1,1,59,695,2.369,188,-5.638086e+02,1,8,0
2,1,1,60,530,1.318,86,4.958594e+01,1,9,1
2,1,1,61,695,1.768,-321,-4.799375e+02,1,5,0
2,1,1,62,695,1.701,153,-4.768086e+02,-1,1,0
2,1,1,63,365,1.902,131,1.525273e+02,1,2,1
2,1,1,64,530,1.835,209,-3.868320e+02,1,6,0
2,1,1,65,200,1.251,-87,-1.553516e+01,1,6,1
2,1,1,66,530,1.518,-38,-4.164648e+02,-1,8,1
2,1,1,67,365,1.935,134,5.083594e+01,1,3,1
2,1,1,68,860,1.868,-161,-6.212266e+02,-1,6,1
2,1,1,69,530,1.735,-175,-3.406875e+02,-1,2,1
2,1,1,70,860,1.785,165,2.231523e+02,1,4,0
2,1,1,71,365,2.185,-42,4.746484e+01,1,6,1
2,1,1,72,365,1.434,-171,-4.010547e+01,-1,1,0
2,1,1,73,695,1.935,218,-5.404258e+02,-1,3,1
2,1,1,74,530,1.635,249,2.191289e+02,-1,6,0
2,1,1,75,200,1.918,77,1.060938e+01,-1,6,1
2,10000,2,1,365,2.951,133,-1.094258e+02,-1,5,1
2,10000,2,2,860,1.935,-256,6.652070e+02,1,5,1
2,10000,2,3,200,1.735,-27,-3.242188e+00,-1,5,1
2,10000,2,4,860,2.152,-264,4.194531e+02,-1,5,0
2,10000,2,5,695,2.135,21,-5.115820e+02,-1,5,1
2,10000,2,6,860,1.334,218,2.667031e+02,-1,5,0
2,10000,2,7,530,1.735,46,-5.136719e+00,-1,5,1
2,10000,2,8,860,1.668,99,-6.652344e+02,1,5,0
2,10000,2,9,695,2.185,-178,1.948242e+02,-1,5,0
2,10000,2,10,695,2.068,274,-5.261289e+02,-1,5,1
2,10000,2,11,695,1.818,-182,3.242031e+02,1,5,1
2,10000,2,12,530,1.868,169,-3.366602e+02,-1,5,1
2,10000,2,13,860,2.336,-251,4.930195e+02,-1,5,0
2,10000,2,14,200,1.635,68,9.089844e+00,-1,5,1
2,10000,2,15,860,1.768,-63,-5.440703e+02,-1,5,1
2,10000,2,16,695,2.002,157,1.729023e+02,-1,5,0
2,10000,2,17,200,1.835,33,-1.164844e+01,1,5,1
2,10000,2,18,365,1.785,-48,2.370312e+01,1,5,1
2,10000,2,19,530,1.952,213,-8.958594e+01,-1,5,1
2,10000,2,20,695,1.685,-205,2.885195e+02,1,5,1
2,10000,2,21,200,1.451,76,1.553125e+01,1,5,1
2,10000,2,22,365,1.751,74,-3.793750e+01,1,5,1
2,10000,2,23,530,1.518,201,-2.971602e+02,1,5,0
2,10000,2,24,530,1.718,-81,1.958555e+02,1,5,1
2,10000,2,25,200,1.401,71,-3.980469e+00,-1,5,1
2,10000,2,26,200,1.651,-66,-1.566406e+00,-1,5,1
2,10000,2,27,200,1.818,47,1.280859e+01,-1,5,1
2,10000,2,28,695,3.821,131,4.498086e+02,1,5,1
2,10000,2,29,365,1.201,-61,-1.830469e+01,1,5,1
2,10000,2,30,860,1.468,233,-6.121797e+02,1,5,0
2,10000,2,31,365,1.501,-2,-1.245312e+02,1,5,1
2,10000,2,32,860,1.751,-4,-6.419531e+02,1,5,0
2,10000,2,33,860,1.768,-21,2.230586e+02,-1,5,0
2,10000,2,34,365,1.635,89,-1.238047e+02,-1,5,1
2,10000,2,35,365,2.002,-117,1.184414e+02,1,5,1
2,10000,2,36,365,3.620,72,7.640234e+01,-1,5,1
2,10000,2,37,530,1.985,260,-5.910938e+01,-1,5,1
2,10000,2,38,695,1.885,-307,4.187617e+02,1,5,1
2,10000,2,39,200,2.152,-47,-9.843750e-01,1,5,1
2,10000,2,40,200,1.418,-69,-1.066406e+01,1,5,1
2,10000,2,41,200,1.551,-42,1.413281e+01,-1,5,1
2,10000,2,42,200,1.651,-95,1.342969e+01,-1,5,1
2,10000,2,43,530,2.636,-164,-1.123086e+02,1,5,0
2,10000,2,44,530,1.217,9,4.378125e+01,1,5,1
2,10000,2,45,860,1.835,-261,-6.828984e+02,-1,5,1
2,10000,2,46,365,1.534,30,4.357031e+01,-1,5,1
2,10000,2,47,860,1.885,298,-7.159258e+02,1,5,0
2,10000,2,48,365,1.434,-152,-1.603008e+02,1,5,1
2,10000,2,49,860,1.601,-165,-7.021992e+02,1,5,0
2,10000,2,50,365,2.269,9,5.139062e+01,1,5,1
2,10000,2,51,695,1.736,0,-3.503477e+02,1,5,0
2,10000,2,52,365,1.651,137,1.211328e+01,1,5,1
2,10000,2,53,200,2.836,-55,-1.728906e+01,-1,5,1
2,10000,2,54,530,1.468,7,-3.367148e+02,-1,5,1
2,10000,2,55,695,1.451,84,4.842578e+02,-1,5,0
2,10000,2,56,200,1.718,-59,-7.789062e+00,-1,5,1
2,10000,2,57,365,1.418,-73,-4.480469e+01,-1,5,1
2,10000,2,58,530,2.085,-249,3.377812e+02,-1,5,0
2,10000,2,59,530,1.568,219,3.246719e+02,1,5,1
2,10000,2,60,860,1.401,357,-7.597812e+02,-1,5,1
2,10000,2,61,200,1.501,25,9.123438e+01,-1,5,1
2,10000,2,62,860,1.868,362,7.682031e+02,-1,5,0
2,10000,2,63,365,1.601,71,2.185703e+02,-1,5,0
2,10000,2,64,530,1.468,156,2.479648e+02,1,5,1
2,10000,2,65,365,1.217,161,1.758008e+02,-1,5,1
2,10000,2,66,695,2.719,-293,4.664336e+02,-1,5,0
2,10000,2,67,530,1.217,42,4.112109e+01,-1,5,0
2,10000,2,68,695,1.718,299,-4.241055e+02,-1,5,1
2,10000,2,69,695,1.668,168,-3.705391e+02,1,5,0
2,10000,2,70,695,1.151,-229,1.208594e+01,1,5,0
2,10000,2,71,530,1.234,150,5.846875e+01,1,5,1
2,10000,2,72,200,1.668,54,-6.062500e+00,-1,5,1
2,10000,2,73,530,1.534,-61,-2.817500e+02,-1,5,1
2,10000,2,74,860,2.252,-121,6.164414e+02,1,5,1
2,10000,2,75,695,2.069,-340,-2.952344e+02,1,5,0
