Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,10000,1,1,530,15.585,-178,1.492617e+02,1,5,1
2,10000,1,2,530,5.472,-12,-4.111328e+01,1,5,0
2,10000,1,3,530,3.637,105,1.880547e+02,1,5,1
2,10000,1,4,860,3.904,-116,5.874375e+02,-1,5,0
2,10000,1,5,200,4.886,40,3.046875e-01,1,5,1
2,10000,1,6,365,2.901,60,-2.342578e+01,1,5,1
2,10000,1,7,695,4.438,344,2.134805e+02,1,5,1
2,10000,1,8,200,2.803,-75,8.359375e-01,1,5,1
2,10000,1,9,530,2.986,-36,-2.683320e+02,1,5,0
2,10000,1,10,365,2.436,-155,-2.242188e+00,1,5,1
2,10000,1,11,695,6.791,344,6.782031e+01,-1,5,0
2,10000,1,12,200,2.970,-80,-7.199219e+00,-1,5,1
2,10000,1,13,860,3.220,252,-4.643594e+02,-1,5,1
2,10000,1,14,365,2.652,163,-5.906250e+00,1,5,1
2,10000,1,15,530,3.287,-32,5.787500e+01,1,5,1
2,10000,1,16,860,4.104,14,7.018906e+02,1,5,1
2,10000,1,17,860,3.187,-88,-6.620234e+02,-1,5,1
2,10000,1,18,365,3.203,127,4.815234e+01,-1,5,1
2,10000,1,19,365,2.252,159,1.217188e+01,-1,5,1
2,10000,1,20,365,2.770,-173,-1.132812e+01,-1,5,1
2,10000,1,21,695,3.537,18,-2.885781e+02,1,5,0
2,10000,1,22,365,2.452,180,-1.945312e+00,1,5,1
2,10000,1,23,530,3.687,-8,5.757031e+01,1,5,1
2,10000,1,24,530,1.952,7,1.592578e+01,1,5,1
2,10000,1,25,365,2.369,-32,-1.200391e+01,1,5,1
2,10000,1,26,200,1.851,71,-1.002734e+01,1,5,1
2,10000,1,27,695,3.020,35,-3.016211e+02,-1,5,1
2,10000,1,28,695,2.119,-73,-1.094531e+02,1,5,0
2,10000,1,29,365,2.135,134,2.216016e+01,1,5,1
2,10000,1,30,860,4.371,-385,5.075195e+02,-1,5,0
2,10000,1,31,530,1.985,-25,-7.392188e+01,-1,5,1
2,10000,1,32,695,2.018,-22,-2.464414e+02,-1,5,1
2,10000,1,33,365,1.885,-15,8.867188e+00,1,5,1
2,10000,1,34,200,4.572,-29,-7.945312e+00,1,5,1
2,10000,1,35,365,2.202,133,-6.769531e+00,1,5,1
2,10000,1,36,530,1.835,-16,-2.808594e+00,1,5,1
2,10000,1,37,860,2.452,209,1.704453e+02,1,5,0
2,10000,1,38,200,4.121,-80,-1.826172e+01,1,5,1
2,10000,1,39,695,2.135,-223,2.891328e+02,-1,5,0
2,10000,1,40,200,1.918,-73,-5.683594e+00,1,5,1
2,10000,1,41,695,2.870,208,2.492188e+02,1,5,1
2,10000,1,42,695,2.686,-135,1.843555e+02,1,5,1
2,10000,1,43,365,1.985,18,-1.070312e+01,-1,5,1
2,10000,1,44,695,2.987,-39,186,1,5,1
2,10000,1,45,530,2.619,201,-1.699102e+02,-1,5,1
2,10000,1,46,530,2.252,-211,1.649102e+02,-1,5,0
2,10000,1,47,200,1.684,43,1.992188e-01,-1,5,1
2,10000,1,48,530,1.885,33,-2.018320e+02,-1,5,1
2,10000,1,49,530,2.903,-167,-1.254258e+02,-1,5,1
2,10000,1,50,200,1.601,-32,9.320312e+00,-1,5,1
2,10000,1,51,860,2.252,79,4.493203e+02,-1,5,0
2,10000,1,52,695,2.018,-58,-2.918516e+02,1,5,0
2,10000,1,53,860,2.686,-294,4.408711e+02,-1,5,0
2,10000,1,54,530,1.601,-43,-1.571641e+02,1,5,0
2,10000,1,55,860,2.803,358,-2.897422e+02,1,5,0
2,10000,1,56,860,3.101,-240,-3.331094e+02,1,5,0
2,10000,1,57,695,2.553,-110,-3.059688e+02,1,5,0
2,10000,1,58,695,2.202,264,3.382930e+02,1,5,1
2,10000,1,59,365,1.735,-18,4.991016e+01,1,5,1
2,10000,1,60,860,2.302,302,3.112656e+02,-1,5,0
2,10000,1,61,200,1.568,75,-9.648438e+00,-1,5,1
2,10000,1,62,365,1.885,-33,2.380703e+02,-1,5,0
2,10000,1,63,860,2.135,-396,4.218359e+02,1,5,1
2,10000,1,64,200,1.668,-6,7.031250e-01,1,5,1
2,10000,1,65,695,1.718,-284,-2.782617e+02,-1,5,1
