Spread,Block,Trial,Time_elapsed,Delta,click_num,Placed_x
1,1,1,5.585,860,1,-2.102188e+02
1,1,1,6.736,860,2,-2.131016e+02
1,1,1,7.287,860,3,-2.373633e+02
1,1,1,8.622,860,4,-1.180820e+02
1,1,1,10.958,860,5,-4.151562e+01
1,1,2,5.707,860,1,-3.825938e+02
1,1,3,6.208,365,1,5.226562e+00
1,1,3,8.644,365,2,-4.173438e+01
1,1,4,2.220,530,1,-1.899531e+02
1,1,5,6.205,695,1,-2.246211e+02
1,1,6,2.369,200,1,9.201953e+01
1,1,7,2.570,530,1,3.048047e+02
1,1,8,5.007,860,1,-3.863398e+02
1,1,9,1.636,530,1,2.343867e+02
1,1,10,3.121,365,1,6.960938e+00
1,1,10,5.491,365,2,-7.839453e+01
1,1,10,6.826,365,3,1.958555e+02
1,1,11,2.604,695,1,4.129258e+02
1,1,12,3.655,860,1,7.467188e+01
1,1,13,1.653,365,1,2.284336e+02
1,1,14,4.490,365,1,-1.605898e+02
1,1,15,1.703,695,1,-3.182188e+02
1,1,16,5.157,695,1,-2.773828e+02
1,1,17,4.339,695,1,2.887852e+02
1,1,18,1.469,200,1,3.964844e+01
1,1,19,2.387,695,1,3.430859e+01
1,1,20,1.670,860,1,-4.684219e+02
1,1,21,4.723,695,1,2.697461e+02
1,1,22,1.653,530,1,-1.901875e+02
1,1,23,2.854,365,1,-1.478984e+02
1,1,24,3.689,200,1,-3.672656e+01
1,1,24,4.740,200,2,-1.917969e+00
1,1,24,5.507,200,3,-1.771875e+01
1,1,25,6.292,200,1,5.734375e+00
1,1,26,12.115,695,1,-2.076758e+02
1,1,27,1.870,365,1,-1.817188e+02
1,1,28,2.304,860,1,3.374883e+02
1,1,29,1.619,200,1,-4.296875e-01
1,1,30,2.237,695,1,4.306328e+02
1,1,31,1.202,200,1,8.239062e+01
1,1,32,1.252,860,1,4.456914e+02
1,1,33,2.187,860,1,-6.799180e+02
1,1,34,1.870,530,1,-3.058750e+02
1,1,35,2.053,695,1,-5.548555e+02
1,1,36,1.169,365,1,-2.871836e+02
1,1,37,1.970,530,1,-3.814688e+02
1,1,38,1.169,200,1,-1.157539e+02
1,1,39,1.169,530,1,-3.485898e+02
1,1,40,1.319,200,1,1.632812e+00
1,1,41,1.119,200,1,-1.436328e+01
1,1,42,2.070,695,1,4.853242e+02
