Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1,1,1,860,3.743,-325,-6.110391e+02,-1,6,1
2,1,1,2,860,6.974,-294,2.037383e+02,1,5,0
2,1,1,3,365,9.460,-36,-4.924609e+01,1,3,0
2,1,1,4,530,4.671,-214,-2.881328e+02,1,5,0
2,1,1,5,695,2.600,-233,1.550000e+01,-1,2,0
2,1,1,6,200,2.768,51,1.023828e+01,1,6,1
2,1,1,7,530,1.968,219,1.687500e+01,1,2,0
2,1,1,8,860,2.369,-292,-7.085000e+02,-1,7,1
2,1,1,9,530,2.068,149,-4.094531e+02,1,7,0
2,1,1,10,365,2.118,0,-1.460078e+02,1,4,0
2,1,1,11,695,1.951,79,-3.590312e+02,-1,7,1
2,1,1,12,860,2.018,106,-6.188672e+02,1,3,0
2,1,1,13,365,1.835,179,-1.932500e+02,1,5,0
2,1,1,14,365,1.518,-157,2.113672e+02,-1,9,1
2,1,1,15,695,1.434,-214,9.310156e+01,-1,2,0
2,1,1,16,695,1.701,-51,-5.617930e+02,-1,9,1
2,1,1,17,695,1.902,173,-5.008789e+02,1,5,0
2,1,1,18,200,1.735,27,-5.149609e+01,-1,1,0
2,1,1,19,695,2.035,29,-5.486953e+02,-1,8,1
2,1,1,20,860,1.901,-400,-6.440195e+02,1,3,0
2,1,1,21,695,2.152,298,-3.972578e+02,1,3,0
2,1,1,22,530,1.568,-249,-2.683320e+02,-1,3,1
2,1,1,23,365,2.336,-154,-2.042148e+02,1,3,0
2,1,1,24,200,1.718,-66,-6.576172e+01,-1,8,1
2,1,1,25,200,2.753,100,-7.510156e+01,-1,2,1
2,1,1,26,695,2.018,-62,-5.113242e+02,-1,3,1
2,1,1,27,365,1.551,-165,-1.867734e+02,1,6,1
2,1,1,28,860,1.735,242,-6.179453e+02,-1,6,1
2,1,1,29,200,1.618,7,-6.482031e+01,-1,7,1
2,1,1,30,695,2.252,-32,-5.672734e+02,-1,2,1
2,1,1,31,200,1.852,-6,-9.262891e+01,-1,6,1
2,1,1,32,860,1.985,-35,-6.962891e+02,1,4,0
2,1,1,33,860,1.902,-126,-6.691445e+02,1,3,0
2,1,1,34,530,1.718,193,-3.569805e+02,1,1,0
2,1,1,35,695,2.035,-21,-4.893984e+02,1,3,0
2,1,1,36,365,2.102,89,-2.468984e+02,1,9,1
2,1,1,37,530,1.935,-212,-3.293125e+02,1,8,0
2,1,1,38,200,1.501,-64,-9.466016e+01,-1,6,1
2,1,1,39,530,2.018,-195,-3.651953e+02,1,6,0
2,1,1,40,200,1.968,37,-7.772266e+01,-1,3,1
2,1,1,41,200,1.684,23,-6.957031e+01,1,7,1
2,1,1,42,695,2.068,-82,-4.792305e+02,1,3,0
2,1,1,43,200,1.635,29,-6.348438e+01,1,7,1
2,1,1,44,860,1.835,-282,-6.530195e+02,-1,3,1
2,1,1,45,860,1.901,-331,-6.730195e+02,-1,1,0
2,1,1,46,530,1.401,16,-3.397617e+02,-1,7,1
2,1,1,47,860,1.968,-3,-7.897500e+02,-1,9,1
2,1,1,48,860,2.419,54,-7.933438e+02,-1,9,1
2,1,1,49,530,2.051,-84,-4.394414e+02,-1,4,1
2,1,1,50,365,1.952,-39,-2.974570e+02,-1,7,1
2,1,1,51,200,1.835,-62,-9.253906e+01,1,8,1
2,1,1,52,365,1.752,73,-2.671953e+02,1,9,1
2,1,1,53,860,2.269,-326,-8.019727e+02,1,7,0
2,1,1,54,530,2.235,158,-4.553047e+02,-1,6,1
2,1,1,55,365,2.135,136,-2.784648e+02,-1,7,1
2,1,1,56,365,1.634,171,-2.777227e+02,-1,1,1
2,1,1,57,200,1.484,11,-1.314180e+02,1,5,1
2,1,1,58,200,1.651,-16,-1.397539e+02,1,2,0
2,1,1,59,695,2.836,188,-6.284102e+02,1,8,0
2,1,1,60,530,1.868,86,-4.544727e+02,1,9,0
2,1,1,61,695,1.685,-321,-6.192461e+02,1,5,0
2,1,1,62,695,2.135,153,-5.206289e+02,-1,1,0
2,1,1,63,365,3.938,131,-2.836523e+02,1,2,0
2,1,1,64,530,2.870,209,-4.597500e+02,1,6,0
2,1,1,65,200,1.618,-87,-1.314844e+02,1,6,1
2,1,1,66,530,1.568,-38,-4.443594e+02,-1,8,1
2,1,1,67,365,1.801,134,-3.009258e+02,1,3,0
2,1,1,68,860,2.636,-161,-7.869297e+02,-1,6,1
2,1,1,69,530,2.586,-175,-4.554258e+02,-1,2,1
2,1,1,70,860,1.751,165,-7.743555e+02,1,4,0
2,1,1,71,365,2.319,-42,-3.015234e+02,1,6,0
2,1,1,72,365,1.534,-171,-3.033359e+02,-1,1,1
2,1,1,73,695,2.285,218,-6.450586e+02,-1,3,1
2,1,1,74,530,2.369,249,-4.707031e+02,-1,6,1
2,1,1,75,200,1.701,77,-1.327148e+02,-1,6,1
2,10000,2,1,365,3.098,133,-1.437852e+02,-1,5,1
2,10000,2,2,860,1.835,-256,-6.170078e+02,1,5,0
2,10000,2,3,200,1.801,-27,-8.739844e+01,-1,5,1
2,10000,2,4,860,2.169,-264,-6.128672e+02,-1,5,1
2,10000,2,5,695,1.635,21,-4.689609e+02,-1,5,1
2,10000,2,6,860,1.852,218,-6.903203e+02,-1,5,1
2,10000,2,7,530,1.635,46,-3.899219e+02,-1,5,1
2,10000,2,8,860,1.785,99,-6.851406e+02,1,5,0
2,10000,2,9,695,1.818,-178,-5.016875e+02,-1,5,1
2,10000,2,10,695,2.186,274,-5.664258e+02,-1,5,1
2,10000,2,11,695,1.401,-182,-5.174570e+02,1,5,0
2,10000,2,12,530,2.118,169,-3.891406e+02,-1,5,1
2,10000,2,13,860,1.534,-251,-6.755195e+02,-1,5,1
2,10000,2,14,200,2.101,68,3.722656e+00,-1,5,1
2,10000,2,15,860,1.902,-63,-676,-1,5,1
2,10000,2,16,695,1.818,157,-4.966562e+02,-1,5,1
2,10000,2,17,200,1.451,33,-2.160156e+01,1,5,1
2,10000,2,18,365,1.801,-48,-1.871641e+02,1,5,0
