Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,10000,1,1,530,13.001,-178,1.774570e+02,1,5,1
2,10000,1,2,530,5.839,-12,3.426016e+02,1,5,1
2,10000,1,3,530,5.038,105,-1.351680e+02,1,5,0
2,10000,1,4,860,4.955,-116,4.642734e+02,-1,5,0
2,10000,1,5,200,3.485,40,5.664844e+01,1,5,1
2,10000,1,6,365,3.835,60,-1.255820e+02,1,5,1
2,10000,1,7,695,4.988,344,-2.897773e+02,1,5,0
2,10000,1,8,200,3.770,-75,-1.675781e+00,1,5,1
2,10000,1,9,530,5.873,-36,6.760938e+01,1,5,1
2,10000,1,10,365,4.221,-155,-4.789062e+00,1,5,1
2,10000,1,11,695,4.054,344,3.586406e+02,-1,5,0
2,10000,1,12,200,4.154,-80,7.625000e+00,-1,5,1
2,10000,1,13,860,4.171,252,-3.231172e+02,-1,5,1
2,10000,1,14,365,3.036,163,2.488281e+00,1,5,1
2,10000,1,15,530,3.187,-32,2.148008e+02,1,5,1
2,10000,1,16,860,5.256,14,-3.322930e+02,1,5,0
2,10000,1,17,860,4.204,-88,4.666914e+02,-1,5,0
2,10000,1,18,365,4.021,127,8.105469e+00,-1,5,1
2,10000,1,19,365,3.604,159,3.183594e+00,-1,5,1
2,10000,1,20,365,2.770,-173,4.781250e+00,-1,5,1
2,10000,1,21,695,2.052,18,3.276016e+02,1,5,1
2,10000,1,22,365,4.455,180,1.329297e+01,1,5,1
2,10000,1,23,530,2.820,-8,-3.015625e+00,1,5,1
2,10000,1,24,530,3.487,7,-2.277344e+00,1,5,1
2,10000,1,25,365,2.619,-32,9.085938e+00,1,5,1
2,10000,1,26,200,2.002,71,1.613281e+00,1,5,1
2,10000,1,27,695,2.820,35,2.039844e+01,-1,5,0
2,10000,1,28,695,2.336,-73,-3.754492e+02,1,5,0
2,10000,1,29,365,3.053,134,-3.906250e-01,1,5,1
2,10000,1,30,860,2.686,-385,2.764336e+02,-1,5,0
2,10000,1,31,530,2.619,-25,-2.446875e+01,-1,5,1
2,10000,1,32,695,3.670,-22,-3.953242e+02,-1,5,1
2,10000,1,33,365,2.302,-15,-6.656250e+00,1,5,1
2,10000,1,34,200,2.352,-29,-1.144922e+01,1,5,1
2,10000,1,35,365,2.486,133,-2.535938e+01,1,5,1
2,10000,1,36,530,3.137,-16,-2.639062e+01,1,5,0
2,10000,1,37,860,4.054,209,4.981719e+02,1,5,1
2,10000,1,38,200,1.835,-80,9.042969e+00,1,5,1
2,10000,1,39,695,3.804,-223,-8.070312e+00,-1,5,0
2,10000,1,40,200,1.785,-73,1.431250e+01,1,5,1
2,10000,1,41,695,2.970,208,-3.835039e+02,1,5,0
2,10000,1,42,695,3.587,-135,2.987930e+02,1,5,1
2,10000,1,43,365,2.953,18,-9.511719e+00,-1,5,1
2,10000,1,44,695,2.553,-39,-3.525312e+02,1,5,0
2,10000,1,45,530,3.537,201,-2.113281e+00,-1,5,1
2,10000,1,46,530,2.886,-211,1.766797e+01,-1,5,0
2,10000,1,47,200,3.504,43,7.847656e+00,-1,5,1
2,10000,1,48,530,2.519,33,2.451484e+02,-1,5,0
2,10000,1,49,530,2.619,-167,2.584727e+02,-1,5,0
2,10000,1,50,200,2.269,-32,-1.007812e+00,-1,5,1
2,10000,1,51,860,3.587,79,5.321445e+02,-1,5,0
2,10000,1,52,695,2.219,-58,3.933438e+02,1,5,1
2,10000,1,53,860,2.485,-294,-4.335117e+02,-1,5,1
2,10000,1,54,530,3.053,-43,2.415273e+02,1,5,1
2,10000,1,55,860,3.053,358,3.674062e+02,1,5,1
2,10000,1,56,860,3.938,-240,5.121211e+02,1,5,1
2,10000,1,57,695,6.106,-110,1.017969e+01,1,5,0
2,10000,1,58,695,2.786,264,-2.917070e+02,1,5,0
2,10000,1,59,365,2.402,-18,-2.429688e+00,1,5,1
2,10000,1,60,860,2.936,302,-4.410391e+02,-1,5,1
2,10000,1,61,200,2.653,75,2.160547e+01,-1,5,1
2,10000,1,62,365,2.286,-33,1.625781e+01,-1,5,1
2,10000,1,63,860,2.285,-396,4.536992e+02,1,5,1
2,10000,1,64,200,2.219,-6,-7.226562e+00,1,5,1
2,10000,1,65,695,6.323,-284,-3.697500e+02,-1,5,1
2,10000,1,66,200,2.335,95,3.242188e+00,-1,5,1
2,10000,1,67,200,2.502,22,9.972656e+00,1,5,1
2,10000,1,68,860,1.768,-79,5.144453e+02,1,5,1
2,10000,1,69,200,2.419,-96,9.218750e-01,-1,5,1
2,10000,1,70,530,5.990,48,-2.946523e+02,-1,5,1
2,10000,1,71,860,2.152,9,5.243008e+02,1,5,1
2,10000,1,72,860,2.335,247,4.680273e+02,1,5,1
2,10000,1,73,365,2.269,180,-7.996094e+00,-1,5,1
2,10000,1,74,200,1.902,-94,2.388281e+01,-1,5,1
2,10000,1,75,695,1.952,218,-4.848438e+01,-1,5,0
2,1,2,1,530,4.160,49,-1.889844e+01,-1,7,1
2,1,2,2,200,3.654,-40,1.080078e+01,-1,8,1
2,1,2,3,365,3.070,-105,5.843750e+00,1,3,0
2,1,2,4,200,2.185,-64,-2.025781e+01,-1,7,1
2,1,2,5,860,2.853,-321,6.150469e+02,-1,7,0
2,1,2,6,200,2.820,-26,4.511719e+00,1,7,1
2,1,2,7,695,2.569,282,5.051562e+02,-1,8,0
2,1,2,8,860,3.153,228,5.222188e+02,1,4,1
2,1,2,9,200,2.435,11,-9.546875e+00,-1,7,1
2,1,2,10,860,1.668,-125,-6.835273e+02,1,4,0
2,1,2,11,860,2.436,251,5.879844e+02,1,9,1
2,1,2,12,860,2.085,-190,5.866172e+02,-1,3,0
2,1,2,13,695,2.586,-233,-5.219648e+02,1,7,0
2,1,2,14,200,2.419,3,1.585547e+01,-1,1,0
2,1,2,15,365,2.953,-97,-1.139766e+02,1,2,0
2,1,2,16,200,1.985,-59,2.237891e+01,-1,1,0
2,1,2,17,530,2.953,-207,-3.564688e+02,-1,1,0
2,1,2,18,695,2.352,-281,4.542734e+02,-1,5,0
2,1,2,19,860,3.136,-322,-4.592188e+02,-1,8,1
2,1,2,20,365,2.452,-95,-1.874141e+02,1,8,1
2,1,2,21,530,2.436,127,2.128906e+02,-1,7,1
2,1,2,22,695,1.885,334,-3.282148e+02,1,5,0
2,1,2,23,695,3.854,150,-4.951172e+02,1,2,0
2,1,2,24,365,2.069,-47,-4.105859e+01,-1,8,1
2,1,2,25,365,2.169,-60,1.613281e+01,1,7,1
2,1,2,26,365,1.901,-154,2.437031e+02,1,2,1
2,1,2,27,860,2.970,386,6.411523e+02,-1,7,0
2,1,2,28,530,2.102,-195,-2.825117e+02,1,4,0
2,1,2,29,200,3.787,-9,-8.001172e+01,-1,8,1
2,1,2,30,530,1.885,-2,1.886719e+01,1,8,1
2,1,2,31,200,2.218,-5,-6.066406e+00,-1,7,1
2,1,2,32,200,2.336,49,-4.531250e-01,-1,2,1
2,1,2,33,530,1.935,-169,-2.307109e+02,1,6,0
2,1,2,34,530,1.768,104,2.054141e+02,-1,6,0
2,1,2,35,530,2.586,260,3.143906e+02,-1,4,0
2,1,2,36,695,2.703,190,5.016953e+02,-1,7,0
2,1,2,37,365,1.768,-126,1.178477e+02,1,3,1
2,1,2,38,860,1.768,387,-6.392305e+02,-1,1,0
2,1,2,39,365,2.135,114,-2.513867e+02,1,8,1
2,1,2,40,365,2.319,135,-2.312617e+02,1,2,0
2,1,2,41,365,2.335,6,-2.874727e+02,1,4,0
2,1,2,42,365,1.785,-111,-2.889492e+02,-1,6,1
2,1,2,43,695,2.502,58,-5.482695e+02,-1,5,1
2,1,2,44,200,1.951,69,-1.958203e+01,1,6,1
2,1,2,45,530,1.868,-220,3.680820e+02,1,3,1
2,1,2,46,695,2.085,-134,4.986289e+02,1,6,1
2,1,2,47,530,1.868,14,3.724375e+02,1,8,1
2,1,2,48,200,3.504,0,3.537891e+01,1,6,1
2,1,2,49,530,4.888,198,-3.168242e+02,1,2,0
2,1,2,50,200,2.035,-55,-13,-1,3,1
2,1,2,51,860,1.818,11,6.886055e+02,-1,9,0
2,1,2,52,200,1.935,24,2.774609e+01,-1,4,1
2,1,2,53,530,1.601,-157,3.616641e+02,-1,2,0
2,1,2,54,365,1.835,-73,-2.033281e+02,-1,5,1
2,1,2,55,695,1.568,-327,4.424375e+02,-1,4,0
2,1,2,56,695,2.302,287,-5.066719e+02,1,4,0
2,1,2,57,860,1.551,357,-6.541016e+02,-1,4,1
2,1,2,58,530,2.235,66,-3.431875e+02,-1,6,1
2,1,2,59,860,1.785,-185,6.083242e+02,1,4,1
2,1,2,60,365,2.135,-175,-2.233203e+02,1,8,1
2,1,2,61,695,1.885,30,3.638555e+02,1,3,1
2,1,2,62,695,1.835,-155,3.275078e+02,1,5,1
2,1,2,63,200,1.952,99,-1.353125e+01,-1,4,1
2,1,2,64,365,1.918,117,-1.967852e+02,1,3,0
2,1,2,65,530,1.534,191,2.671445e+02,-1,6,0
2,1,2,66,695,1.568,140,-4.275664e+02,1,7,0
2,1,2,67,530,2.703,150,2.209727e+02,1,9,1
2,1,2,68,860,2.018,232,5.535938e+02,-1,9,0
2,1,2,69,860,1.584,-99,-6.324336e+02,-1,4,1
2,1,2,70,860,2.519,-121,-6.540469e+02,1,8,0
2,1,2,71,695,2.035,-340,-2.177344e+02,1,6,0
2,1,2,72,365,1.751,-106,2.226562e+00,1,4,1
2,1,2,73,695,1.618,-38,-7.095703e+01,-1,5,0
2,1,2,74,200,1.902,5,2.355469e+00,-1,4,1
2,1,2,75,860,1.668,-25,6.747383e+02,1,8,1
