Condition,Spread,Block,Trial,Delta,RT,Initial_x,Placed_x,Target_side,Speed,Success
2,1,1,1,860,4.731,-325,-5.197578e+02,-1,6,1
2,1,1,2,860,7.541,-294,3.123477e+02,1,5,0
2,1,1,3,365,4.054,-36,2.990859e+02,1,3,1
2,1,1,4,530,3.119,-214,-4.542305e+02,1,5,0
2,1,1,5,695,2.951,-233,-2.160156e+01,-1,2,0
2,1,1,6,200,4.019,51,1.221172e+02,1,6,1
2,1,1,7,530,5.238,219,2.399414e+02,1,2,0
2,1,1,8,860,4.171,-292,6.714609e+02,-1,7,0
2,1,1,9,530,4.004,149,2.093672e+02,1,7,1
2,1,1,10,365,3.821,0,-1.490234e+01,1,4,1
2,1,1,11,695,4.588,79,-4.700977e+02,-1,7,1
2,1,1,12,860,2.970,106,-6.960781e+02,1,3,0
2,1,1,13,365,3.520,179,2.493555e+02,1,5,1
2,1,1,14,365,3.553,-157,2.065586e+02,-1,9,1
2,1,1,15,695,3.187,-214,-2.672266e+01,-1,2,0
2,1,1,16,695,4.755,-51,5.753633e+02,-1,9,0
2,1,1,17,695,2.986,173,-3.093594e+02,1,5,0
2,1,1,18,200,3.504,27,1.737891e+01,-1,1,0
2,1,1,19,695,2.469,29,-6.357109e+02,-1,8,1
2,1,1,20,860,3.086,-400,9.159375e+01,1,3,0
2,1,1,21,695,2.619,298,4.999844e+02,1,3,1
2,1,1,22,530,2.653,-249,-4.537734e+02,-1,3,1
2,1,1,23,365,2.886,-154,-2.557578e+02,1,3,0
2,1,1,24,200,2.669,-66,-1.359648e+02,-1,8,1
2,1,1,25,200,2.669,100,1.077852e+02,-1,2,0
2,1,1,26,695,3.320,-62,-3.066094e+02,-1,3,0
2,1,1,27,365,8.309,-165,-2.366367e+02,1,6,1
2,1,1,28,860,4.321,242,6.612539e+02,-1,6,0
2,1,1,29,200,2.836,7,-9.707031e+00,-1,7,1
2,1,1,30,695,3.720,-32,-4.481641e+01,-1,2,0
2,1,1,31,200,3.704,-6,-4.343750e+00,-1,6,1
2,1,1,32,860,4.972,-35,-5.896484e+01,1,4,0
2,1,1,33,860,4.405,-126,-7.358203e+01,1,3,0
2,1,1,34,530,2.603,193,-3.337031e+02,1,1,0
2,1,1,35,695,2.502,-21,2.757852e+02,1,3,0
2,1,1,36,365,2.586,89,1.900938e+02,1,9,1
2,1,1,37,530,2.386,-212,-4.286289e+02,1,8,0
2,1,1,38,200,2.603,-64,-8.453906e+01,-1,6,1
2,1,1,39,530,2.469,-195,-4.540078e+02,1,6,0
2,1,1,40,200,3.587,37,1.010625e+02,-1,3,1
2,1,1,41,200,3.554,23,7.794922e+01,1,7,1
2,1,1,42,695,3.887,-82,-1.327852e+02,1,3,0
2,1,1,43,200,5.406,29,-8.719141e+01,1,7,1
2,1,1,44,860,3.437,-282,5.426875e+02,-1,3,0
2,1,1,45,860,3.270,-331,-7.269805e+02,-1,1,1
2,1,1,46,530,4.455,16,3.903086e+02,-1,7,0
2,1,1,47,860,2.652,-3,5.734609e+02,-1,9,0
2,1,1,48,860,2.820,54,-6.704727e+02,-1,9,1
2,1,1,49,530,2.736,-84,-3.958828e+02,-1,4,1
2,1,1,50,365,2.385,-39,-2.643125e+02,-1,7,1
2,1,1,51,200,2.719,-62,-1.025742e+02,1,8,1
2,1,1,52,365,2.352,73,1.649727e+02,1,9,1
2,1,1,53,860,3.403,-326,6.275977e+02,1,7,1
2,1,1,54,530,3.487,158,-3.795078e+02,-1,6,1
2,1,1,55,365,3.086,136,-2.444492e+02,-1,7,1
2,1,1,56,365,2.703,171,-1.962383e+02,-1,1,0
2,1,1,57,200,2.936,11,-1.155547e+02,1,5,1
2,1,1,58,200,2.302,-16,1.121719e+02,1,2,1
2,1,1,59,695,2.719,188,6.738945e+02,1,8,1
2,1,1,60,530,4.137,86,4.417227e+02,1,9,1
2,1,1,61,695,4.038,-321,6.198242e+02,1,5,1
2,1,1,62,695,3.403,153,6.292344e+02,-1,1,0
2,1,1,63,365,4.471,131,-2.875078e+02,1,2,0
2,1,1,64,530,3.587,209,4.426016e+02,1,6,1
2,1,1,65,200,2.569,-87,-1.264844e+02,1,6,1
2,1,1,66,530,3.203,-38,4.286211e+02,-1,8,0
2,1,1,67,365,2.753,134,-2.750469e+02,1,3,0
2,1,1,68,860,2.836,-161,7.587227e+02,-1,6,0
2,1,1,69,530,2.686,-175,-4.135352e+02,-1,2,1
2,1,1,70,860,2.886,165,7.922656e+02,1,4,1
2,1,1,71,365,3.420,-42,-2.631602e+02,1,6,1
2,1,1,72,365,2.886,-171,2.521328e+02,-1,1,0
2,1,1,73,695,4.138,218,-5.739922e+02,-1,3,1
2,1,1,74,530,2.552,249,4.231328e+02,-1,6,0
